episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IPPO,3480434.5,5363205.0,39921.0,48617.0,22292.0,4494.0,-3.87875,0.52149,-4.0,0.0,0.6037,0.0045,0.2956,0.0596,0.0,0.0,0.0,1080,34.1
2,IPPO,4511005.5,18744082.0,32392.0,61910.0,36176.0,3947.0,-3.84133,0.63895,-4.0,0.0,0.8049,0.0014,0.3546,0.0387,0.0,0.0,0.0,1080,39.9
3,IPPO,104083751.0,245486003.5,3640597.0,79742.0,53731.0,29342.0,-3.97126,0.30184,-4.0,0.0,0.695,0.0103,0.33,0.1802,0.0,0.0,0.0,1080,57.6
4,IPPO,48644579.0,119980156.5,1198121.5,82668.0,51313.0,15171.0,-3.94903,0.40169,-4.0,0.0,0.7065,0.0071,0.344,0.1017,0.0,0.0,0.0,1080,52.3
5,IPPO,50250694.5,113657057.0,1032731.5,85124.0,52566.0,13994.0,-3.97311,0.30051,-4.0,0.0,0.6891,0.0063,0.3465,0.0923,0.0,0.0,0.0,1080,54.4
6,IPPO,91652981.0,211138661.0,3260104.5,90437.0,57665.0,32813.0,-3.96506,0.33602,-4.0,0.0,0.6899,0.0107,0.3187,0.1814,0.0,0.0,0.0,1080,58.4
7,IPPO,12303976.5,3335796.0,30463.0,47129.0,15702.0,3369.0,-3.96444,0.3223,-4.0,0.0,0.2129,0.0019,0.2372,0.0509,0.0,0.0,0.0,1080,36.8
8,IPPO,5768347.0,5535751.0,23064.5,49053.0,19632.0,3340.0,-3.8868,0.52334,-4.0,0.0,0.4887,0.002,0.2726,0.0464,0.0,0.0,0.0,1080,36.2
9,IPPO,97084744.0,220157903.0,3887152.5,89391.0,57278.0,37197.0,-3.96766,0.32611,-4.0,0.0,0.6856,0.0121,0.3115,0.2023,0.0,0.0,0.0,1080,58.1
10,IPPO,95042975.0,206919838.5,4568378.5,75536.0,47997.0,45456.0,-3.96786,0.30704,-4.0,0.0,0.675,0.0149,0.284,0.269,0.0,0.0,0.0,1080,54.7
11,IPPO,126741910.0,292572364.0,5008025.5,92787.0,62387.0,46421.0,-3.97304,0.29754,-4.0,0.0,0.6895,0.0118,0.3095,0.2303,0.0,0.0,0.0,1080,61.5
12,IPPO,98527182.0,228890979.0,3963745.0,84394.0,55121.0,40191.0,-3.97119,0.29407,-4.0,0.0,0.6907,0.012,0.3067,0.2236,0.0,0.0,0.0,1080,55.6
13,IPPO,26247615.0,53904926.5,385810.0,59986.0,33361.0,7131.0,-3.96802,0.32763,-4.0,0.0,0.6693,0.0048,0.332,0.071,0.0,0.0,0.0,1080,38.0
14,IPPO,115409288.0,287427729.0,4402109.0,91873.0,63976.0,43492.0,-3.97578,0.27929,-4.0,0.0,0.7058,0.0108,0.3209,0.2182,0.0,0.0,0.0,1080,60.2
15,IPPO,6878773.0,15446248.5,31122.0,61725.0,31586.0,3446.0,-3.92489,0.41156,-4.0,0.0,0.6909,0.0014,0.3264,0.0356,0.0,0.0,0.0,1080,43.1
16,IPPO,3055177.0,10823194.5,18184.5,54108.0,28825.0,3536.0,-3.7067,0.78692,-4.0,0.0,0.7788,0.0013,0.3334,0.0409,0.0,0.0,0.0,1080,34.9
17,IPPO,2646184.0,1345201.5,48082.0,35428.0,9359.0,4357.0,-3.76869,0.65791,-4.0,0.0,0.333,0.0119,0.1904,0.0887,0.0,0.0,0.0,1080,31.5
18,IPPO,1911236.0,1656063.5,76817.5,34073.0,9587.0,5303.0,-3.75833,0.65869,-4.0,0.0,0.4544,0.0211,0.1958,0.1083,0.0,0.0,0.0,1080,30.6
19,IPPO,1851659.0,407237.5,122567.5,29412.0,5585.0,6383.0,-3.76422,0.67468,-4.0,0.0,0.171,0.0515,0.135,0.1543,0.0,0.0,0.0,1080,29.6
20,IPPO,3758225.0,251930.5,37344.0,31533.0,4043.0,4874.0,-3.78666,0.60857,-4.0,0.0,0.0622,0.0092,0.1,0.1205,0.0,0.0,0.0,1080,30.0
21,IPPO,2762374.5,396140.0,46296.0,31316.0,5291.0,5271.0,-3.76982,0.64845,-4.0,0.0,0.1236,0.0144,0.1263,0.1259,0.0,0.0,0.0,1080,28.1
22,IPPO,34906950.5,33345403.5,690524.0,48089.0,25425.0,13050.0,-3.9655,0.32179,-4.0,0.0,0.4837,0.01,0.2937,0.1508,0.0,0.0,0.0,1080,29.4
23,IPPO,2701866.0,621858.0,120194.0,30022.0,5715.0,6821.0,-3.72524,0.69623,-4.0,0.0,0.1806,0.0349,0.1343,0.1603,0.0,0.0,0.0,1080,27.9
24,IPPO,3551956.5,451870.5,141229.0,30208.0,5131.0,7691.0,-3.84417,0.52345,-4.0,0.0,0.109,0.0341,0.1192,0.1787,0.0,0.0,0.0,1080,28.5
