5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.020089285)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.042410713)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(-0.13392857)}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': np.float32(-0.22991072)}, {'J01': 1}, {'J01': 4}, 
35.0, {'J01': np.float32(-0.16071428)}, {'J01': 3}, {'J01': 7}, 
40.0, {'J01': np.float32(-0.4375)}, {'J01': 3}, {'J01': 10}, 
45.0, {'J01': np.float32(-0.55133927)}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': np.float32(-0.9129464)}, {'J01': 3}, {'J01': 15}, 
55.0, {'J01': np.float32(-1.4620535)}, {'J01': 5}, {'J01': 19}, 
60.0, {'J01': np.float32(-1.5424107)}, {'J01': 4}, {'J01': 18}, 
65.0, {'J01': np.float32(-1.3995535)}, {'J01': 4}, {'J01': 16}, 
70.0, {'J01': np.float32(-1.671875)}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': np.float32(-2.1205356)}, {'J01': 4}, {'J01': 13}, 
80.0, {'J01': np.float32(-1.8459822)}, {'J01': 4}, {'J01': 11}, 
85.0, {'J01': np.float32(-2.0535715)}, {'J01': 4}, {'J01': 15}, 
90.0, {'J01': np.float32(-2.404018)}, {'J01': 4}, {'J01': 11}, 
95.0, {'J01': np.float32(-1.5535715)}, {'J01': 3}, {'J01': 8}, 
100.0, {'J01': np.float32(-1.5691965)}, {'J01': 3}, {'J01': 14}, 
105.0, {'J01': np.float32(-2.2589285)}, {'J01': 4}, {'J01': 20}, 
110.0, {'J01': np.float32(-3.2276785)}, {'J01': 6}, {'J01': 27}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 28}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 29}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 35}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 38}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 39}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 36}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 25}, 
180.0, {'J01': np.float32(-3.0625)}, {'J01': 5}, {'J01': 18}, 
185.0, {'J01': np.float32(-3.2142856)}, {'J01': 5}, {'J01': 20}, 
190.0, {'J01': np.float32(-3.4263394)}, {'J01': 4}, {'J01': 27}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 33}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 44}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 44}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 32}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 22}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 18}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 15}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 17}, 
275.0, {'J01': np.float32(-3.6495535)}, {'J01': 4}, {'J01': 18}, 
280.0, {'J01': np.float32(-3.96875)}, {'J01': 4}, {'J01': 17}, 
285.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 22}, 
290.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 22}, 
295.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 24}, 
300.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
305.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 31}, 
310.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 29}, 
315.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
320.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 38}, 
330.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
