5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.013392857)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.116071425)}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': np.float32(-0.28125)}, {'J01': 4}, {'J01': 5}, 
30.0, {'J01': np.float32(-0.5066964)}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': np.float32(-0.7566964)}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': np.float32(-1.0758928)}, {'J01': 4}, {'J01': 8}, 
45.0, {'J01': np.float32(-1.4017857)}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': np.float32(-1.8236607)}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': np.float32(-2.1808035)}, {'J01': 4}, {'J01': 11}, 
60.0, {'J01': np.float32(-2.580357)}, {'J01': 4}, {'J01': 11}, 
65.0, {'J01': np.float32(-3.0401785)}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': np.float32(-3.591518)}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': np.float32(-2.1808035)}, {'J01': 3}, {'J01': 12}, 
80.0, {'J01': np.float32(-2.0691965)}, {'J01': 3}, {'J01': 19}, 
85.0, {'J01': np.float32(-2.080357)}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': np.float32(-2.732143)}, {'J01': 4}, {'J01': 19}, 
95.0, {'J01': np.float32(-3.6473215)}, {'J01': 4}, {'J01': 26}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 31}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 36}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 29}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 21}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 27}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 30}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 36}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 27}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 23}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 20}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 21}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 20}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 22}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 22}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 23}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 25}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 31}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 26}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 28}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 24}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 27}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 30}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 31}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 22}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 20}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 22}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 31}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 30}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 29}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 31}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 27}, 
