episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
12,2294774.5,7697646.5,20914.0,50236.0,24712.0,-0.53488,1.8868,-3.0,3.0,0.7687,0.0021,0.7269,-1.26638,0.553841,1080,41.2
13,2521698.0,4372082.0,24225.5,44211.0,18900.0,-0.5477,1.88043,-3.0,3.0,0.632,0.0035,0.7032,-1.38743,0.57858,1080,38.9
14,2260160.5,5256157.5,16139.5,45672.0,20494.0,-0.42753,1.87324,-3.0,3.0,0.6978,0.0021,0.6794,-1.4054,0.552717,1080,39.6
15,2413517.0,5450484.0,20778.0,46515.0,21295.0,-0.47238,1.87024,-3.0,3.0,0.6913,0.0026,0.6557,-1.13083,0.535607,1080,42.6
16,2384963.0,2946330.5,12449.0,41231.0,15799.0,-0.3767,1.81438,-3.0,3.0,0.5514,0.0023,0.6319,-1.12474,0.535483,1080,42.9
17,2675415.5,8177482.5,16431.0,51000.0,25336.0,-0.41115,1.88084,-3.0,3.0,0.7523,0.0015,0.6082,-1.00627,0.521328,1080,43.5
18,2395038.0,2941504.0,14678.5,41880.0,15927.0,-0.3835,1.83918,-3.0,3.0,0.5497,0.0027,0.5844,-1.01305,0.537169,1080,40.6
19,2666413.5,2769451.5,12725.5,41422.0,14961.0,-0.38374,1.78131,-3.0,3.0,0.5083,0.0023,0.5607,-1.05475,0.519346,1080,42.7
20,2220345.0,6819336.5,15063.5,48566.0,22836.0,-0.45458,1.87019,-3.0,3.0,0.7531,0.0017,0.5369,-0.92328,0.499635,1080,43.1
21,2562711.5,5813455.0,13047.0,47266.0,21182.0,-0.36522,1.84723,-3.0,3.0,0.693,0.0016,0.5132,-1.12694,0.491461,1080,44.0
22,2487284.0,7258898.5,12147.5,49251.0,23295.0,-0.32041,1.86551,-3.0,3.0,0.7439,0.0012,0.4894,-1.4119,0.507063,1080,44.3
23,2698170.5,3978102.5,9597.0,44611.0,17499.0,-0.27091,1.74234,-3.0,3.0,0.595,0.0014,0.4657,-1.55684,0.498519,1080,44.2
24,2495303.0,9537375.5,17716.5,52704.0,25837.0,-0.37976,1.84003,-3.0,3.0,0.7915,0.0015,0.4419,-1.30136,0.494442,1080,44.7
25,2394471.5,4716900.5,9046.5,45794.0,19208.0,-0.26662,1.76753,-3.0,3.0,0.6624,0.0013,0.4182,-0.77642,0.474471,1080,43.8
26,2474835.0,2085994.0,9354.0,39049.0,12903.0,-0.24419,1.75032,-3.0,3.0,0.4564,0.002,0.3944,-1.13117,0.486222,1080,42.9
27,2613562.0,10039222.5,9502.5,53310.0,26646.0,-0.29535,1.79455,-3.0,3.0,0.7928,0.0008,0.3707,-0.94688,0.503711,1080,46.1
28,2899244.5,7488529.0,32035.0,50027.0,23378.0,-0.33593,1.8303,-3.0,3.0,0.7187,0.0031,0.3469,-0.99802,0.485725,1080,43.7
29,2915156.0,1830870.0,8648.0,39215.0,11602.0,-0.24221,1.63329,-3.0,3.0,0.3851,0.0018,0.3232,-1.96004,0.507533,1080,42.9
30,2722207.0,2153062.0,7803.5,39535.0,12348.0,-0.20227,1.71701,-3.0,3.0,0.4409,0.0016,0.2994,-1.91418,0.480957,1080,42.4
31,2581913.0,4011337.5,7129.0,44423.0,17632.0,-0.19652,1.72848,-3.0,3.0,0.6077,0.0011,0.2757,-1.75869,0.478192,1080,42.3
32,2861441.5,3552487.5,9780.0,43222.0,16197.0,-0.21293,1.70913,-3.0,3.0,0.553,0.0015,0.2519,-1.56217,0.482449,1080,42.4
33,3238357.0,1692094.5,6327.5,38650.0,10962.0,-0.12174,1.66513,-3.0,3.0,0.3428,0.0013,0.2282,-1.46094,0.461793,1080,42.1
34,3821788.5,1535628.0,6222.5,38689.0,10659.0,-0.13786,1.64403,-3.0,3.0,0.2863,0.0012,0.2044,-1.78337,0.476888,1080,40.4
35,3913657.5,2399313.0,7534.0,42022.0,13173.0,-0.18456,1.73699,-3.0,3.0,0.3796,0.0012,0.1807,-2.07882,0.512382,1080,40.8
36,23059970.0,820668.0,5193.0,34980.0,6677.0,-0.15246,1.54129,-3.0,3.0,0.0344,0.0002,0.1569,-1.99908,0.477683,1080,43.8
37,3590585.0,3688775.0,6805.5,45036.0,16462.0,-0.1612,1.76138,-3.0,3.0,0.5063,0.0009,0.1332,-2.01939,0.476957,1080,43.0
38,3598008.0,2682631.5,5639.5,40172.0,12760.0,-0.12639,1.64878,-3.0,3.0,0.4267,0.0009,0.1094,-2.00869,0.475745,1080,42.0
39,4275812.0,936136.5,5576.5,35158.0,7851.0,-0.1214,1.61223,-3.0,3.0,0.1794,0.0011,0.0857,-2.41231,0.470443,1080,42.2
40,5387223.5,2653206.5,5634.0,41622.0,13466.0,-0.1199,1.70629,-3.0,3.0,0.3298,0.0007,0.0619,-2.17949,0.485692,1080,43.5
41,6231262.0,490896.5,5306.0,35868.0,6087.0,-0.07891,1.66389,-3.0,3.0,0.073,0.0008,0.05,-1.8758,0.462417,1080,42.6
42,6078016.5,1071570.0,5122.0,36571.0,8487.0,-0.08479,1.60641,-3.0,3.0,0.1498,0.0007,0.05,-1.84518,0.456705,1080,42.8
43,7409179.0,1989840.5,4997.5,38369.0,9453.0,-0.0785,1.63487,-3.0,3.0,0.2116,0.0005,0.05,-1.86411,0.432563,1080,40.0
44,5731025.5,3261180.0,6036.0,45317.0,16230.0,-0.11318,1.76148,-3.0,3.0,0.3624,0.0007,0.05,-1.95579,0.419341,1080,42.7
45,4850191.5,2487571.5,5722.0,38613.0,11107.0,-0.10314,1.65263,-3.0,3.0,0.3387,0.0008,0.05,-2.48803,0.416608,1080,41.4
46,3970381.0,2424988.5,5776.0,40734.0,12580.0,-0.08768,1.68223,-3.0,3.0,0.3788,0.0009,0.05,-2.33552,0.450392,1080,42.8
47,5189508.0,1381761.5,5332.5,38925.0,10070.0,-0.08235,1.68918,-3.0,3.0,0.2101,0.0008,0.05,-2.93764,0.468435,1080,42.4
48,3800788.5,2950275.5,5559.0,40794.0,13571.0,-0.12085,1.68501,-3.0,3.0,0.4366,0.0008,0.05,-2.88862,0.442812,1080,43.0
49,5842057.5,1321089.5,5749.0,38668.0,9562.0,-0.09616,1.67739,-3.0,3.0,0.1843,0.0008,0.05,-2.78942,0.44528,1080,41.2
50,4634411.0,3208080.5,5984.5,44897.0,15773.0,-0.10976,1.71045,-3.0,3.0,0.4088,0.0008,0.05,-2.27976,0.427807,1080,41.0
51,4165983.5,4601341.5,6936.0,45252.0,17849.0,-0.10858,1.79336,-3.0,3.0,0.5244,0.0008,0.05,-2.18845,0.420862,1080,41.0
52,3386750.0,2486555.0,6551.5,39457.0,12583.0,-0.08777,1.6927,-3.0,3.0,0.4229,0.0011,0.05,-2.15128,0.416,1080,41.8
53,4284985.5,2035950.5,6126.0,39576.0,12014.0,-0.12051,1.65858,-3.0,3.0,0.3218,0.001,0.05,-2.28033,0.421956,1080,41.4
54,4087834.5,2234186.5,5943.5,40307.0,12148.0,-0.0922,1.7133,-3.0,3.0,0.3531,0.0009,0.05,-2.21238,0.416926,1080,43.0
55,4094759.0,1407268.5,5500.5,37089.0,9478.0,-0.09013,1.62044,-3.0,3.0,0.2555,0.001,0.05,-2.50826,0.425431,1080,42.9
56,3573874.5,1467923.0,6074.5,37778.0,10271.0,-0.09925,1.68293,-3.0,3.0,0.2908,0.0012,0.05,-2.60979,0.429226,1080,43.2
57,3771763.5,1486497.0,5699.5,37410.0,9933.0,-0.08988,1.66723,-3.0,3.0,0.2824,0.0011,0.05,-2.56968,0.398338,1080,39.9
58,2503450.5,3411152.5,5707.0,42374.0,16272.0,-0.09242,1.66706,-3.0,3.0,0.5762,0.001,0.05,-2.17761,0.411176,1080,42.3
59,2855128.5,2757035.5,5734.5,39679.0,14501.0,-0.07859,1.65974,-3.0,3.0,0.4908,0.001,0.05,-2.07081,0.408468,1080,40.2
60,2628357.0,2907595.5,6402.0,41228.0,14803.0,-0.11569,1.69442,-3.0,3.0,0.5246,0.0012,0.05,-1.95097,0.406775,1080,42.3
61,3243265.0,2633078.5,5772.5,41001.0,13522.0,-0.08552,1.69078,-3.0,3.0,0.4476,0.001,0.05,-2.25622,0.412999,1080,42.7
62,4000708.0,2463565.5,6349.0,40733.0,13221.0,-0.08842,1.7033,-3.0,3.0,0.3807,0.001,0.05,-2.6711,0.389241,1080,43.7
63,3660991.5,1835915.5,5453.0,38093.0,11805.0,-0.08669,1.64853,-3.0,3.0,0.3337,0.001,0.05,-2.40127,0.385158,1080,42.4
64,2992594.0,6063810.0,6958.0,48596.0,21961.0,-0.14594,1.80635,-3.0,3.0,0.669,0.0008,0.05,-2.17651,0.383425,1080,45.2
65,3889481.0,2343063.0,6434.5,39572.0,11878.0,-0.10327,1.72278,-3.0,3.0,0.3756,0.001,0.05,-2.39993,0.410186,1080,42.0
66,2543091.0,2844464.5,6472.5,41166.0,15511.0,-0.10175,1.71389,-3.0,3.0,0.5273,0.0012,0.05,-2.70534,0.413191,1080,43.0
67,2740946.5,5412502.0,6586.5,45139.0,19267.0,-0.11926,1.76861,-3.0,3.0,0.6633,0.0008,0.05,-2.72538,0.389254,1080,42.3
68,2470362.5,3472924.0,6363.5,42527.0,16528.0,-0.09412,1.73058,-3.0,3.0,0.5837,0.0011,0.05,-2.70764,0.400633,1080,42.3
69,3448517.5,1726304.5,5507.5,38353.0,10997.0,-0.08679,1.65394,-3.0,3.0,0.3332,0.0011,0.05,-2.32025,0.39589,1080,43.5
70,3649964.0,1671419.0,6308.5,38900.0,10972.0,-0.0863,1.75334,-3.0,3.0,0.3137,0.0012,0.05,-2.39327,0.387938,1080,43.1
71,2862972.5,2943435.0,5864.5,41128.0,14952.0,-0.08704,1.70922,-3.0,3.0,0.5064,0.001,0.05,-2.50461,0.382537,1080,42.4
72,2172720.5,2174765.5,6755.0,38065.0,13288.0,-0.12318,1.73665,-3.0,3.0,0.4995,0.0016,0.05,-2.55728,0.386442,1080,41.4
73,2343621.5,2424165.5,6422.5,39711.0,14328.0,-0.09484,1.71592,-3.0,3.0,0.5078,0.0013,0.05,-2.32315,0.36283,1080,41.9
74,2601969.0,3037661.5,6208.5,42181.0,15461.0,-0.08082,1.75761,-3.0,3.0,0.538,0.0011,0.05,-2.14888,0.364519,1080,43.1
75,3161931.5,1618144.0,6545.0,36280.0,10227.0,-0.08841,1.71611,-3.0,3.0,0.3381,0.0014,0.05,-2.3798,0.366064,1080,41.6
76,2538643.0,2552224.5,6471.5,39032.0,13749.0,-0.09862,1.70598,-3.0,3.0,0.5007,0.0013,0.05,-2.43167,0.37353,1080,42.0
77,3190108.5,1210421.5,5523.0,34394.0,8976.0,-0.08312,1.60906,-3.0,3.0,0.2747,0.0013,0.05,-2.34805,0.37913,1080,42.4
78,2458374.0,1208136.5,6598.0,37237.0,10542.0,-0.07864,1.73516,-3.0,3.0,0.3289,0.0018,0.05,-2.21023,0.361271,1080,42.8
79,2394872.0,2219482.5,6372.0,39201.0,13386.0,-0.10186,1.71626,-3.0,3.0,0.4803,0.0014,0.05,-1.97161,0.36521,1080,40.3
80,2717760.5,722051.0,5722.5,34003.0,7364.0,-0.05177,1.65419,-3.0,3.0,0.2096,0.0017,0.05,-2.41152,0.35912,1080,41.5
81,3551773.5,1564504.0,5896.0,36889.0,10081.0,-0.07781,1.66123,-3.0,3.0,0.3054,0.0012,0.05,-2.47968,0.360393,1080,41.4
82,3485566.0,1179796.5,5566.0,35469.0,9205.0,-0.08568,1.60198,-3.0,3.0,0.2526,0.0012,0.05,-2.32188,0.350552,1080,42.9
83,2347749.5,1742583.0,6409.0,36160.0,10752.0,-0.05734,1.70553,-3.0,3.0,0.4254,0.0016,0.05,-2.15282,0.348952,1080,41.5
84,3074880.0,2579951.5,5387.5,39704.0,13460.0,-0.06716,1.64906,-3.0,3.0,0.4558,0.001,0.05,-2.03274,0.357373,1080,42.0
85,2541550.0,2365583.0,6785.0,37964.0,12764.0,-0.09581,1.74595,-3.0,3.0,0.4814,0.0014,0.05,-2.25685,0.356962,1080,42.4
86,2488376.5,2731539.5,6017.5,40899.0,14321.0,-0.07975,1.6557,-3.0,3.0,0.5227,0.0012,0.05,-2.45886,0.346915,1080,42.8
87,2701121.0,2736654.5,6939.0,39773.0,14038.0,-0.12329,1.72331,-3.0,3.0,0.5026,0.0013,0.05,-2.37221,0.353253,1080,41.5
88,3090693.0,1153656.0,5459.0,35340.0,8798.0,-0.08454,1.58813,-3.0,3.0,0.2715,0.0013,0.05,-2.21267,0.362585,1080,39.1
89,2587768.5,3072313.5,6761.5,40291.0,14872.0,-0.1057,1.72294,-3.0,3.0,0.5422,0.0012,0.05,-2.29852,0.361336,1080,39.9
90,3015868.0,744362.5,5178.0,32171.0,6794.0,-0.05998,1.60703,-3.0,3.0,0.1977,0.0014,0.05,-2.13017,0.359072,1080,41.2
91,2387462.5,5298799.5,7038.5,45594.0,20379.0,-0.11738,1.75323,-3.0,3.0,0.6888,0.0009,0.05,-2.03081,0.365508,1080,43.6
92,2041816.5,5264897.0,7320.0,43674.0,18763.0,-0.09342,1.78316,-3.0,3.0,0.7198,0.001,0.05,-2.07676,0.358572,1080,42.7
93,2574842.0,1660560.5,5941.0,35985.0,10725.0,-0.08445,1.63626,-3.0,3.0,0.3915,0.0014,0.05,-2.43146,0.353901,1080,42.0
94,2377828.5,4654507.5,6490.0,44987.0,19062.0,-0.08164,1.7003,-3.0,3.0,0.6613,0.0009,0.05,-2.49165,0.36814,1080,43.1
95,3016212.0,603540.0,5885.5,32206.0,6521.0,-0.07358,1.65207,-3.0,3.0,0.1665,0.0016,0.05,-2.71575,0.370228,1080,41.3
96,3395436.5,1235313.5,5706.0,33905.0,8017.0,-0.09209,1.5997,-3.0,3.0,0.2664,0.0012,0.05,-2.56292,0.35319,1080,40.0
97,2357424.5,2020866.5,6494.0,38980.0,13157.0,-0.09312,1.68536,-3.0,3.0,0.4609,0.0015,0.05,-2.16198,0.35333,1080,40.1
98,2445635.0,1836900.0,6813.5,36164.0,11066.0,-0.09894,1.683,-3.0,3.0,0.4282,0.0016,0.05,-2.05505,0.355432,1080,40.6
99,2766455.0,1834451.0,6390.0,37810.0,11696.0,-0.089,1.67797,-3.0,3.0,0.3982,0.0014,0.05,-2.04512,0.344259,1080,43.2
100,2263584.0,1036184.0,5829.5,34728.0,8941.0,-0.09654,1.65987,-3.0,3.0,0.3135,0.0018,0.05,-1.98009,0.349099,1080,41.2
