episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FIXEDTIME,1173730.0,89839.5,29493.5,26285.0,2960.0,4223.0,-1169.97176,608.54374,-5104.5,0.0,0.0695,0.0228,0.0884,0.1262,0.0,0.0,0.0,1080,26.2
2,FIXEDTIME,1223603.0,103993.5,27249.5,26728.0,3174.0,4164.0,-1229.25602,697.85813,-5017.5,0.0,0.0768,0.0201,0.0932,0.1222,0.0,0.0,0.0,1080,25.9
3,FIXEDTIME,1186505.0,98665.0,28056.5,26421.0,3005.0,4300.0,-1189.97222,577.73418,-3762.0,0.0,0.0751,0.0214,0.0891,0.1275,0.0,0.0,0.0,1080,25.8
4,FIXEDTIME,1320370.5,170847.5,26277.5,27250.0,3746.0,4127.0,-1380.75741,946.95335,-6871.5,0.0,0.1126,0.0173,0.1067,0.1175,0.0,0.0,0.0,1080,26.0
5,FIXEDTIME,1190898.5,88996.0,27002.0,26474.0,3033.0,4192.0,-1185.0875,574.75146,-3691.0,0.0,0.0681,0.0207,0.09,0.1244,0.0,0.0,0.0,1080,25.4
6,FIXEDTIME,1182766.5,105402.0,25926.0,26075.0,2927.0,4159.0,-1192.74861,688.26434,-5300.5,0.0,0.0802,0.0197,0.0883,0.1254,0.0,0.0,0.0,1080,25.5
7,FIXEDTIME,1320471.0,157637.0,26085.0,27361.0,3711.0,4086.0,-1368.61852,874.99996,-5503.0,0.0,0.1048,0.0173,0.1056,0.1162,0.0,0.0,0.0,1080,25.8
8,FIXEDTIME,1236948.0,121009.5,26018.5,26819.0,3237.0,4103.0,-1257.36806,726.24535,-5076.5,0.0,0.0874,0.0188,0.0948,0.1201,0.0,0.0,0.0,1080,25.7
9,FIXEDTIME,1204326.0,111281.0,25879.0,26450.0,3108.0,4185.0,-1218.15463,690.94289,-4741.5,0.0,0.083,0.0193,0.0921,0.124,0.0,0.0,0.0,1080,25.5
10,FIXEDTIME,1236047.5,140734.0,25208.0,27173.0,3555.0,4136.0,-1274.79769,716.132,-5243.5,0.0,0.1004,0.018,0.102,0.1186,0.0,0.0,0.0,1080,25.9
11,FIXEDTIME,1238019.5,94556.5,28167.5,26419.0,3014.0,4184.0,-1233.86667,762.38231,-5646.0,0.0,0.0695,0.0207,0.0897,0.1245,0.0,0.0,0.0,1080,26.2
12,FIXEDTIME,1368809.5,152896.5,27412.0,27323.0,3609.0,4207.0,-1408.98704,946.44993,-7112.0,0.0,0.0987,0.0177,0.1027,0.1197,0.0,0.0,0.0,1080,26.9
13,FIXEDTIME,1206821.5,94404.0,26834.5,26542.0,2992.0,4192.0,-1204.83843,620.59553,-3996.0,0.0,0.0711,0.0202,0.0887,0.1243,0.0,0.0,0.0,1080,26.5
14,FIXEDTIME,1228705.5,128525.0,26748.5,26829.0,3321.0,4160.0,-1256.69491,732.67178,-4849.5,0.0,0.0929,0.0193,0.0968,0.1212,0.0,0.0,0.0,1080,26.6
15,FIXEDTIME,1262578.5,167870.5,28349.5,27395.0,3719.0,4227.0,-1324.48981,825.17971,-6038.0,0.0,0.1151,0.0194,0.1052,0.1196,0.0,0.0,0.0,1080,26.4
16,FIXEDTIME,1310125.0,119375.5,26907.0,27121.0,3291.0,4179.0,-1323.61157,806.05866,-5420.0,0.0,0.082,0.0185,0.0951,0.1208,0.0,0.0,0.0,1080,26.1
17,FIXEDTIME,1175166.0,117323.0,25318.5,26501.0,3165.0,4152.0,-1196.74907,666.52924,-4663.0,0.0,0.089,0.0192,0.0936,0.1228,0.0,0.0,0.0,1080,25.3
18,FIXEDTIME,1265768.0,161425.0,25505.0,27222.0,3718.0,4162.0,-1321.475,769.01036,-4912.0,0.0,0.1111,0.0176,0.1059,0.1186,0.0,0.0,0.0,1080,26.1
19,FIXEDTIME,1249281.5,241057.5,26489.5,27657.0,4197.0,4129.0,-1379.94352,939.14633,-6735.5,0.0,0.1589,0.0175,0.1166,0.1147,0.0,0.0,0.0,1080,25.7
20,FIXEDTIME,1158655.0,127802.0,25011.0,26554.0,3301.0,4101.0,-1191.16389,656.02188,-4681.5,0.0,0.0974,0.0191,0.0972,0.1208,0.0,0.0,0.0,1080,26.2
21,FIXEDTIME,1447635.5,176299.5,27305.0,27789.0,3797.0,4207.0,-1503.64352,1083.89366,-6958.0,0.0,0.1068,0.0165,0.1061,0.1175,0.0,0.0,0.0,1080,26.3
22,FIXEDTIME,1227403.0,94873.5,25915.5,26589.0,3025.0,4114.0,-1224.33009,671.25006,-4870.0,0.0,0.0704,0.0192,0.0897,0.122,0.0,0.0,0.0,1080,25.8
23,FIXEDTIME,1281574.5,183652.0,24374.0,27186.0,3747.0,4065.0,-1356.6912,1011.01246,-8547.0,0.0,0.1233,0.0164,0.1071,0.1161,0.0,0.0,0.0,1080,25.5
24,FIXEDTIME,1330336.0,161706.0,26190.0,27314.0,3719.0,4109.0,-1381.52037,1000.6923,-6880.0,0.0,0.1065,0.0173,0.1058,0.1169,0.0,0.0,0.0,1080,26.7
25,FIXEDTIME,1261677.0,133993.0,26789.5,26714.0,3292.0,4190.0,-1292.28704,848.13147,-7098.0,0.0,0.0942,0.0188,0.0963,0.1225,0.0,0.0,0.0,1080,26.2
26,FIXEDTIME,1160840.0,111225.0,26178.5,26537.0,3276.0,4109.0,-1177.83796,642.90506,-5447.0,0.0,0.0857,0.0202,0.0966,0.1211,0.0,0.0,0.0,1080,25.3
27,FIXEDTIME,1295909.0,188858.5,26278.5,27583.0,3941.0,4134.0,-1374.78472,872.94302,-6580.5,0.0,0.125,0.0174,0.1105,0.1159,0.0,0.0,0.0,1080,25.9
28,FIXEDTIME,1363062.5,324886.5,28431.0,28094.0,4355.0,4209.0,-1562.91574,1404.97581,-9891.5,0.0,0.1893,0.0166,0.1188,0.1148,0.0,0.0,0.0,1080,25.7
29,FIXEDTIME,1214520.0,134825.0,29159.0,26930.0,3451.0,4234.0,-1249.39352,653.40755,-4925.5,0.0,0.0978,0.0212,0.0997,0.1223,0.0,0.0,0.0,1080,25.7
30,FIXEDTIME,1253647.5,144843.0,24847.5,27161.0,3547.0,4030.0,-1294.89861,738.50786,-6030.0,0.0,0.1018,0.0175,0.1021,0.116,0.0,0.0,0.0,1080,26.4
31,FIXEDTIME,1265036.5,195486.5,27511.5,27524.0,3981.0,4151.0,-1352.33611,928.95165,-7239.0,0.0,0.1314,0.0185,0.1117,0.1164,0.0,0.0,0.0,1080,26.9
32,FIXEDTIME,1434521.0,191132.5,27432.5,27786.0,3848.0,4245.0,-1505.23472,1142.2192,-9167.5,0.0,0.1156,0.0166,0.1072,0.1183,0.0,0.0,0.0,1080,27.2
33,FIXEDTIME,1141819.0,74735.0,26524.0,25959.0,2789.0,4136.0,-1126.43889,543.43678,-3874.0,0.0,0.0601,0.0213,0.0848,0.1258,0.0,0.0,0.0,1080,25.5
34,FIXEDTIME,1272752.0,157231.0,26876.5,27368.0,3740.0,4159.0,-1324.05833,818.16607,-6097.0,0.0,0.1079,0.0184,0.106,0.1179,0.0,0.0,0.0,1080,27.3
