episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN_MM2,3462933.0,11152152.5,39777.0,54031.0,28683.0,4412.0,-0.71514,2.01172,-3.0,3.0,0.761,0.0027,0.3292,0.0506,0.9872,2.73586,nan,1080,39.6
2,IDQN_MM2,2797733.5,6115179.0,42611.0,47629.0,21770.0,4700.0,-0.69441,1.94425,-3.0,3.0,0.6828,0.0048,0.2938,0.0634,0.9644,4.65826,0.525476,1080,37.7
3,IDQN_MM2,2637417.0,1295206.0,33402.5,36058.0,10606.0,4275.0,-0.70898,1.99136,-3.0,3.0,0.3266,0.0084,0.2082,0.0839,0.9407,5.06573,0.573378,1080,35.6
4,IDQN_MM2,2713580.5,3879751.5,31398.0,43160.0,17571.0,4261.0,-0.59996,1.91592,-3.0,3.0,0.5856,0.0047,0.2704,0.0656,0.9169,4.74073,0.719185,1080,37.5
5,IDQN_MM2,2827686.5,1999239.5,25040.5,39515.0,13458.0,3985.0,-0.60001,1.93683,-3.0,3.0,0.412,0.0052,0.2363,0.07,0.8932,2.76622,0.710391,1080,38.0
6,IDQN_MM2,2582271.0,4038553.5,30889.5,45417.0,19506.0,4145.0,-0.58855,1.94455,-3.0,3.0,0.6071,0.0046,0.2824,0.06,0.8694,1.06801,0.698614,1080,38.9
7,IDQN_MM2,2530410.5,2970558.0,24937.5,41256.0,15783.0,3884.0,-0.53991,1.8595,-3.0,3.0,0.5376,0.0045,0.2591,0.0638,0.8457,0.32425,0.662826,1080,37.8
8,IDQN_MM2,2584222.0,3297897.0,20267.0,40889.0,15514.0,3636.0,-0.38994,1.85615,-3.0,3.0,0.5587,0.0034,0.2584,0.0606,0.8219,0.42783,0.639794,1080,37.4
9,IDQN_MM2,2428189.0,3653404.0,21560.0,43483.0,17743.0,3928.0,-0.53946,1.8561,-3.0,3.0,0.5986,0.0035,0.2723,0.0603,0.7982,0.94641,0.602398,1080,38.1
10,IDQN_MM2,2561774.0,927521.0,23414.0,35480.0,9266.0,3917.0,-0.49986,1.85039,-3.0,3.0,0.264,0.0067,0.1904,0.0805,0.7744,0.9281,0.573245,1080,37.2
11,IDQN_MM2,2799600.5,3279007.5,18468.5,41983.0,16246.0,3666.0,-0.48049,1.89444,-3.0,3.0,0.5378,0.003,0.2625,0.0592,0.7507,0.63829,0.527772,1080,38.1
12,IDQN_MM2,2468755.5,4792463.5,17779.5,46769.0,20371.0,3773.0,-0.48206,1.89736,-3.0,3.0,0.6584,0.0024,0.2873,0.0532,0.7269,0.39232,0.506363,1080,38.8
13,IDQN_MM2,2249796.0,3379871.0,16367.5,42570.0,16767.0,3643.0,-0.40522,1.88546,-3.0,3.0,0.5986,0.0029,0.2662,0.0578,0.7032,0.3963,0.514992,1080,37.6
14,IDQN_MM2,2684499.0,5212499.0,15905.5,46077.0,20032.0,3571.0,-0.39131,1.83995,-3.0,3.0,0.6587,0.002,0.2875,0.0512,0.6794,0.90152,0.531278,1080,39.2
15,IDQN_MM2,2428234.5,3053471.0,13305.0,40684.0,14929.0,3362.0,-0.36977,1.7973,-3.0,3.0,0.5557,0.0024,0.2531,0.057,0.6557,0.44826,0.49704,1080,37.8
16,IDQN_MM2,2373487.5,4056910.0,14296.5,43143.0,16997.0,3651.0,-0.38325,1.86171,-3.0,3.0,0.6295,0.0022,0.2664,0.0572,0.6319,0.41848,0.522619,1080,39.6
17,IDQN_MM2,2463268.0,3039516.0,12167.0,40179.0,14332.0,3434.0,-0.36228,1.84568,-3.0,3.0,0.5511,0.0022,0.2473,0.0593,0.6082,0.47702,0.500879,1080,40.1
18,IDQN_MM2,2442110.0,4038546.0,12836.5,44511.0,17674.0,3492.0,-0.38232,1.84232,-3.0,3.0,0.6219,0.002,0.2691,0.0532,0.5844,0.03952,0.503756,1080,38.4
19,IDQN_MM2,2376011.0,10898785.0,12272.0,53439.0,27981.0,3343.0,-0.35261,1.87261,-3.0,3.0,0.8203,0.0009,0.3301,0.0394,0.5607,-0.04279,0.530031,1080,40.7
20,IDQN_MM2,2336728.0,5868148.5,12455.5,47431.0,21299.0,3355.0,-0.3808,1.826,-3.0,3.0,0.7141,0.0015,0.2955,0.0465,0.5369,-0.35317,0.491191,1080,38.8
21,IDQN_MM2,2265357.0,9289603.5,14608.5,51988.0,25999.0,3642.0,-0.41412,1.90756,-3.0,3.0,0.8029,0.0013,0.3185,0.0446,0.5132,-0.89286,0.520887,1080,40.5
22,IDQN_MM2,2501562.0,7021464.0,10449.5,48933.0,22968.0,3331.0,-0.3215,1.79759,-3.0,3.0,0.7365,0.0011,0.3053,0.0443,0.4894,-1.00826,0.524659,1080,39.9
