5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -11.0}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -67.5}, {'J01': 2}, {'J01': 8}, 
25.0, {'J01': -107.5}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -141.5}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -127.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -215.0}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -189.0}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -243.5}, {'J01': 5}, {'J01': 19}, 
55.0, {'J01': -386.0}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -647.0}, {'J01': 8}, {'J01': 31}, 
65.0, {'J01': -766.5}, {'J01': 8}, {'J01': 31}, 
70.0, {'J01': -550.5}, {'J01': 6}, {'J01': 22}, 
75.0, {'J01': -567.0}, {'J01': 5}, {'J01': 19}, 
80.0, {'J01': -777.0}, {'J01': 5}, {'J01': 28}, 
85.0, {'J01': -839.0}, {'J01': 7}, {'J01': 26}, 
90.0, {'J01': -960.0}, {'J01': 8}, {'J01': 26}, 
95.0, {'J01': -1173.5}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -1471.0}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -1323.0}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -875.5}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -817.5}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': -975.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1105.5}, {'J01': 6}, {'J01': 27}, 
130.0, {'J01': -1100.5}, {'J01': 8}, {'J01': 26}, 
135.0, {'J01': -1305.0}, {'J01': 8}, {'J01': 28}, 
140.0, {'J01': -1602.5}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -1480.0}, {'J01': 7}, {'J01': 33}, 
150.0, {'J01': -838.5}, {'J01': 5}, {'J01': 20}, 
