5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -8.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -41.5}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -46.0}, {'J01': 2}, {'J01': 3}, 
30.0, {'J01': -84.0}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -155.0}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -230.5}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -306.0}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -429.0}, {'J01': 4}, {'J01': 16}, 
55.0, {'J01': -591.5}, {'J01': 4}, {'J01': 18}, 
60.0, {'J01': -771.5}, {'J01': 4}, {'J01': 18}, 
65.0, {'J01': -712.5}, {'J01': 3}, {'J01': 15}, 
70.0, {'J01': -616.0}, {'J01': 3}, {'J01': 15}, 
75.0, {'J01': -672.5}, {'J01': 3}, {'J01': 21}, 
80.0, {'J01': -904.5}, {'J01': 4}, {'J01': 28}, 
85.0, {'J01': -1138.5}, {'J01': 6}, {'J01': 32}, 
90.0, {'J01': -1468.5}, {'J01': 7}, {'J01': 35}, 
95.0, {'J01': -1823.5}, {'J01': 7}, {'J01': 36}, 
100.0, {'J01': -1776.5}, {'J01': 5}, {'J01': 28}, 
105.0, {'J01': -1856.5}, {'J01': 4}, {'J01': 24}, 
110.0, {'J01': -1810.0}, {'J01': 4}, {'J01': 18}, 
115.0, {'J01': -1991.5}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -2190.0}, {'J01': 4}, {'J01': 21}, 
125.0, {'J01': -2400.0}, {'J01': 4}, {'J01': 21}, 
130.0, {'J01': -2610.0}, {'J01': 4}, {'J01': 21}, 
135.0, {'J01': -2179.0}, {'J01': 4}, {'J01': 20}, 
140.0, {'J01': -1964.5}, {'J01': 4}, {'J01': 21}, 
145.0, {'J01': -2125.0}, {'J01': 5}, {'J01': 21}, 
150.0, {'J01': -2335.0}, {'J01': 5}, {'J01': 21}, 
155.0, {'J01': -2545.0}, {'J01': 5}, {'J01': 21}, 
160.0, {'J01': -2228.5}, {'J01': 5}, {'J01': 20}, 
165.0, {'J01': -2152.0}, {'J01': 6}, {'J01': 26}, 
170.0, {'J01': -2381.5}, {'J01': 6}, {'J01': 31}, 
175.0, {'J01': -2652.0}, {'J01': 6}, {'J01': 33}, 
180.0, {'J01': -2708.5}, {'J01': 6}, {'J01': 32}, 
185.0, {'J01': -3029.5}, {'J01': 6}, {'J01': 33}, 
190.0, {'J01': -3114.5}, {'J01': 6}, {'J01': 28}, 
195.0, {'J01': -3065.0}, {'J01': 6}, {'J01': 21}, 
200.0, {'J01': -2064.5}, {'J01': 4}, {'J01': 17}, 
