episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
13,1322137.0,20905894.0,42107.0,48673.0,39324.0,-0.0104,0.31659,-0.39135,1.99386,0.9387,0.0019,0.7032,-4.56453,0.531178,720,49.6
14,1304993.0,25633074.0,64994.0,49642.0,40077.0,-0.01165,0.32484,-0.46964,2.33573,0.9493,0.0024,0.6794,-4.12686,0.459099,720,49.9
15,1661330.0,13887141.5,12129593.0,48954.0,38753.0,-0.43851,1.21793,-1.64539,3.0,0.5017,0.4382,0.6557,-4.55898,0.431942,720,70.1
16,1295554.5,26400005.0,46066.5,49266.0,40221.0,-0.01568,0.30525,-0.39844,2.47374,0.9516,0.0017,0.6319,-4.13759,0.418905,720,52.0
17,1312510.0,17356207.5,165825.0,48383.0,38645.0,-0.0136,0.33923,-0.56575,3.0,0.9215,0.0088,0.6082,-2.8194,0.36416,720,50.0
18,1286799.5,23359524.0,40369.0,48787.0,39633.0,-0.01091,0.31305,-0.3855,1.65954,0.9462,0.0016,0.5844,-2.25435,0.353967,720,49.5
19,1296431.5,21983322.0,70129.5,48292.0,39372.0,-0.01679,0.29907,-0.40283,2.26199,0.9415,0.003,0.5607,-1.76166,0.290546,720,49.7
20,2289936.0,16225767.0,13075928.0,49043.0,38947.0,-0.47903,1.40712,-2.55051,3.0,0.5136,0.4139,0.5369,-2.53435,0.332675,720,67.7
21,1101488.5,19781312.5,227179.5,48139.0,38983.0,-0.00976,0.32754,-0.49823,2.06059,0.9371,0.0108,0.5132,-3.33708,0.364779,720,49.9
22,2152581.0,15631150.5,17546130.5,50545.0,39832.0,-0.74213,1.40913,-2.66171,3.0,0.4424,0.4966,0.4894,-3.78699,0.373779,720,69.2
23,1973980.5,14315913.0,14909609.0,49507.0,39568.0,-0.63755,1.1973,-2.67254,3.0,0.4589,0.4779,0.4657,-3.38148,0.319234,720,66.5
24,1227921.0,21683921.5,45392.0,49041.0,40004.0,-0.0123,0.30905,-0.40141,1.71751,0.9445,0.002,0.4419,-2.87334,0.271279,720,50.7
25,1420471.5,20828287.5,6585649.5,47454.0,38104.0,-0.23664,1.0761,-2.30364,3.0,0.7223,0.2284,0.4182,-2.06223,0.240605,720,59.1
26,2190154.5,17439130.5,15863416.5,49379.0,39442.0,-0.6561,1.37785,-2.65716,3.0,0.4913,0.4469,0.3944,-2.22884,0.262179,720,67.7
27,1119834.5,24072453.5,302941.0,47206.0,38014.0,-0.02587,0.32561,-0.67811,2.02962,0.9442,0.0119,0.3707,-2.9904,0.284091,720,49.2
28,1149412.5,17535807.0,59626.5,48691.0,39820.0,-0.01415,0.28075,-0.42708,1.48364,0.9355,0.0032,0.3469,-3.11954,0.293142,720,50.9
29,1284559.5,22566110.5,72342.0,48020.0,39190.0,-0.01662,0.30914,-0.44324,2.40953,0.9433,0.003,0.3232,-2.79994,0.262787,720,50.6
30,3518674.0,19224872.0,19843660.5,50061.0,39800.0,-0.66452,1.66184,-2.89023,3.0,0.4514,0.466,0.2994,-3.69925,0.29713,720,73.7
31,1590986.5,18623977.0,14504509.5,48414.0,38943.0,-0.39246,1.43275,-3.0,3.0,0.5364,0.4178,0.2757,-5.58197,0.395706,720,61.0
32,1348071.5,17580226.0,1939086.0,48356.0,39092.0,-0.07775,0.635,-1.41476,3.0,0.8425,0.0929,0.2519,-5.63293,0.397161,720,1707.0
33,1024153.5,21249011.5,73791.5,47750.0,38776.0,-0.00939,0.28844,-0.52222,1.67386,0.9509,0.0033,0.2282,-6.43332,0.422422,720,50.9
34,2558747.0,13281773.5,31674844.0,49795.0,39401.0,-0.67357,1.96498,-3.0,3.0,0.2795,0.6666,0.2044,-6.35035,0.432401,720,83.9
35,1155663.5,23846403.0,72443.0,48019.0,38931.0,-0.0174,0.30216,-0.48292,1.75904,0.951,0.0029,0.1807,-6.1725,0.43846,720,50.1
36,1437376.0,22579085.5,3279511.5,46448.0,37217.0,-0.17945,0.65583,-1.70297,3.0,0.8272,0.1201,0.1569,-6.25122,0.435719,720,52.4
37,2633253.5,16986725.0,32631389.5,49619.0,40250.0,-0.76134,1.97684,-3.0,3.0,0.3251,0.6245,0.1332,-5.62619,0.42274,720,81.5
38,2066182.0,11875475.0,13130642.0,47714.0,38590.0,-0.53695,1.18321,-1.91047,3.0,0.4387,0.485,0.1094,-5.46128,0.445142,720,69.6
39,1875677.0,16074681.5,11315783.0,47709.0,38085.0,-0.40088,1.31752,-2.50163,3.0,0.5493,0.3867,0.0857,-6.70106,0.485246,720,63.0
40,4856350.0,18491262.5,23426741.5,50455.0,39735.0,-0.78195,1.76435,-3.0,3.0,0.3953,0.5008,0.0619,-7.33075,0.517211,720,76.0
41,2345953.0,19691828.5,18779376.5,48790.0,39266.0,-0.54385,1.57933,-3.0,3.0,0.4824,0.4601,0.05,-7.46903,0.520875,720,63.2
42,1210164.5,24924715.0,1133353.5,48311.0,39255.0,-0.08233,0.46754,-2.08368,3.0,0.9141,0.0416,0.05,-8.26436,0.563721,720,49.1
43,2801934.0,12929133.5,29415836.0,48008.0,37531.0,-0.64153,1.91999,-3.0,3.0,0.2864,0.6516,0.05,-8.31371,0.549123,720,75.2
44,1248329.5,23969624.0,7329042.5,46692.0,37780.0,-0.28599,1.08381,-2.16298,3.0,0.7365,0.2252,0.05,-9.13166,0.558631,720,58.0
45,2928437.5,19158520.0,12723119.5,49373.0,39648.0,-0.49525,1.48092,-2.56041,3.0,0.5504,0.3655,0.05,-10.50323,0.6136,720,67.0
46,1887416.5,18942166.5,15573665.5,47820.0,38712.0,-0.52863,1.51632,-3.0,3.0,0.5203,0.4278,0.05,-9.78502,0.58002,720,66.8
47,1109312.0,29924446.5,5789020.5,45806.0,37158.0,-0.24385,1.01197,-2.29584,3.0,0.8127,0.1572,0.05,-11.42375,0.634082,720,56.8
48,3047615.0,18927250.0,18966690.5,48761.0,39127.0,-0.78769,1.57858,-3.0,3.0,0.4623,0.4633,0.05,-11.25651,0.633811,720,70.8
49,3603241.5,20326265.5,36304461.0,49739.0,39922.0,-0.8811,2.05599,-3.0,3.0,0.3375,0.6027,0.05,-10.44861,0.560227,720,90.8
50,1019973.5,26669952.0,638514.0,47701.0,38812.0,-0.05566,0.39414,-1.55172,3.0,0.9415,0.0225,0.05,-11.8321,0.631177,720,52.0
51,6188430.0,18990476.0,33300013.5,49126.0,38667.0,-1.03936,1.8756,-3.0,3.0,0.3247,0.5694,0.05,-13.09885,0.695648,720,83.7
52,2656814.5,21813175.0,33499477.0,48214.0,38652.0,-0.76299,2.00917,-3.0,3.0,0.3763,0.5779,0.05,-13.96118,0.713987,720,85.7
53,1108921.0,20002681.0,62526.5,47906.0,38452.0,-0.00591,0.30655,-0.43087,2.23804,0.9447,0.003,0.05,-14.7765,0.714804,720,51.5
54,1993096.0,18494389.0,4320643.5,47198.0,37774.0,-0.23264,0.99796,-3.0,3.0,0.7455,0.1742,0.05,-11.18226,0.579262,720,55.5
55,1139857.5,16761533.0,73773.0,48489.0,38657.0,-0.00919,0.30779,-0.42737,2.53173,0.9325,0.0041,0.05,-10.3447,0.568721,720,51.4
56,1026858.5,18789484.5,151343.5,48287.0,39109.0,-0.01034,0.30258,-0.48961,2.36147,0.941,0.0076,0.05,-10.59861,0.622346,720,52.1
57,990911.5,24294526.0,68439.5,47669.0,38490.0,-0.01191,0.27967,-0.47409,1.51803,0.9582,0.0027,0.05,-9.61616,0.561738,720,69.2
58,2243311.0,22047413.0,2739648.5,47675.0,38113.0,-0.16861,0.69592,-2.42486,3.0,0.8157,0.1014,0.05,-9.06534,0.508688,720,67.0
59,1428002.5,21081084.5,1467214.5,47632.0,38106.0,-0.07931,0.55267,-1.99772,3.0,0.8792,0.0612,0.05,-9.209,0.514135,720,65.2
60,1120944.5,35158931.5,636276.0,48307.0,39238.0,-0.06237,0.42352,-1.4387,3.0,0.9524,0.0172,0.05,-8.09133,0.445071,720,63.0
61,5505616.5,13118350.0,25201695.5,49908.0,38640.0,-0.67471,1.8177,-3.0,3.0,0.2993,0.575,0.05,-8.01418,0.424818,720,90.5
62,1468737.5,18885204.5,8835776.5,46989.0,37704.0,-0.3131,1.2085,-2.45694,3.0,0.647,0.3027,0.05,-8.2555,0.450495,720,61.8
63,917386.5,18186366.5,71945.0,48251.0,39089.0,-0.00917,0.28209,-0.44632,1.7626,0.9484,0.0038,0.05,-6.7612,0.402109,720,49.9
64,3006048.0,16460029.5,36527268.0,47076.0,37262.0,-0.95064,2.03958,-3.0,3.0,0.294,0.6524,0.05,-5.62649,0.361767,720,91.4
65,1229676.0,16280026.0,509304.0,48184.0,38536.0,-0.01958,0.40675,-1.35167,3.0,0.9035,0.0283,0.05,-6.32194,0.410035,720,323.2
66,1793023.5,20151859.0,3196105.0,45229.0,35967.0,-0.17032,0.74897,-1.89957,3.0,0.8016,0.1271,0.05,-4.64154,0.314833,720,52.1
67,1157987.0,22183391.5,4950138.5,45715.0,36683.0,-0.19471,0.91954,-2.21736,3.0,0.7841,0.175,0.05,-4.45679,0.297001,720,55.6
68,926053.5,30837295.5,89545.0,48334.0,39528.0,-0.0191,0.2672,-0.43516,1.56024,0.9681,0.0028,0.05,-4.54529,0.306607,720,49.9
69,1880235.5,21912790.0,21005232.0,49011.0,40651.0,-0.67318,1.7221,-3.0,3.0,0.4891,0.4689,0.05,-3.85847,0.297506,720,73.7
70,2997312.5,14009517.0,28366240.5,46138.0,36397.0,-0.82403,1.89676,-3.0,3.0,0.3088,0.6252,0.05,-5.03189,0.334421,720,75.6
71,1778025.0,14077551.5,5525425.5,46970.0,37640.0,-0.20543,1.01882,-2.15183,3.0,0.6584,0.2584,0.05,-6.70712,0.419062,720,57.6
72,983063.5,25842082.0,72643.0,49108.0,40194.0,-0.01249,0.30807,-0.49482,3.0,0.9608,0.0027,0.05,-7.86999,0.450814,720,50.5
73,2003952.0,26327052.0,7401682.5,50043.0,41191.0,-0.31588,1.08848,-3.0,3.0,0.7368,0.2071,0.05,-8.12323,0.453532,720,55.4
74,948812.0,24272036.0,89346.5,48906.0,40035.0,-0.0126,0.27616,-0.4656,1.27737,0.959,0.0035,0.05,-8.25429,0.447479,720,50.3
75,1989218.0,16580535.0,3266914.5,48464.0,38871.0,-0.1606,0.7952,-2.33493,3.0,0.7593,0.1496,0.05,-7.08948,0.420574,720,54.7
76,986526.5,18405921.0,75386.0,48826.0,39809.0,-0.00912,0.28637,-0.41712,1.59791,0.9455,0.0039,0.05,-6.28548,0.357612,720,50.7
77,2624292.0,24510424.5,13488674.0,47742.0,38931.0,-0.41838,1.40225,-3.0,3.0,0.6034,0.332,0.05,-6.63664,0.391474,720,59.3
78,2726214.5,18146456.0,14420878.5,46858.0,37137.0,-0.58617,1.31566,-3.0,3.0,0.5142,0.4086,0.05,-7.11243,0.414572,720,67.5
79,1068498.0,26817258.5,105403.5,48560.0,39725.0,-0.01781,0.28346,-0.41119,1.88195,0.9581,0.0038,0.05,-6.16022,0.358227,720,50.0
80,6166115.0,20160705.0,44090293.0,50984.0,39594.0,-0.72765,2.23797,-3.0,3.0,0.2863,0.6261,0.05,-6.55686,0.386861,720,102.9
81,1093537.0,19793266.0,117820.0,48508.0,39643.0,-0.00625,0.32255,-0.49946,2.47561,0.9423,0.0056,0.05,-7.02121,0.432103,720,49.6
82,2685665.0,20761526.5,20242477.5,47798.0,38434.0,-0.52159,1.74543,-3.0,3.0,0.4752,0.4633,0.05,-7.20249,0.43212,720,73.6
83,1076586.5,33540168.5,2987840.5,47137.0,38643.0,-0.13608,0.75503,-2.14384,3.0,0.8919,0.0795,0.05,-7.28432,0.457867,720,54.1
84,2735068.0,19003309.5,37769170.0,49284.0,39885.0,-0.86168,2.06977,-3.0,3.0,0.3193,0.6347,0.05,-6.97,0.432486,720,92.0
85,1332254.0,16830511.0,7727672.0,47758.0,38621.0,-0.29598,1.12997,-2.85241,3.0,0.6501,0.2985,0.05,-7.34804,0.457039,720,58.3
86,1906237.0,15710245.5,14375006.5,47995.0,38780.0,-0.45803,1.53025,-3.0,3.0,0.4911,0.4493,0.05,-8.39854,0.514206,720,69.8
87,3271977.0,14476383.0,16349180.0,47874.0,37786.0,-0.64391,1.4769,-2.73057,3.0,0.4246,0.4795,0.05,-8.25261,0.485172,720,70.2
88,921520.0,27928156.0,68202.0,47629.0,38847.0,-0.01127,0.28636,-0.44974,2.42696,0.9658,0.0024,0.05,-8.62626,0.500277,720,51.9
89,1389498.5,14024700.0,18707708.0,47422.0,38536.0,-0.53785,1.62145,-3.0,3.0,0.411,0.5483,0.05,-8.78176,0.508655,720,64.2
