5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.33143735)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.43567538)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.458363)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.70406145)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(1.8328531)}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': np.float32(-0.080042236)}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': np.float32(-0.6387909)}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': np.float32(-0.87798256)}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': np.float32(1.4687179)}, {'J01': 4}, {'J01': 18}, 
60.0, {'J01': np.float32(-0.0530541)}, {'J01': 5}, {'J01': 21}, 
65.0, {'J01': np.float32(-0.029319372)}, {'J01': 6}, {'J01': 23}, 
70.0, {'J01': np.float32(0.007678883)}, {'J01': 5}, {'J01': 22}, 
75.0, {'J01': np.float32(-0.02513089)}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': np.float32(-0.02617801)}, {'J01': 4}, {'J01': 17}, 
85.0, {'J01': np.float32(-0.19126108)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(-0.49326703)}, {'J01': 4}, {'J01': 16}, 
95.0, {'J01': np.float32(-0.53421676)}, {'J01': 4}, {'J01': 17}, 
100.0, {'J01': np.float32(-0.9846639)}, {'J01': 4}, {'J01': 17}, 
105.0, {'J01': np.float32(1.7519878)}, {'J01': 4}, {'J01': 20}, 
110.0, {'J01': np.float32(-0.889949)}, {'J01': 4}, {'J01': 21}, 
115.0, {'J01': np.float32(-1.3846122)}, {'J01': 4}, {'J01': 16}, 
120.0, {'J01': np.float32(2.3406549)}, {'J01': 4}, {'J01': 20}, 
125.0, {'J01': np.float32(-0.62658745)}, {'J01': 3}, {'J01': 22}, 
130.0, {'J01': np.float32(-0.5649323)}, {'J01': 3}, {'J01': 27}, 
135.0, {'J01': np.float32(1.1357853)}, {'J01': 4}, {'J01': 28}, 
140.0, {'J01': np.float32(-0.33899128)}, {'J01': 6}, {'J01': 29}, 
145.0, {'J01': np.float32(-2.4533947)}, {'J01': 7}, {'J01': 39}, 
150.0, {'J01': np.float32(1.5762094)}, {'J01': 7}, {'J01': 34}, 
155.0, {'J01': np.float32(0.8509686)}, {'J01': 8}, {'J01': 37}, 
160.0, {'J01': np.float32(-2.0350595)}, {'J01': 8}, {'J01': 40}, 
165.0, {'J01': np.float32(1.6422771)}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': np.float32(-0.0709801)}, {'J01': 8}, {'J01': 41}, 
175.0, {'J01': np.float32(-1.6325427)}, {'J01': 8}, {'J01': 46}, 
180.0, {'J01': np.float32(1.3423655)}, {'J01': 8}, {'J01': 43}, 
185.0, {'J01': np.float32(-0.21232845)}, {'J01': 8}, {'J01': 43}, 
190.0, {'J01': np.float32(-1.1173724)}, {'J01': 8}, {'J01': 40}, 
195.0, {'J01': np.float32(-1.0114625)}, {'J01': 5}, {'J01': 27}, 
200.0, {'J01': np.float32(2.6596386)}, {'J01': 4}, {'J01': 24}, 
205.0, {'J01': np.float32(0.19391553)}, {'J01': 4}, {'J01': 27}, 
210.0, {'J01': np.float32(-0.28375673)}, {'J01': 7}, {'J01': 36}, 
215.0, {'J01': np.float32(-0.0048994767)}, {'J01': 8}, {'J01': 36}, 
220.0, {'J01': np.float32(-0.28631204)}, {'J01': 8}, {'J01': 37}, 
225.0, {'J01': np.float32(-1.0465431)}, {'J01': 8}, {'J01': 35}, 
230.0, {'J01': np.float32(-1.2536963)}, {'J01': 7}, {'J01': 28}, 
235.0, {'J01': np.float32(2.9195359)}, {'J01': 6}, {'J01': 26}, 
240.0, {'J01': np.float32(-0.24152286)}, {'J01': 6}, {'J01': 28}, 
245.0, {'J01': np.float32(-0.890548)}, {'J01': 7}, {'J01': 30}, 
250.0, {'J01': np.float32(-1.01837)}, {'J01': 6}, {'J01': 26}, 
255.0, {'J01': np.float32(2.2394462)}, {'J01': 5}, {'J01': 22}, 
260.0, {'J01': np.float32(-0.07713787)}, {'J01': 5}, {'J01': 23}, 
265.0, {'J01': np.float32(-0.98035043)}, {'J01': 4}, {'J01': 21}, 
270.0, {'J01': np.float32(-0.7705515)}, {'J01': 4}, {'J01': 23}, 
275.0, {'J01': np.float32(2.3467135)}, {'J01': 5}, {'J01': 29}, 
280.0, {'J01': np.float32(-0.20243037)}, {'J01': 7}, {'J01': 36}, 
285.0, {'J01': np.float32(0.014646771)}, {'J01': 8}, {'J01': 32}, 
290.0, {'J01': np.float32(-0.24057487)}, {'J01': 8}, {'J01': 35}, 
295.0, {'J01': np.float32(-0.8465819)}, {'J01': 8}, {'J01': 39}, 
300.0, {'J01': np.float32(0.74033576)}, {'J01': 8}, {'J01': 39}, 
305.0, {'J01': np.float32(-0.18813263)}, {'J01': 9}, {'J01': 43}, 
310.0, {'J01': np.float32(-0.030840488)}, {'J01': 9}, {'J01': 39}, 
315.0, {'J01': np.float32(-0.5334066)}, {'J01': 9}, {'J01': 45}, 
320.0, {'J01': np.float32(-0.6628489)}, {'J01': 11}, {'J01': 42}, 
325.0, {'J01': np.float32(1.0577253)}, {'J01': 11}, {'J01': 34}, 
330.0, {'J01': np.float32(-0.28375673)}, {'J01': 12}, {'J01': 37}, 
335.0, {'J01': np.float32(-0.5267749)}, {'J01': 13}, {'J01': 39}, 
340.0, {'J01': np.float32(-0.6861613)}, {'J01': 15}, {'J01': 47}, 
345.0, {'J01': np.float32(-0.58669776)}, {'J01': 15}, {'J01': 47}, 
350.0, {'J01': np.float32(1.5526987)}, {'J01': 15}, {'J01': 48}, 
355.0, {'J01': np.float32(-0.1185616)}, {'J01': 15}, {'J01': 47}, 
360.0, {'J01': np.float32(-0.16509598)}, {'J01': 17}, {'J01': 48}, 
365.0, {'J01': np.float32(-0.05095986)}, {'J01': 17}, {'J01': 47}, 
370.0, {'J01': np.float32(-0.1877836)}, {'J01': 17}, {'J01': 46}, 
375.0, {'J01': np.float32(-0.22662617)}, {'J01': 17}, {'J01': 47}, 
