5.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': -2}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': -2}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': -5}, {'J8': 2}, {'J8': 5}, 
35.0, {'J8': -9}, {'J8': 3}, {'J8': 9}, 
40.0, {'J8': -9}, {'J8': 5}, {'J8': 9}, 
45.0, {'J8': -12}, {'J8': 5}, {'J8': 12}, 
50.0, {'J8': -14}, {'J8': 6}, {'J8': 14}, 
55.0, {'J8': -16}, {'J8': 7}, {'J8': 16}, 
60.0, {'J8': -20}, {'J8': 8}, {'J8': 20}, 
65.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
70.0, {'J8': -21}, {'J8': 8}, {'J8': 21}, 
75.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
80.0, {'J8': -20}, {'J8': 8}, {'J8': 20}, 
85.0, {'J8': -20}, {'J8': 8}, {'J8': 20}, 
90.0, {'J8': -21}, {'J8': 8}, {'J8': 21}, 
95.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
100.0, {'J8': -23}, {'J8': 7}, {'J8': 23}, 
105.0, {'J8': -22}, {'J8': 6}, {'J8': 22}, 
110.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
115.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
120.0, {'J8': -21}, {'J8': 8}, {'J8': 21}, 
125.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
130.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
135.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
140.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
145.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
150.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
155.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
160.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
165.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
170.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
175.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
180.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
185.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
190.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
195.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
200.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
205.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
210.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
215.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
220.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
225.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
230.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
235.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
240.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
245.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
250.0, {'J8': -22}, {'J8': 7}, {'J8': 22}, 
255.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
260.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
265.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
270.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
275.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
280.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
285.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
290.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
295.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
300.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
305.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
310.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
315.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
320.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
325.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
330.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
335.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
340.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
345.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
350.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
355.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
360.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
365.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
370.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
375.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
380.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
385.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
390.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
395.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
400.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
405.0, {'J8': -22}, {'J8': 7}, {'J8': 22}, 
410.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
415.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
420.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
425.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
430.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
435.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
440.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
445.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
450.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
455.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
460.0, {'J8': -22}, {'J8': 6}, {'J8': 22}, 
465.0, {'J8': -20}, {'J8': 5}, {'J8': 20}, 
470.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
475.0, {'J8': -11}, {'J8': 5}, {'J8': 11}, 
480.0, {'J8': -14}, {'J8': 5}, {'J8': 14}, 
485.0, {'J8': -23}, {'J8': 5}, {'J8': 23}, 
490.0, {'J8': -26}, {'J8': 6}, {'J8': 26}, 
495.0, {'J8': -28}, {'J8': 7}, {'J8': 28}, 
500.0, {'J8': -26}, {'J8': 6}, {'J8': 26}, 
505.0, {'J8': -26}, {'J8': 6}, {'J8': 26}, 
510.0, {'J8': -24}, {'J8': 6}, {'J8': 24}, 
515.0, {'J8': -25}, {'J8': 7}, {'J8': 25}, 
520.0, {'J8': -30}, {'J8': 7}, {'J8': 30}, 
525.0, {'J8': -31}, {'J8': 7}, {'J8': 31}, 
530.0, {'J8': -29}, {'J8': 7}, {'J8': 29}, 
535.0, {'J8': -24}, {'J8': 6}, {'J8': 24}, 
540.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
545.0, {'J8': -18}, {'J8': 5}, {'J8': 18}, 
550.0, {'J8': -15}, {'J8': 5}, {'J8': 15}, 
555.0, {'J8': -15}, {'J8': 5}, {'J8': 15}, 
560.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
565.0, {'J8': -24}, {'J8': 6}, {'J8': 24}, 
570.0, {'J8': -22}, {'J8': 5}, {'J8': 22}, 
575.0, {'J8': -17}, {'J8': 5}, {'J8': 17}, 
580.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
585.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
590.0, {'J8': -19}, {'J8': 5}, {'J8': 19}, 
595.0, {'J8': -22}, {'J8': 6}, {'J8': 22}, 
600.0, {'J8': -23}, {'J8': 6}, {'J8': 23}, 
605.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
610.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
615.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
620.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
625.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
630.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
635.0, {'J8': -19}, {'J8': 6}, {'J8': 19}, 
640.0, {'J8': -18}, {'J8': 6}, {'J8': 18}, 
645.0, {'J8': -19}, {'J8': 7}, {'J8': 19}, 
650.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
655.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
660.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
665.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
670.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
675.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
680.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
685.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
690.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
695.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
700.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
705.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
710.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
715.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
720.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
725.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
730.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
735.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
740.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
745.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
750.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
755.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
760.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
765.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
