5.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': -2}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': -4}, {'J8': 1}, {'J8': 4}, 
30.0, {'J8': -6}, {'J8': 3}, {'J8': 6}, 
35.0, {'J8': -10}, {'J8': 4}, {'J8': 10}, 
40.0, {'J8': -11}, {'J8': 5}, {'J8': 11}, 
45.0, {'J8': -14}, {'J8': 6}, {'J8': 14}, 
50.0, {'J8': -17}, {'J8': 7}, {'J8': 17}, 
55.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
60.0, {'J8': -26}, {'J8': 8}, {'J8': 26}, 
65.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
70.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
75.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
80.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
85.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
90.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
95.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
100.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
105.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
110.0, {'J8': -18}, {'J8': 5}, {'J8': 18}, 
115.0, {'J8': -15}, {'J8': 5}, {'J8': 15}, 
120.0, {'J8': -17}, {'J8': 5}, {'J8': 17}, 
125.0, {'J8': -19}, {'J8': 7}, {'J8': 19}, 
130.0, {'J8': -23}, {'J8': 7}, {'J8': 23}, 
135.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
140.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
145.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
150.0, {'J8': -23}, {'J8': 7}, {'J8': 23}, 
155.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
160.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
165.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
170.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
175.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
180.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
185.0, {'J8': -24}, {'J8': 8}, {'J8': 24}, 
190.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
195.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
200.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
205.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
210.0, {'J8': -27}, {'J8': 8}, {'J8': 27}, 
215.0, {'J8': -25}, {'J8': 6}, {'J8': 25}, 
220.0, {'J8': -23}, {'J8': 6}, {'J8': 23}, 
225.0, {'J8': -23}, {'J8': 6}, {'J8': 23}, 
230.0, {'J8': -23}, {'J8': 7}, {'J8': 23}, 
235.0, {'J8': -22}, {'J8': 6}, {'J8': 22}, 
240.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
245.0, {'J8': -20}, {'J8': 7}, {'J8': 20}, 
250.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
255.0, {'J8': -21}, {'J8': 7}, {'J8': 21}, 
260.0, {'J8': -22}, {'J8': 7}, {'J8': 22}, 
265.0, {'J8': -20}, {'J8': 6}, {'J8': 20}, 
270.0, {'J8': -18}, {'J8': 5}, {'J8': 18}, 
275.0, {'J8': -18}, {'J8': 6}, {'J8': 18}, 
280.0, {'J8': -17}, {'J8': 6}, {'J8': 17}, 
285.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
290.0, {'J8': -13}, {'J8': 5}, {'J8': 13}, 
295.0, {'J8': -16}, {'J8': 5}, {'J8': 16}, 
300.0, {'J8': -19}, {'J8': 7}, {'J8': 19}, 
305.0, {'J8': -20}, {'J8': 8}, {'J8': 20}, 
310.0, {'J8': -22}, {'J8': 7}, {'J8': 22}, 
315.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
320.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
325.0, {'J8': -25}, {'J8': 8}, {'J8': 25}, 
330.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
335.0, {'J8': -23}, {'J8': 8}, {'J8': 23}, 
340.0, {'J8': -22}, {'J8': 8}, {'J8': 22}, 
345.0, {'J8': -22}, {'J8': 7}, {'J8': 22}, 
350.0, {'J8': -21}, {'J8': 6}, {'J8': 21}, 
355.0, {'J8': -18}, {'J8': 6}, {'J8': 18}, 
360.0, {'J8': -21}, {'J8': 6}, {'J8': 21}, 
365.0, {'J8': -23}, {'J8': 6}, {'J8': 23}, 
370.0, {'J8': -21}, {'J8': 5}, {'J8': 21}, 
375.0, {'J8': -18}, {'J8': 5}, {'J8': 18}, 
380.0, {'J8': -17}, {'J8': 5}, {'J8': 17}, 
385.0, {'J8': -13}, {'J8': 5}, {'J8': 13}, 
390.0, {'J8': -15}, {'J8': 5}, {'J8': 15}, 
