5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': np.float32(-0.029017856)}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': np.float32(-0.09151786)}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': np.float32(0.008928572)}, {'J01': 1}, {'J01': 1}, 
35.0, {'J01': np.float32(-0.084821425)}, {'J01': 1}, {'J01': 5}, 
40.0, {'J01': np.float32(-0.10714286)}, {'J01': 2}, {'J01': 5}, 
45.0, {'J01': np.float32(-0.140625)}, {'J01': 2}, {'J01': 7}, 
50.0, {'J01': np.float32(-0.4107143)}, {'J01': 3}, {'J01': 14}, 
55.0, {'J01': np.float32(-0.5089286)}, {'J01': 5}, {'J01': 19}, 
60.0, {'J01': np.float32(-0.87723213)}, {'J01': 7}, {'J01': 23}, 
65.0, {'J01': np.float32(0.25669643)}, {'J01': 4}, {'J01': 17}, 
70.0, {'J01': np.float32(-0.15178572)}, {'J01': 3}, {'J01': 15}, 
75.0, {'J01': np.float32(-0.61160713)}, {'J01': 3}, {'J01': 18}, 
80.0, {'J01': np.float32(-0.8191964)}, {'J01': 3}, {'J01': 19}, 
85.0, {'J01': np.float32(0.46205357)}, {'J01': 3}, {'J01': 15}, 
90.0, {'J01': np.float32(0.49776787)}, {'J01': 4}, {'J01': 15}, 
95.0, {'J01': np.float32(-0.41964287)}, {'J01': 4}, {'J01': 24}, 
100.0, {'J01': np.float32(-0.81473213)}, {'J01': 7}, {'J01': 28}, 
105.0, {'J01': np.float32(-1.1361607)}, {'J01': 8}, {'J01': 30}, 
110.0, {'J01': np.float32(0.4174107)}, {'J01': 6}, {'J01': 23}, 
115.0, {'J01': np.float32(0.03125)}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': np.float32(-0.035714287)}, {'J01': 3}, {'J01': 16}, 
125.0, {'J01': np.float32(-0.75)}, {'J01': 3}, {'J01': 20}, 
130.0, {'J01': np.float32(-0.9620536)}, {'J01': 5}, {'J01': 26}, 
135.0, {'J01': np.float32(-1.2723215)}, {'J01': 8}, {'J01': 33}, 
140.0, {'J01': np.float32(-1.2455357)}, {'J01': 8}, {'J01': 32}, 
145.0, {'J01': np.float32(-1.4508928)}, {'J01': 8}, {'J01': 34}, 
150.0, {'J01': np.float32(-1.0892857)}, {'J01': 8}, {'J01': 32}, 
155.0, {'J01': np.float32(-0.859375)}, {'J01': 8}, {'J01': 32}, 
160.0, {'J01': np.float32(0.86383927)}, {'J01': 7}, {'J01': 26}, 
165.0, {'J01': np.float32(0.53348213)}, {'J01': 6}, {'J01': 24}, 
170.0, {'J01': np.float32(0.65178573)}, {'J01': 5}, {'J01': 23}, 
175.0, {'J01': np.float32(1.3794643)}, {'J01': 4}, {'J01': 17}, 
180.0, {'J01': np.float32(0.87723213)}, {'J01': 4}, {'J01': 14}, 
185.0, {'J01': np.float32(0.15401785)}, {'J01': 3}, {'J01': 16}, 
190.0, {'J01': np.float32(0.24776785)}, {'J01': 3}, {'J01': 18}, 
195.0, {'J01': np.float32(-0.828125)}, {'J01': 4}, {'J01': 22}, 
200.0, {'J01': np.float32(-0.125)}, {'J01': 3}, {'J01': 17}, 
205.0, {'J01': np.float32(-0.5)}, {'J01': 4}, {'J01': 16}, 
210.0, {'J01': np.float32(-0.57589287)}, {'J01': 4}, {'J01': 15}, 
215.0, {'J01': np.float32(-0.3080357)}, {'J01': 3}, {'J01': 16}, 
220.0, {'J01': np.float32(-0.004464286)}, {'J01': 3}, {'J01': 15}, 
225.0, {'J01': np.float32(-0.4107143)}, {'J01': 3}, {'J01': 15}, 
230.0, {'J01': np.float32(-0.4575893)}, {'J01': 3}, {'J01': 15}, 
235.0, {'J01': np.float32(-0.359375)}, {'J01': 3}, {'J01': 15}, 
240.0, {'J01': np.float32(-0.63616073)}, {'J01': 4}, {'J01': 20}, 
245.0, {'J01': np.float32(-0.7723214)}, {'J01': 5}, {'J01': 23}, 
250.0, {'J01': np.float32(-0.25223213)}, {'J01': 3}, {'J01': 18}, 
255.0, {'J01': np.float32(-0.33705357)}, {'J01': 3}, {'J01': 16}, 
260.0, {'J01': np.float32(-0.56026787)}, {'J01': 3}, {'J01': 18}, 
265.0, {'J01': np.float32(1.6026785)}, {'J01': 6}, {'J01': 25}, 
270.0, {'J01': np.float32(-0.84151787)}, {'J01': 8}, {'J01': 34}, 
275.0, {'J01': np.float32(-1.3928572)}, {'J01': 8}, {'J01': 34}, 
280.0, {'J01': np.float32(-1.3214285)}, {'J01': 8}, {'J01': 33}, 
285.0, {'J01': np.float32(-1.3571428)}, {'J01': 8}, {'J01': 34}, 
290.0, {'J01': np.float32(-1.5178572)}, {'J01': 8}, {'J01': 34}, 
295.0, {'J01': np.float32(-1.5178572)}, {'J01': 8}, {'J01': 34}, 
300.0, {'J01': np.float32(-1.5290178)}, {'J01': 8}, {'J01': 35}, 
305.0, {'J01': np.float32(-1.3258928)}, {'J01': 8}, {'J01': 33}, 
310.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
315.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
320.0, {'J01': np.float32(-1.4955357)}, {'J01': 8}, {'J01': 34}, 
325.0, {'J01': np.float32(-1.5178572)}, {'J01': 8}, {'J01': 34}, 
330.0, {'J01': np.float32(0.046875)}, {'J01': 8}, {'J01': 33}, 
335.0, {'J01': np.float32(-1.0401785)}, {'J01': 8}, {'J01': 35}, 
340.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
345.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
350.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
355.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
360.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
365.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
370.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
375.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
380.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
385.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
390.0, {'J01': np.float32(3.377232)}, {'J01': 7}, {'J01': 31}, 
395.0, {'J01': np.float32(4.0)}, {'J01': 6}, {'J01': 25}, 
400.0, {'J01': np.float32(0.68303573)}, {'J01': 6}, {'J01': 25}, 
405.0, {'J01': np.float32(-0.5089286)}, {'J01': 7}, {'J01': 27}, 
410.0, {'J01': np.float32(-1.2857143)}, {'J01': 8}, {'J01': 31}, 
415.0, {'J01': np.float32(-1.3169643)}, {'J01': 8}, {'J01': 30}, 
420.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
425.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
430.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
435.0, {'J01': np.float32(-1.109375)}, {'J01': 8}, {'J01': 30}, 
440.0, {'J01': np.float32(-1.3794643)}, {'J01': 8}, {'J01': 33}, 
445.0, {'J01': np.float32(-1.4888393)}, {'J01': 8}, {'J01': 34}, 
450.0, {'J01': np.float32(-1.5401785)}, {'J01': 8}, {'J01': 35}, 
455.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
460.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
465.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
470.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
475.0, {'J01': np.float32(-0.91071427)}, {'J01': 8}, {'J01': 33}, 
480.0, {'J01': np.float32(-0.8035714)}, {'J01': 8}, {'J01': 31}, 
485.0, {'J01': np.float32(-0.5625)}, {'J01': 8}, {'J01': 29}, 
490.0, {'J01': np.float32(-1.2991072)}, {'J01': 8}, {'J01': 30}, 
495.0, {'J01': np.float32(-1.3459822)}, {'J01': 8}, {'J01': 31}, 
500.0, {'J01': np.float32(-1.4151785)}, {'J01': 8}, {'J01': 33}, 
505.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
510.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
515.0, {'J01': np.float32(-1.2455357)}, {'J01': 8}, {'J01': 32}, 
520.0, {'J01': np.float32(-1.1986607)}, {'J01': 8}, {'J01': 31}, 
525.0, {'J01': np.float32(-1.1517857)}, {'J01': 8}, {'J01': 31}, 
530.0, {'J01': np.float32(-1.109375)}, {'J01': 8}, {'J01': 31}, 
535.0, {'J01': np.float32(-1.234375)}, {'J01': 8}, {'J01': 29}, 
540.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
545.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
550.0, {'J01': np.float32(-1.2991072)}, {'J01': 8}, {'J01': 30}, 
555.0, {'J01': np.float32(-1.2901785)}, {'J01': 8}, {'J01': 29}, 
560.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
565.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
570.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
575.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
580.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
585.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
590.0, {'J01': np.float32(-1.3080357)}, {'J01': 8}, {'J01': 30}, 
595.0, {'J01': np.float32(-1.3504465)}, {'J01': 8}, {'J01': 31}, 
600.0, {'J01': np.float32(-1.4308035)}, {'J01': 8}, {'J01': 34}, 
605.0, {'J01': np.float32(-1.5178572)}, {'J01': 8}, {'J01': 34}, 
610.0, {'J01': np.float32(-1.5178572)}, {'J01': 8}, {'J01': 34}, 
615.0, {'J01': np.float32(-1.5334822)}, {'J01': 8}, {'J01': 35}, 
620.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
625.0, {'J01': np.float32(-0.6183036)}, {'J01': 8}, {'J01': 31}, 
630.0, {'J01': np.float32(-0.8214286)}, {'J01': 8}, {'J01': 30}, 
635.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
640.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
645.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
650.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
655.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
660.0, {'J01': np.float32(-1.0669643)}, {'J01': 8}, {'J01': 30}, 
665.0, {'J01': np.float32(-1.3504465)}, {'J01': 8}, {'J01': 31}, 
670.0, {'J01': np.float32(-1.3995535)}, {'J01': 8}, {'J01': 32}, 
675.0, {'J01': np.float32(-1.4575893)}, {'J01': 8}, {'J01': 34}, 
680.0, {'J01': np.float32(-1.5401785)}, {'J01': 8}, {'J01': 35}, 
685.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
690.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
695.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
700.0, {'J01': np.float32(-0.87723213)}, {'J01': 8}, {'J01': 33}, 
705.0, {'J01': np.float32(-0.8660714)}, {'J01': 8}, {'J01': 32}, 
710.0, {'J01': np.float32(-1.453125)}, {'J01': 8}, {'J01': 34}, 
715.0, {'J01': np.float32(-1.5401785)}, {'J01': 8}, {'J01': 35}, 
720.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
725.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
730.0, {'J01': np.float32(-0.6473214)}, {'J01': 8}, {'J01': 33}, 
