5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.011160715)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.017857144)}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': np.float32(-0.09598214)}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': np.float32(-0.058035713)}, {'J01': 3}, {'J01': 4}, 
35.0, {'J01': np.float32(-0.05357143)}, {'J01': 4}, {'J01': 6}, 
40.0, {'J01': np.float32(-0.18526785)}, {'J01': 4}, {'J01': 5}, 
45.0, {'J01': np.float32(-0.17410715)}, {'J01': 4}, {'J01': 7}, 
50.0, {'J01': np.float32(-0.34375)}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': np.float32(-0.16964285)}, {'J01': 3}, {'J01': 12}, 
60.0, {'J01': np.float32(-0.578125)}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': np.float32(-0.3638393)}, {'J01': 5}, {'J01': 16}, 
70.0, {'J01': np.float32(-0.084821425)}, {'J01': 6}, {'J01': 18}, 
75.0, {'J01': np.float32(-0.8526786)}, {'J01': 6}, {'J01': 23}, 
80.0, {'J01': np.float32(0.1875)}, {'J01': 6}, {'J01': 21}, 
85.0, {'J01': np.float32(0.48214287)}, {'J01': 5}, {'J01': 17}, 
90.0, {'J01': np.float32(-0.828125)}, {'J01': 5}, {'J01': 23}, 
95.0, {'J01': np.float32(0.59375)}, {'J01': 4}, {'J01': 17}, 
100.0, {'J01': np.float32(1.0223215)}, {'J01': 4}, {'J01': 9}, 
105.0, {'J01': np.float32(0.07366072)}, {'J01': 4}, {'J01': 7}, 
110.0, {'J01': np.float32(-0.32589287)}, {'J01': 4}, {'J01': 10}, 
115.0, {'J01': np.float32(-0.15401785)}, {'J01': 3}, {'J01': 16}, 
120.0, {'J01': np.float32(-0.41964287)}, {'J01': 6}, {'J01': 21}, 
125.0, {'J01': np.float32(-0.59598213)}, {'J01': 7}, {'J01': 24}, 
130.0, {'J01': np.float32(-1.1049107)}, {'J01': 8}, {'J01': 28}, 
135.0, {'J01': np.float32(-1.28125)}, {'J01': 8}, {'J01': 30}, 
140.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
145.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
150.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
155.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
160.0, {'J01': np.float32(1.4955357)}, {'J01': 7}, {'J01': 23}, 
165.0, {'J01': np.float32(2.404018)}, {'J01': 4}, {'J01': 15}, 
170.0, {'J01': np.float32(1.109375)}, {'J01': 4}, {'J01': 11}, 
175.0, {'J01': np.float32(1.234375)}, {'J01': 4}, {'J01': 7}, 
180.0, {'J01': np.float32(0.51116073)}, {'J01': 3}, {'J01': 10}, 
185.0, {'J01': np.float32(-0.47767857)}, {'J01': 3}, {'J01': 14}, 
190.0, {'J01': np.float32(-0.6629464)}, {'J01': 6}, {'J01': 23}, 
195.0, {'J01': np.float32(-1.1004465)}, {'J01': 8}, {'J01': 31}, 
200.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
205.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
210.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
215.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
220.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
225.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
230.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
235.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
240.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
245.0, {'J01': np.float32(-0.9285714)}, {'J01': 8}, {'J01': 30}, 
250.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
255.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
260.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
265.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
270.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
275.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
280.0, {'J01': np.float32(0.3794643)}, {'J01': 8}, {'J01': 29}, 
285.0, {'J01': np.float32(2.4375)}, {'J01': 7}, {'J01': 26}, 
290.0, {'J01': np.float32(-1.1674107)}, {'J01': 7}, {'J01': 27}, 
295.0, {'J01': np.float32(2.7120535)}, {'J01': 6}, {'J01': 23}, 
300.0, {'J01': np.float32(4.0)}, {'J01': 5}, {'J01': 19}, 
305.0, {'J01': np.float32(-0.70535713)}, {'J01': 5}, {'J01': 22}, 
310.0, {'J01': np.float32(0.59375)}, {'J01': 7}, {'J01': 26}, 
315.0, {'J01': np.float32(1.3683035)}, {'J01': 6}, {'J01': 23}, 
320.0, {'J01': np.float32(0.72991073)}, {'J01': 6}, {'J01': 24}, 
325.0, {'J01': np.float32(2.966518)}, {'J01': 6}, {'J01': 20}, 
330.0, {'J01': np.float32(3.203125)}, {'J01': 4}, {'J01': 20}, 
335.0, {'J01': np.float32(1.2209822)}, {'J01': 4}, {'J01': 18}, 
340.0, {'J01': np.float32(2.0267856)}, {'J01': 4}, {'J01': 19}, 
345.0, {'J01': np.float32(-0.64508927)}, {'J01': 7}, {'J01': 26}, 
350.0, {'J01': np.float32(2.736607)}, {'J01': 6}, {'J01': 23}, 
355.0, {'J01': np.float32(0.12053572)}, {'J01': 5}, {'J01': 23}, 
360.0, {'J01': np.float32(-1.0334822)}, {'J01': 5}, {'J01': 26}, 
365.0, {'J01': np.float32(-0.9910714)}, {'J01': 5}, {'J01': 30}, 
370.0, {'J01': np.float32(-1.2834822)}, {'J01': 8}, {'J01': 35}, 
375.0, {'J01': np.float32(-1.5803572)}, {'J01': 8}, {'J01': 36}, 
380.0, {'J01': np.float32(-1.6071428)}, {'J01': 8}, {'J01': 36}, 
385.0, {'J01': np.float32(0.76339287)}, {'J01': 8}, {'J01': 35}, 
390.0, {'J01': np.float32(-0.84375)}, {'J01': 8}, {'J01': 32}, 
395.0, {'J01': np.float32(-1.3169643)}, {'J01': 8}, {'J01': 31}, 
400.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
405.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
410.0, {'J01': np.float32(-1.3839285)}, {'J01': 8}, {'J01': 31}, 
415.0, {'J01': np.float32(-0.07366072)}, {'J01': 8}, {'J01': 29}, 
420.0, {'J01': np.float32(-0.60714287)}, {'J01': 8}, {'J01': 28}, 
425.0, {'J01': np.float32(0.70758927)}, {'J01': 8}, {'J01': 25}, 
