5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -10.0, 'top_mgr': 4}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -8.600000000000001, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -14.2, 'top_mgr': 2}, {'J01': 2}, {'J01': 5}, 
30.0, {'J01': -23.2, 'top_mgr': 3}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -48.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 11}, 
40.0, {'J01': -36.400000000000006, 'top_mgr': 5}, {'J01': 3}, {'J01': 6}, 
45.0, {'J01': -57.599999999999994, 'top_mgr': 4}, {'J01': 3}, {'J01': 9}, 
50.0, {'J01': -83.8, 'top_mgr': 4}, {'J01': 4}, {'J01': 19}, 
55.0, {'J01': -126.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
60.0, {'J01': -131.4, 'top_mgr': 6}, {'J01': 6}, {'J01': 26}, 
65.0, {'J01': -171.60000000000002, 'top_mgr': 2}, {'J01': 6}, {'J01': 27}, 
70.0, {'J01': -172.2, 'top_mgr': 6}, {'J01': 5}, {'J01': 22}, 
75.0, {'J01': -210.0, 'top_mgr': 4}, {'J01': 4}, {'J01': 24}, 
80.0, {'J01': -180.00000000000003, 'top_mgr': 7}, {'J01': 4}, {'J01': 20}, 
85.0, {'J01': -213.80000000000004, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': -213.60000000000002, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
95.0, {'J01': -249.80000000000004, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
100.0, {'J01': -297.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
105.0, {'J01': -343.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
110.0, {'J01': -360.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 36}, 
115.0, {'J01': -377.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
120.0, {'J01': -341.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 39}, 
125.0, {'J01': -370.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 41}, 
130.0, {'J01': -350.6, 'top_mgr': 8}, {'J01': 6}, {'J01': 34}, 
135.0, {'J01': -309.00000000000006, 'top_mgr': 11}, {'J01': 6}, {'J01': 25}, 
140.0, {'J01': -346.20000000000005, 'top_mgr': 1}, {'J01': 6}, {'J01': 30}, 
145.0, {'J01': -369.4000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
150.0, {'J01': -294.20000000000005, 'top_mgr': 9}, {'J01': 6}, {'J01': 29}, 
155.0, {'J01': -290.0, 'top_mgr': 4}, {'J01': 6}, {'J01': 27}, 
160.0, {'J01': -313.40000000000003, 'top_mgr': 5}, {'J01': 6}, {'J01': 28}, 
165.0, {'J01': -339.8, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
170.0, {'J01': -367.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 35}, 
175.0, {'J01': -310.00000000000006, 'top_mgr': 11}, {'J01': 7}, {'J01': 27}, 
180.0, {'J01': -339.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 27}, 
185.0, {'J01': -269.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 20}, 
190.0, {'J01': -269.80000000000007, 'top_mgr': 4}, {'J01': 5}, {'J01': 20}, 
195.0, {'J01': -296.6000000000001, 'top_mgr': 2}, {'J01': 5}, {'J01': 27}, 
200.0, {'J01': -279.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
205.0, {'J01': -293.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 35}, 
210.0, {'J01': -315.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 35}, 
215.0, {'J01': -337.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
220.0, {'J01': -353.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
225.0, {'J01': -372.00000000000006, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -406.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
235.0, {'J01': -415.4000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
240.0, {'J01': -447.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
245.0, {'J01': -483.2000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 40}, 
250.0, {'J01': -520.2, 'top_mgr': 1}, {'J01': 9}, {'J01': 41}, 
255.0, {'J01': -410.6, 'top_mgr': 13}, {'J01': 5}, {'J01': 28}, 
260.0, {'J01': -443.80000000000007, 'top_mgr': 3}, {'J01': 5}, {'J01': 26}, 
265.0, {'J01': -484.2000000000001, 'top_mgr': 0}, {'J01': 5}, {'J01': 30}, 
270.0, {'J01': -532.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
275.0, {'J01': -400.80000000000007, 'top_mgr': 11}, {'J01': 6}, {'J01': 27}, 
280.0, {'J01': -348.40000000000003, 'top_mgr': 12}, {'J01': 4}, {'J01': 16}, 
285.0, {'J01': -250.00000000000003, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
290.0, {'J01': -259.4000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 18}, 
295.0, {'J01': -256.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 26}, 
300.0, {'J01': -295.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
305.0, {'J01': -313.20000000000005, 'top_mgr': 8}, {'J01': 6}, {'J01': 26}, 
310.0, {'J01': -244.00000000000003, 'top_mgr': 14}, {'J01': 4}, {'J01': 13}, 
315.0, {'J01': -256.0, 'top_mgr': 6}, {'J01': 3}, {'J01': 17}, 
320.0, {'J01': -298.2000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 22}, 
325.0, {'J01': -250.80000000000007, 'top_mgr': 6}, {'J01': 7}, {'J01': 25}, 
330.0, {'J01': -286.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
335.0, {'J01': -322.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
340.0, {'J01': -342.2, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
345.0, {'J01': -380.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
350.0, {'J01': -360.59999999999997, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
355.0, {'J01': -241.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 31}, 
360.0, {'J01': -274.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
365.0, {'J01': -294.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
370.0, {'J01': -295.99999999999994, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
375.0, {'J01': -322.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
380.0, {'J01': -321.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
385.0, {'J01': -257.2, 'top_mgr': 13}, {'J01': 5}, {'J01': 24}, 
390.0, {'J01': -289.6, 'top_mgr': 3}, {'J01': 5}, {'J01': 25}, 
395.0, {'J01': -276.20000000000005, 'top_mgr': 3}, {'J01': 5}, {'J01': 31}, 
400.0, {'J01': -309.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
405.0, {'J01': -334.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
410.0, {'J01': -381.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
415.0, {'J01': -426.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 40}, 
420.0, {'J01': -461.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
