5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -8.0, 'top_mgr': 2}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -18.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -32.0, 'top_mgr': 5}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -39.60000000000001, 'top_mgr': 4}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -44.2, 'top_mgr': 3}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': -63.800000000000004, 'top_mgr': 2}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': -87.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 14}, 
50.0, {'J01': -118.79999999999998, 'top_mgr': 4}, {'J01': 6}, {'J01': 22}, 
55.0, {'J01': -157.79999999999998, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
60.0, {'J01': -206.20000000000002, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
65.0, {'J01': -209.39999999999998, 'top_mgr': 6}, {'J01': 6}, {'J01': 28}, 
70.0, {'J01': -187.6, 'top_mgr': 11}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -214.0, 'top_mgr': 10}, {'J01': 4}, {'J01': 18}, 
80.0, {'J01': -213.8, 'top_mgr': 7}, {'J01': 4}, {'J01': 17}, 
85.0, {'J01': -252.8, 'top_mgr': 2}, {'J01': 4}, {'J01': 21}, 
90.0, {'J01': -278.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 18}, 
95.0, {'J01': -240.0, 'top_mgr': 8}, {'J01': 3}, {'J01': 16}, 
100.0, {'J01': -231.60000000000002, 'top_mgr': 5}, {'J01': 4}, {'J01': 20}, 
105.0, {'J01': -243.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -290.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
115.0, {'J01': -296.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
120.0, {'J01': -325.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 35}, 
125.0, {'J01': -304.2, 'top_mgr': 9}, {'J01': 6}, {'J01': 30}, 
130.0, {'J01': -324.8, 'top_mgr': 12}, {'J01': 5}, {'J01': 23}, 
135.0, {'J01': -301.20000000000005, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
140.0, {'J01': -301.8, 'top_mgr': 2}, {'J01': 4}, {'J01': 25}, 
145.0, {'J01': -354.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
150.0, {'J01': -401.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
155.0, {'J01': -449.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 41}, 
160.0, {'J01': -452.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 43}, 
165.0, {'J01': -371.79999999999995, 'top_mgr': 4}, {'J01': 7}, {'J01': 40}, 
170.0, {'J01': -384.4, 'top_mgr': 7}, {'J01': 6}, {'J01': 35}, 
175.0, {'J01': -339.0, 'top_mgr': 9}, {'J01': 6}, {'J01': 29}, 
180.0, {'J01': -383.0, 'top_mgr': 0}, {'J01': 6}, {'J01': 33}, 
185.0, {'J01': -414.4000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
190.0, {'J01': -383.20000000000005, 'top_mgr': 3}, {'J01': 7}, {'J01': 34}, 
195.0, {'J01': -399.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
200.0, {'J01': -417.4000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
205.0, {'J01': -459.4000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 40}, 
210.0, {'J01': -500.4000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 41}, 
215.0, {'J01': -541.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 42}, 
220.0, {'J01': -582.4000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 43}, 
225.0, {'J01': -547.0, 'top_mgr': 9}, {'J01': 6}, {'J01': 34}, 
230.0, {'J01': -479.00000000000006, 'top_mgr': 6}, {'J01': 5}, {'J01': 28}, 
235.0, {'J01': -433.20000000000005, 'top_mgr': 2}, {'J01': 5}, {'J01': 31}, 
240.0, {'J01': -475.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
245.0, {'J01': -435.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 35}, 
250.0, {'J01': -426.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 35}, 
255.0, {'J01': -380.99999999999994, 'top_mgr': 5}, {'J01': 7}, {'J01': 34}, 
260.0, {'J01': -408.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
265.0, {'J01': -449.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
270.0, {'J01': -455.59999999999997, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
275.0, {'J01': -444.40000000000003, 'top_mgr': 1}, {'J01': 10}, {'J01': 37}, 
280.0, {'J01': -470.4, 'top_mgr': 3}, {'J01': 10}, {'J01': 36}, 
285.0, {'J01': -485.6, 'top_mgr': 2}, {'J01': 10}, {'J01': 40}, 
290.0, {'J01': -526.2, 'top_mgr': 1}, {'J01': 11}, {'J01': 44}, 
295.0, {'J01': -497.00000000000006, 'top_mgr': 10}, {'J01': 12}, {'J01': 40}, 
300.0, {'J01': -283.80000000000007, 'top_mgr': 14}, {'J01': 9}, {'J01': 26}, 
305.0, {'J01': -291.4000000000001, 'top_mgr': 8}, {'J01': 6}, {'J01': 24}, 
310.0, {'J01': -338.20000000000005, 'top_mgr': 1}, {'J01': 6}, {'J01': 30}, 
315.0, {'J01': -372.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
320.0, {'J01': -417.80000000000007, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -438.40000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
330.0, {'J01': -451.40000000000003, 'top_mgr': 3}, {'J01': 9}, {'J01': 39}, 
335.0, {'J01': -433.00000000000006, 'top_mgr': 5}, {'J01': 11}, {'J01': 38}, 
340.0, {'J01': -423.6, 'top_mgr': 2}, {'J01': 12}, {'J01': 37}, 
345.0, {'J01': -459.0, 'top_mgr': 0}, {'J01': 12}, {'J01': 40}, 
350.0, {'J01': -496.0, 'top_mgr': 2}, {'J01': 12}, {'J01': 42}, 
355.0, {'J01': -459.3999999999999, 'top_mgr': 5}, {'J01': 13}, {'J01': 39}, 
360.0, {'J01': -479.79999999999995, 'top_mgr': 1}, {'J01': 14}, {'J01': 40}, 
365.0, {'J01': -515.4, 'top_mgr': 1}, {'J01': 14}, {'J01': 42}, 
370.0, {'J01': -546.8, 'top_mgr': 1}, {'J01': 14}, {'J01': 43}, 
375.0, {'J01': -572.8, 'top_mgr': 1}, {'J01': 14}, {'J01': 42}, 
380.0, {'J01': -604.8, 'top_mgr': 0}, {'J01': 14}, {'J01': 42}, 
385.0, {'J01': -636.8, 'top_mgr': 0}, {'J01': 14}, {'J01': 42}, 
390.0, {'J01': -671.8, 'top_mgr': 0}, {'J01': 15}, {'J01': 44}, 
395.0, {'J01': -509.20000000000005, 'top_mgr': 14}, {'J01': 11}, {'J01': 31}, 
400.0, {'J01': -324.20000000000005, 'top_mgr': 10}, {'J01': 7}, {'J01': 21}, 
405.0, {'J01': -312.40000000000003, 'top_mgr': 8}, {'J01': 5}, {'J01': 17}, 
410.0, {'J01': -351.8, 'top_mgr': 0}, {'J01': 5}, {'J01': 24}, 
415.0, {'J01': -396.4, 'top_mgr': 1}, {'J01': 10}, {'J01': 36}, 
420.0, {'J01': -408.8, 'top_mgr': 7}, {'J01': 9}, {'J01': 32}, 
425.0, {'J01': -289.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
430.0, {'J01': -239.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
435.0, {'J01': -198.60000000000002, 'top_mgr': 5}, {'J01': 8}, {'J01': 32}, 
440.0, {'J01': -226.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
445.0, {'J01': -258.4, 'top_mgr': 3}, {'J01': 9}, {'J01': 37}, 
450.0, {'J01': -287.99999999999994, 'top_mgr': 4}, {'J01': 10}, {'J01': 36}, 
455.0, {'J01': -315.0, 'top_mgr': 2}, {'J01': 10}, {'J01': 38}, 
460.0, {'J01': -339.0, 'top_mgr': 1}, {'J01': 11}, {'J01': 39}, 
465.0, {'J01': -376.0, 'top_mgr': 3}, {'J01': 14}, {'J01': 43}, 
470.0, {'J01': -424.3999999999999, 'top_mgr': 0}, {'J01': 14}, {'J01': 47}, 
475.0, {'J01': -344.40000000000003, 'top_mgr': 12}, {'J01': 11}, {'J01': 36}, 
480.0, {'J01': -284.6, 'top_mgr': 15}, {'J01': 6}, {'J01': 24}, 
485.0, {'J01': -253.4, 'top_mgr': 8}, {'J01': 4}, {'J01': 20}, 
490.0, {'J01': -226.2, 'top_mgr': 3}, {'J01': 4}, {'J01': 22}, 
495.0, {'J01': -265.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 29}, 
500.0, {'J01': -310.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
505.0, {'J01': -355.80000000000007, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
510.0, {'J01': -394.8, 'top_mgr': 2}, {'J01': 10}, {'J01': 42}, 
515.0, {'J01': -377.4, 'top_mgr': 11}, {'J01': 8}, {'J01': 31}, 
520.0, {'J01': -362.20000000000005, 'top_mgr': 5}, {'J01': 6}, {'J01': 28}, 
525.0, {'J01': -408.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
530.0, {'J01': -462.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
535.0, {'J01': -452.6, 'top_mgr': 5}, {'J01': 8}, {'J01': 36}, 
540.0, {'J01': -407.8, 'top_mgr': 3}, {'J01': 9}, {'J01': 37}, 
545.0, {'J01': -407.0, 'top_mgr': 1}, {'J01': 9}, {'J01': 37}, 
550.0, {'J01': -430.40000000000003, 'top_mgr': 5}, {'J01': 9}, {'J01': 36}, 
555.0, {'J01': -465.6000000000001, 'top_mgr': 2}, {'J01': 9}, {'J01': 38}, 
560.0, {'J01': -499.00000000000006, 'top_mgr': 1}, {'J01': 9}, {'J01': 40}, 
565.0, {'J01': -362.8000000000001, 'top_mgr': 9}, {'J01': 10}, {'J01': 34}, 
570.0, {'J01': -290.2000000000001, 'top_mgr': 12}, {'J01': 8}, {'J01': 24}, 
575.0, {'J01': -254.60000000000002, 'top_mgr': 12}, {'J01': 6}, {'J01': 17}, 
580.0, {'J01': -237.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 17}, 
585.0, {'J01': -269.8, 'top_mgr': 2}, {'J01': 4}, {'J01': 29}, 
590.0, {'J01': -320.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
