5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -10.0, 'top_mgr': 3}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -14.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': -28.200000000000003, 'top_mgr': 1}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -33.2, 'top_mgr': 2}, {'J01': 3}, {'J01': 8}, 
35.0, {'J01': -47.400000000000006, 'top_mgr': 2}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -70.60000000000001, 'top_mgr': 2}, {'J01': 6}, {'J01': 15}, 
45.0, {'J01': -102.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 23}, 
50.0, {'J01': -131.20000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 25}, 
55.0, {'J01': -139.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -150.60000000000002, 'top_mgr': 5}, {'J01': 7}, {'J01': 23}, 
65.0, {'J01': -180.20000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -223.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
75.0, {'J01': -232.60000000000002, 'top_mgr': 7}, {'J01': 6}, {'J01': 27}, 
80.0, {'J01': -160.8, 'top_mgr': 12}, {'J01': 4}, {'J01': 18}, 
85.0, {'J01': -168.39999999999998, 'top_mgr': 7}, {'J01': 4}, {'J01': 15}, 
90.0, {'J01': -202.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 16}, 
95.0, {'J01': -249.39999999999998, 'top_mgr': 3}, {'J01': 5}, {'J01': 24}, 
100.0, {'J01': -295.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
105.0, {'J01': -315.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
110.0, {'J01': -328.59999999999997, 'top_mgr': 5}, {'J01': 6}, {'J01': 29}, 
115.0, {'J01': -264.0, 'top_mgr': 8}, {'J01': 6}, {'J01': 24}, 
120.0, {'J01': -260.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 26}, 
125.0, {'J01': -296.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
130.0, {'J01': -342.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
135.0, {'J01': -388.20000000000005, 'top_mgr': 1}, {'J01': 7}, {'J01': 39}, 
140.0, {'J01': -370.40000000000003, 'top_mgr': 6}, {'J01': 7}, {'J01': 34}, 
145.0, {'J01': -390.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
150.0, {'J01': -430.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
155.0, {'J01': -456.80000000000007, 'top_mgr': 1}, {'J01': 7}, {'J01': 40}, 
160.0, {'J01': -453.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 36}, 
165.0, {'J01': -418.2, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
170.0, {'J01': -411.00000000000006, 'top_mgr': 3}, {'J01': 7}, {'J01': 35}, 
175.0, {'J01': -415.2000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 38}, 
180.0, {'J01': -393.4000000000001, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
185.0, {'J01': -396.80000000000007, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
190.0, {'J01': -406.6000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
195.0, {'J01': -436.6000000000001, 'top_mgr': 2}, {'J01': 9}, {'J01': 37}, 
200.0, {'J01': -433.40000000000003, 'top_mgr': 3}, {'J01': 9}, {'J01': 36}, 
205.0, {'J01': -463.00000000000006, 'top_mgr': 3}, {'J01': 9}, {'J01': 37}, 
210.0, {'J01': -399.40000000000003, 'top_mgr': 7}, {'J01': 9}, {'J01': 34}, 
215.0, {'J01': -331.79999999999995, 'top_mgr': 11}, {'J01': 5}, {'J01': 25}, 
220.0, {'J01': -252.4, 'top_mgr': 17}, {'J01': 4}, {'J01': 12}, 
225.0, {'J01': -235.00000000000003, 'top_mgr': 7}, {'J01': 3}, {'J01': 11}, 
230.0, {'J01': -266.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 18}, 
235.0, {'J01': -303.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 26}, 
240.0, {'J01': -340.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 28}, 
245.0, {'J01': -351.2, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
250.0, {'J01': -348.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 28}, 
255.0, {'J01': -388.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
260.0, {'J01': -402.00000000000006, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
265.0, {'J01': -412.40000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
270.0, {'J01': -313.40000000000003, 'top_mgr': 9}, {'J01': 6}, {'J01': 23}, 
275.0, {'J01': -343.20000000000005, 'top_mgr': 1}, {'J01': 6}, {'J01': 28}, 
280.0, {'J01': -379.2000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 28}, 
285.0, {'J01': -417.2000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
290.0, {'J01': -251.20000000000002, 'top_mgr': 9}, {'J01': 6}, {'J01': 23}, 
295.0, {'J01': -267.0, 'top_mgr': 5}, {'J01': 5}, {'J01': 21}, 
300.0, {'J01': -309.6000000000001, 'top_mgr': 0}, {'J01': 5}, {'J01': 26}, 
305.0, {'J01': -353.6000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
310.0, {'J01': -394.60000000000014, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
315.0, {'J01': -440.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
320.0, {'J01': -340.20000000000005, 'top_mgr': 6}, {'J01': 7}, {'J01': 29}, 
