5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -6.091}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -5.0}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -7.0}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -18.182000000000002}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -23.364}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -25.631}, {'J01': 3}, {'J01': 12}, 
55.0, {'J01': -12.267}, {'J01': 2}, {'J01': 11}, 
60.0, {'J01': -25.807}, {'J01': 3}, {'J01': 14}, 
65.0, {'J01': -33.608000000000004}, {'J01': 3}, {'J01': 18}, 
70.0, {'J01': -41.517}, {'J01': 6}, {'J01': 29}, 
75.0, {'J01': -45.340999999999994}, {'J01': 7}, {'J01': 31}, 
80.0, {'J01': -55.796}, {'J01': 6}, {'J01': 26}, 
85.0, {'J01': -49.438}, {'J01': 6}, {'J01': 24}, 
90.0, {'J01': -46.256}, {'J01': 6}, {'J01': 27}, 
95.0, {'J01': -50.171}, {'J01': 7}, {'J01': 26}, 
100.0, {'J01': -65.802}, {'J01': 8}, {'J01': 28}, 
105.0, {'J01': -49.432}, {'J01': 8}, {'J01': 32}, 
110.0, {'J01': -72.16}, {'J01': 8}, {'J01': 30}, 
115.0, {'J01': -51.614}, {'J01': 7}, {'J01': 28}, 
120.0, {'J01': -59.80200000000001}, {'J01': 6}, {'J01': 22}, 
125.0, {'J01': -52.620000000000005}, {'J01': 5}, {'J01': 21}, 
130.0, {'J01': -36.25}, {'J01': 5}, {'J01': 25}, 
135.0, {'J01': -36.897999999999996}, {'J01': 6}, {'J01': 22}, 
140.0, {'J01': -54.881}, {'J01': 8}, {'J01': 30}, 
145.0, {'J01': -80.961}, {'J01': 8}, {'J01': 35}, 
150.0, {'J01': -73.251}, {'J01': 7}, {'J01': 28}, 
155.0, {'J01': -35.897999999999996}, {'J01': 6}, {'J01': 21}, 
160.0, {'J01': -52.148}, {'J01': 6}, {'J01': 26}, 
165.0, {'J01': -41.135999999999996}, {'J01': 7}, {'J01': 31}, 
170.0, {'J01': -57.943}, {'J01': 8}, {'J01': 36}, 
175.0, {'J01': -85.938}, {'J01': 8}, {'J01': 38}, 
180.0, {'J01': -79.671}, {'J01': 7}, {'J01': 33}, 
185.0, {'J01': -70.05199999999999}, {'J01': 4}, {'J01': 21}, 
190.0, {'J01': -31.517000000000003}, {'J01': 4}, {'J01': 19}, 
195.0, {'J01': -35.256}, {'J01': 4}, {'J01': 16}, 
200.0, {'J01': -27.801000000000002}, {'J01': 6}, {'J01': 24}, 
205.0, {'J01': -49.432}, {'J01': 8}, {'J01': 32}, 
210.0, {'J01': -58.96600000000001}, {'J01': 8}, {'J01': 39}, 
215.0, {'J01': -70.239}, {'J01': 8}, {'J01': 41}, 
220.0, {'J01': -67.239}, {'J01': 8}, {'J01': 38}, 
225.0, {'J01': -64.506}, {'J01': 7}, {'J01': 34}, 
230.0, {'J01': -33.335}, {'J01': 6}, {'J01': 27}, 
235.0, {'J01': -46.875}, {'J01': 6}, {'J01': 30}, 
240.0, {'J01': -51.96600000000001}, {'J01': 7}, {'J01': 32}, 
245.0, {'J01': -53.699}, {'J01': 8}, {'J01': 35}, 
250.0, {'J01': -56.057}, {'J01': 7}, {'J01': 33}, 
255.0, {'J01': -48.347}, {'J01': 6}, {'J01': 26}, 
260.0, {'J01': -32.364000000000004}, {'J01': 5}, {'J01': 20}, 
265.0, {'J01': -48.08}, {'J01': 5}, {'J01': 27}, 
270.0, {'J01': -38.625}, {'J01': 7}, {'J01': 33}, 
275.0, {'J01': -53.432}, {'J01': 8}, {'J01': 36}, 
280.0, {'J01': -58.790000000000006}, {'J01': 8}, {'J01': 37}, 
285.0, {'J01': -47.340999999999994}, {'J01': 8}, {'J01': 33}, 
290.0, {'J01': -39.159}, {'J01': 8}, {'J01': 31}, 
295.0, {'J01': -63.415}, {'J01': 8}, {'J01': 36}, 
300.0, {'J01': -78.398}, {'J01': 8}, {'J01': 41}, 
305.0, {'J01': -73.779}, {'J01': 7}, {'J01': 34}, 
310.0, {'J01': -63.688}, {'J01': 6}, {'J01': 27}, 
315.0, {'J01': -33.25}, {'J01': 5}, {'J01': 22}, 
320.0, {'J01': -61.42100000000001}, {'J01': 5}, {'J01': 26}, 
325.0, {'J01': -55.5}, {'J01': 7}, {'J01': 33}, 
330.0, {'J01': -57.852000000000004}, {'J01': 8}, {'J01': 39}, 
335.0, {'J01': -76.574}, {'J01': 8}, {'J01': 41}, 
340.0, {'J01': -75.926}, {'J01': 9}, {'J01': 44}, 
345.0, {'J01': -88.375}, {'J01': 10}, {'J01': 49}, 
350.0, {'J01': -88.375}, {'J01': 10}, {'J01': 49}, 
355.0, {'J01': -77.489}, {'J01': 6}, {'J01': 37}, 
360.0, {'J01': -40.25}, {'J01': 6}, {'J01': 29}, 
365.0, {'J01': -47.608000000000004}, {'J01': 6}, {'J01': 32}, 
370.0, {'J01': -69.154}, {'J01': 8}, {'J01': 35}, 
375.0, {'J01': -69.069}, {'J01': 7}, {'J01': 30}, 
380.0, {'J01': -46.165000000000006}, {'J01': 7}, {'J01': 30}, 
385.0, {'J01': -58.705}, {'J01': 7}, {'J01': 32}, 
390.0, {'J01': -68.154}, {'J01': 7}, {'J01': 34}, 
395.0, {'J01': -71.421}, {'J01': 8}, {'J01': 36}, 
400.0, {'J01': -82.05199999999999}, {'J01': 8}, {'J01': 33}, 
405.0, {'J01': -74.166}, {'J01': 6}, {'J01': 24}, 
410.0, {'J01': -70.99000000000001}, {'J01': 4}, {'J01': 19}, 
415.0, {'J01': -55.711000000000006}, {'J01': 4}, {'J01': 21}, 
420.0, {'J01': -51.535000000000004}, {'J01': 4}, {'J01': 15}, 
425.0, {'J01': -59.808}, {'J01': 4}, {'J01': 14}, 
430.0, {'J01': -79.61500000000001}, {'J01': 4}, {'J01': 22}, 
435.0, {'J01': -77.34800000000001}, {'J01': 5}, {'J01': 21}, 
440.0, {'J01': -80.706}, {'J01': 4}, {'J01': 20}, 
445.0, {'J01': -74.43900000000001}, {'J01': 4}, {'J01': 15}, 
450.0, {'J01': -30.989}, {'J01': 3}, {'J01': 13}, 
455.0, {'J01': -48.620000000000005}, {'J01': 3}, {'J01': 17}, 
460.0, {'J01': -49.614}, {'J01': 6}, {'J01': 26}, 
465.0, {'J01': -74.33600000000001}, {'J01': 8}, {'J01': 34}, 
470.0, {'J01': -86.876}, {'J01': 8}, {'J01': 36}, 
475.0, {'J01': -90.96700000000001}, {'J01': 8}, {'J01': 37}, 
480.0, {'J01': -91.706}, {'J01': 7}, {'J01': 31}, 
485.0, {'J01': -85.97300000000001}, {'J01': 4}, {'J01': 24}, 
490.0, {'J01': -84.24000000000001}, {'J01': 4}, {'J01': 21}, 
495.0, {'J01': -82.507}, {'J01': 5}, {'J01': 18}, 
500.0, {'J01': -26.983000000000004}, {'J01': 4}, {'J01': 17}, 
505.0, {'J01': -63.245000000000005}, {'J01': 3}, {'J01': 26}, 
510.0, {'J01': -70.688}, {'J01': 6}, {'J01': 34}, 
515.0, {'J01': -90.31899999999999}, {'J01': 8}, {'J01': 40}, 
520.0, {'J01': -88.05199999999999}, {'J01': 8}, {'J01': 39}, 
525.0, {'J01': -103.30199999999999}, {'J01': 8}, {'J01': 43}, 
530.0, {'J01': -98.774}, {'J01': 6}, {'J01': 33}, 
535.0, {'J01': -93.774}, {'J01': 4}, {'J01': 28}, 
540.0, {'J01': -92.041}, {'J01': 5}, {'J01': 25}, 
545.0, {'J01': -88.041}, {'J01': 5}, {'J01': 21}, 
550.0, {'J01': -38.522999999999996}, {'J01': 3}, {'J01': 18}, 
555.0, {'J01': -45.438}, {'J01': 4}, {'J01': 20}, 
560.0, {'J01': -73.33600000000001}, {'J01': 6}, {'J01': 33}, 
565.0, {'J01': -81.342}, {'J01': 8}, {'J01': 33}, 
570.0, {'J01': -80.518}, {'J01': 7}, {'J01': 34}, 
575.0, {'J01': -68.421}, {'J01': 7}, {'J01': 33}, 
580.0, {'J01': -79.518}, {'J01': 8}, {'J01': 33}, 
585.0, {'J01': -96.24000000000001}, {'J01': 8}, {'J01': 33}, 
590.0, {'J01': -95.416}, {'J01': 8}, {'J01': 34}, 
595.0, {'J01': -95.24000000000001}, {'J01': 7}, {'J01': 32}, 
600.0, {'J01': -91.97300000000001}, {'J01': 6}, {'J01': 30}, 
605.0, {'J01': -90.24000000000001}, {'J01': 4}, {'J01': 27}, 
610.0, {'J01': -87.507}, {'J01': 5}, {'J01': 23}, 
615.0, {'J01': -89.041}, {'J01': 6}, {'J01': 22}, 
620.0, {'J01': -40.141999999999996}, {'J01': 5}, {'J01': 22}, 
625.0, {'J01': -56.506}, {'J01': 4}, {'J01': 26}, 
630.0, {'J01': -80.228}, {'J01': 6}, {'J01': 33}, 
635.0, {'J01': -59.5}, {'J01': 8}, {'J01': 37}, 
640.0, {'J01': -96.67699999999999}, {'J01': 8}, {'J01': 42}, 
645.0, {'J01': -107.041}, {'J01': 8}, {'J01': 40}, 
650.0, {'J01': -102.041}, {'J01': 8}, {'J01': 35}, 
655.0, {'J01': -101.041}, {'J01': 7}, {'J01': 34}, 
660.0, {'J01': -92.507}, {'J01': 5}, {'J01': 28}, 
665.0, {'J01': -49.881}, {'J01': 4}, {'J01': 25}, 
670.0, {'J01': -77.404}, {'J01': 7}, {'J01': 32}, 
675.0, {'J01': -57.761}, {'J01': 8}, {'J01': 42}, 
680.0, {'J01': -73.21600000000001}, {'J01': 8}, {'J01': 42}, 
685.0, {'J01': -82.108}, {'J01': 9}, {'J01': 44}, 
690.0, {'J01': -74.017}, {'J01': 9}, {'J01': 39}, 
695.0, {'J01': -53.233000000000004}, {'J01': 7}, {'J01': 32}, 
700.0, {'J01': -65.21600000000001}, {'J01': 8}, {'J01': 34}, 
705.0, {'J01': -74.483}, {'J01': 9}, {'J01': 42}, 
710.0, {'J01': -82.932}, {'J01': 10}, {'J01': 43}, 
715.0, {'J01': -89.29}, {'J01': 11}, {'J01': 45}, 
720.0, {'J01': -81.756}, {'J01': 9}, {'J01': 40}, 
725.0, {'J01': -79.404}, {'J01': 7}, {'J01': 34}, 
730.0, {'J01': -40.96}, {'J01': 5}, {'J01': 29}, 
735.0, {'J01': -46.699}, {'J01': 5}, {'J01': 28}, 
740.0, {'J01': -56.881}, {'J01': 6}, {'J01': 32}, 
745.0, {'J01': -65.239}, {'J01': 8}, {'J01': 36}, 
750.0, {'J01': -46.340999999999994}, {'J01': 7}, {'J01': 32}, 
755.0, {'J01': -45.693000000000005}, {'J01': 7}, {'J01': 35}, 
760.0, {'J01': -52.051}, {'J01': 7}, {'J01': 37}, 
765.0, {'J01': -47.340999999999994}, {'J01': 7}, {'J01': 33}, 
770.0, {'J01': -40.983000000000004}, {'J01': 6}, {'J01': 31}, 
775.0, {'J01': -42.602000000000004}, {'J01': 6}, {'J01': 35}, 
780.0, {'J01': -45.608000000000004}, {'J01': 6}, {'J01': 30}, 
785.0, {'J01': -47.141999999999996}, {'J01': 5}, {'J01': 29}, 
790.0, {'J01': -37.25}, {'J01': 4}, {'J01': 26}, 
795.0, {'J01': -32.716}, {'J01': 4}, {'J01': 24}, 
800.0, {'J01': -35.892}, {'J01': 7}, {'J01': 29}, 
805.0, {'J01': -43.983000000000004}, {'J01': 8}, {'J01': 34}, 
810.0, {'J01': -50.340999999999994}, {'J01': 8}, {'J01': 36}, 
815.0, {'J01': -52.340999999999994}, {'J01': 8}, {'J01': 38}, 
820.0, {'J01': -67.97200000000001}, {'J01': 8}, {'J01': 40}, 
825.0, {'J01': -73.33000000000001}, {'J01': 8}, {'J01': 41}, 
830.0, {'J01': -58.051}, {'J01': 8}, {'J01': 43}, 
835.0, {'J01': -60.318}, {'J01': 8}, {'J01': 44}, 
840.0, {'J01': -70.68199999999999}, {'J01': 8}, {'J01': 42}, 
845.0, {'J01': -55.5}, {'J01': 6}, {'J01': 33}, 
850.0, {'J01': -31.625}, {'J01': 5}, {'J01': 26}, 
855.0, {'J01': -54.614}, {'J01': 5}, {'J01': 31}, 
860.0, {'J01': -40.716}, {'J01': 6}, {'J01': 32}, 
865.0, {'J01': -60.438}, {'J01': 8}, {'J01': 35}, 
870.0, {'J01': -68.063}, {'J01': 8}, {'J01': 37}, 
875.0, {'J01': -74.154}, {'J01': 8}, {'J01': 40}, 
880.0, {'J01': -81.33600000000001}, {'J01': 8}, {'J01': 41}, 
885.0, {'J01': -84.60300000000001}, {'J01': 8}, {'J01': 43}, 
890.0, {'J01': -96.67699999999999}, {'J01': 8}, {'J01': 42}, 
895.0, {'J01': -85.05199999999999}, {'J01': 7}, {'J01': 36}, 
900.0, {'J01': -76.785}, {'J01': 4}, {'J01': 29}, 
905.0, {'J01': -75.05199999999999}, {'J01': 4}, {'J01': 26}, 
910.0, {'J01': -51.620000000000005}, {'J01': 4}, {'J01': 20}, 
915.0, {'J01': -71.694}, {'J01': 4}, {'J01': 27}, 
920.0, {'J01': -72.961}, {'J01': 4}, {'J01': 27}, 
925.0, {'J01': -40.602000000000004}, {'J01': 6}, {'J01': 33}, 
930.0, {'J01': -72.864}, {'J01': 8}, {'J01': 38}, 
935.0, {'J01': -84.228}, {'J01': 8}, {'J01': 37}, 
940.0, {'J01': -94.67699999999999}, {'J01': 8}, {'J01': 40}, 
945.0, {'J01': -93.41}, {'J01': 8}, {'J01': 40}, 
950.0, {'J01': -92.143}, {'J01': 8}, {'J01': 40}, 
955.0, {'J01': -79.131}, {'J01': 8}, {'J01': 43}, 
960.0, {'J01': -99.12}, {'J01': 8}, {'J01': 45}, 
965.0, {'J01': -108.47800000000001}, {'J01': 8}, {'J01': 50}, 
970.0, {'J01': -127.81899999999999}, {'J01': 8}, {'J01': 55}, 
975.0, {'J01': -119.285}, {'J01': 8}, {'J01': 49}, 
980.0, {'J01': -52.051}, {'J01': 7}, {'J01': 37}, 
985.0, {'J01': -82.313}, {'J01': 7}, {'J01': 40}, 
990.0, {'J01': -87.58000000000001}, {'J01': 7}, {'J01': 44}, 
995.0, {'J01': -79.307}, {'J01': 7}, {'J01': 45}, 
1000.0, {'J01': -46.517}, {'J01': 6}, {'J01': 34}, 
1005.0, {'J01': -66.68199999999999}, {'J01': 6}, {'J01': 38}, 
1010.0, {'J01': -58.141999999999996}, {'J01': 6}, {'J01': 40}, 
1015.0, {'J01': -64.5}, {'J01': 8}, {'J01': 42}, 
1020.0, {'J01': -61.141999999999996}, {'J01': 8}, {'J01': 43}, 
1025.0, {'J01': -53.96}, {'J01': 8}, {'J01': 42}, 
1030.0, {'J01': -57.227}, {'J01': 8}, {'J01': 44}, 
1035.0, {'J01': -60.141999999999996}, {'J01': 8}, {'J01': 42}, 
1040.0, {'J01': -55.403}, {'J01': 8}, {'J01': 44}, 
1045.0, {'J01': -71.125}, {'J01': 8}, {'J01': 43}, 
1050.0, {'J01': -62.239000000000004}, {'J01': 5}, {'J01': 33}, 
1055.0, {'J01': -36.983000000000004}, {'J01': 4}, {'J01': 27}, 
1060.0, {'J01': -53.790000000000006}, {'J01': 4}, {'J01': 32}, 
1065.0, {'J01': -52.608000000000004}, {'J01': 6}, {'J01': 37}, 
1070.0, {'J01': -57.875}, {'J01': 7}, {'J01': 41}, 
1075.0, {'J01': -61.522999999999996}, {'J01': 8}, {'J01': 41}, 
1080.0, {'J01': -52.340999999999994}, {'J01': 8}, {'J01': 38}, 
1085.0, {'J01': -56.432}, {'J01': 8}, {'J01': 39}, 
1090.0, {'J01': -42.540000000000006}, {'J01': 7}, {'J01': 32}, 
1095.0, {'J01': -38.716}, {'J01': 7}, {'J01': 30}, 
1100.0, {'J01': -33.272999999999996}, {'J01': 6}, {'J01': 24}, 
1105.0, {'J01': -37.716}, {'J01': 6}, {'J01': 29}, 
1110.0, {'J01': -39.068}, {'J01': 6}, {'J01': 34}, 
1115.0, {'J01': -45.426}, {'J01': 8}, {'J01': 36}, 
1120.0, {'J01': -40.159}, {'J01': 7}, {'J01': 32}, 
1125.0, {'J01': -53.522999999999996}, {'J01': 7}, {'J01': 33}, 
1130.0, {'J01': -56.614}, {'J01': 7}, {'J01': 33}, 
1135.0, {'J01': -51.608000000000004}, {'J01': 7}, {'J01': 36}, 
1140.0, {'J01': -68.063}, {'J01': 8}, {'J01': 37}, 
1145.0, {'J01': -71.154}, {'J01': 8}, {'J01': 37}, 
1150.0, {'J01': -52.171}, {'J01': 6}, {'J01': 28}, 
1155.0, {'J01': -45.165000000000006}, {'J01': 6}, {'J01': 29}, 
1160.0, {'J01': -59.529}, {'J01': 6}, {'J01': 31}, 
1165.0, {'J01': -68.97800000000001}, {'J01': 7}, {'J01': 33}, 
1170.0, {'J01': -72.154}, {'J01': 8}, {'J01': 38}, 
1175.0, {'J01': -57.529}, {'J01': 6}, {'J01': 29}, 
1180.0, {'J01': -32.272999999999996}, {'J01': 5}, {'J01': 23}, 
1185.0, {'J01': -37.54}, {'J01': 5}, {'J01': 27}, 
1190.0, {'J01': -53.08}, {'J01': 7}, {'J01': 32}, 
1195.0, {'J01': -57.522999999999996}, {'J01': 8}, {'J01': 37}, 
1200.0, {'J01': -68.063}, {'J01': 8}, {'J01': 37}, 
1205.0, {'J01': -72.33600000000001}, {'J01': 8}, {'J01': 32}, 
1210.0, {'J01': -55.881}, {'J01': 8}, {'J01': 31}, 
1215.0, {'J01': -63.330000000000005}, {'J01': 8}, {'J01': 31}, 
1220.0, {'J01': -41.602000000000004}, {'J01': 8}, {'J01': 34}, 
1225.0, {'J01': -43.602000000000004}, {'J01': 8}, {'J01': 36}, 
