5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -11.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -63.0}, {'J01': 3}, {'J01': 9}, 
25.0, {'J01': -109.0}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -147.0}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -147.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -209.0}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -192.0}, {'J01': 3}, {'J01': 14}, 
50.0, {'J01': -266.0}, {'J01': 5}, {'J01': 21}, 
55.0, {'J01': -418.0}, {'J01': 6}, {'J01': 23}, 
60.0, {'J01': -647.0}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': -687.0}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -491.0}, {'J01': 5}, {'J01': 21}, 
75.0, {'J01': -439.5}, {'J01': 4}, {'J01': 18}, 
80.0, {'J01': -631.5}, {'J01': 4}, {'J01': 25}, 
85.0, {'J01': -763.0}, {'J01': 6}, {'J01': 26}, 
90.0, {'J01': -760.5}, {'J01': 8}, {'J01': 24}, 
95.0, {'J01': -963.0}, {'J01': 8}, {'J01': 28}, 
100.0, {'J01': -1259.0}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -1155.5}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -753.5}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -761.5}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': -921.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1028.0}, {'J01': 6}, {'J01': 25}, 
130.0, {'J01': -1239.0}, {'J01': 8}, {'J01': 30}, 
135.0, {'J01': -1475.0}, {'J01': 8}, {'J01': 31}, 
140.0, {'J01': -1796.0}, {'J01': 8}, {'J01': 35}, 
145.0, {'J01': -1695.5}, {'J01': 7}, {'J01': 31}, 
150.0, {'J01': -1001.0}, {'J01': 4}, {'J01': 21}, 
155.0, {'J01': -1055.0}, {'J01': 4}, {'J01': 20}, 
160.0, {'J01': -1269.0}, {'J01': 4}, {'J01': 26}, 
165.0, {'J01': -1001.5}, {'J01': 5}, {'J01': 27}, 
170.0, {'J01': -983.5}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': -1269.0}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -1620.5}, {'J01': 8}, {'J01': 39}, 
185.0, {'J01': -1619.0}, {'J01': 7}, {'J01': 36}, 
190.0, {'J01': -1047.0}, {'J01': 5}, {'J01': 25}, 
195.0, {'J01': -1154.0}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': -1334.5}, {'J01': 5}, {'J01': 29}, 
205.0, {'J01': -1502.5}, {'J01': 7}, {'J01': 32}, 
210.0, {'J01': -1706.5}, {'J01': 8}, {'J01': 32}, 
215.0, {'J01': -1926.5}, {'J01': 8}, {'J01': 32}, 
220.0, {'J01': -2256.5}, {'J01': 8}, {'J01': 35}, 
225.0, {'J01': -2315.0}, {'J01': 8}, {'J01': 32}, 
230.0, {'J01': -1877.5}, {'J01': 6}, {'J01': 24}, 
235.0, {'J01': -1610.5}, {'J01': 5}, {'J01': 23}, 
240.0, {'J01': -1848.5}, {'J01': 5}, {'J01': 27}, 
245.0, {'J01': -1554.0}, {'J01': 6}, {'J01': 26}, 
250.0, {'J01': -1576.5}, {'J01': 8}, {'J01': 30}, 
255.0, {'J01': -1881.5}, {'J01': 8}, {'J01': 34}, 
260.0, {'J01': -2228.0}, {'J01': 8}, {'J01': 37}, 
265.0, {'J01': -1796.0}, {'J01': 7}, {'J01': 31}, 
270.0, {'J01': -809.5}, {'J01': 4}, {'J01': 19}, 
275.0, {'J01': -718.0}, {'J01': 4}, {'J01': 16}, 
280.0, {'J01': -891.0}, {'J01': 4}, {'J01': 22}, 
285.0, {'J01': -1063.0}, {'J01': 7}, {'J01': 26}, 
290.0, {'J01': -1279.0}, {'J01': 8}, {'J01': 31}, 
295.0, {'J01': -1563.0}, {'J01': 8}, {'J01': 33}, 
300.0, {'J01': -1901.5}, {'J01': 8}, {'J01': 36}, 
305.0, {'J01': -2185.5}, {'J01': 8}, {'J01': 34}, 
310.0, {'J01': -2401.5}, {'J01': 8}, {'J01': 32}, 
315.0, {'J01': -2723.5}, {'J01': 8}, {'J01': 34}, 
320.0, {'J01': -3075.5}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': -2887.0}, {'J01': 8}, {'J01': 33}, 
330.0, {'J01': -2970.0}, {'J01': 9}, {'J01': 33}, 
335.0, {'J01': -3305.0}, {'J01': 10}, {'J01': 36}, 
340.0, {'J01': -3674.0}, {'J01': 11}, {'J01': 40}, 
345.0, {'J01': -2466.5}, {'J01': 7}, {'J01': 29}, 
350.0, {'J01': -1332.5}, {'J01': 4}, {'J01': 19}, 
355.0, {'J01': -1070.0}, {'J01': 4}, {'J01': 16}, 
360.0, {'J01': -1240.5}, {'J01': 4}, {'J01': 21}, 
365.0, {'J01': -1346.0}, {'J01': 6}, {'J01': 28}, 
370.0, {'J01': -1400.0}, {'J01': 8}, {'J01': 30}, 
375.0, {'J01': -1631.5}, {'J01': 8}, {'J01': 30}, 
380.0, {'J01': -1939.0}, {'J01': 8}, {'J01': 33}, 
385.0, {'J01': -1576.5}, {'J01': 7}, {'J01': 27}, 
390.0, {'J01': -726.0}, {'J01': 5}, {'J01': 19}, 
395.0, {'J01': -685.0}, {'J01': 4}, {'J01': 20}, 
400.0, {'J01': -897.0}, {'J01': 4}, {'J01': 25}, 
405.0, {'J01': -978.0}, {'J01': 6}, {'J01': 26}, 
410.0, {'J01': -1020.0}, {'J01': 8}, {'J01': 29}, 
415.0, {'J01': -1275.5}, {'J01': 8}, {'J01': 31}, 
420.0, {'J01': -1595.0}, {'J01': 8}, {'J01': 36}, 
425.0, {'J01': -1787.5}, {'J01': 8}, {'J01': 35}, 
430.0, {'J01': -2043.0}, {'J01': 8}, {'J01': 34}, 
435.0, {'J01': -2282.0}, {'J01': 8}, {'J01': 34}, 
440.0, {'J01': -2585.0}, {'J01': 8}, {'J01': 36}, 
445.0, {'J01': -2778.0}, {'J01': 8}, {'J01': 33}, 
450.0, {'J01': -2868.5}, {'J01': 8}, {'J01': 29}, 
455.0, {'J01': -3125.5}, {'J01': 8}, {'J01': 33}, 
460.0, {'J01': -3466.0}, {'J01': 9}, {'J01': 37}, 
465.0, {'J01': -3785.0}, {'J01': 11}, {'J01': 39}, 
470.0, {'J01': -4051.0}, {'J01': 11}, {'J01': 37}, 
475.0, {'J01': -4422.5}, {'J01': 11}, {'J01': 38}, 
480.0, {'J01': -4814.5}, {'J01': 11}, {'J01': 42}, 
485.0, {'J01': -5004.0}, {'J01': 12}, {'J01': 40}, 
490.0, {'J01': -5226.5}, {'J01': 12}, {'J01': 37}, 
495.0, {'J01': -5603.5}, {'J01': 13}, {'J01': 40}, 
500.0, {'J01': -6014.0}, {'J01': 16}, {'J01': 44}, 
505.0, {'J01': -5087.5}, {'J01': 14}, {'J01': 38}, 
510.0, {'J01': -3119.5}, {'J01': 11}, {'J01': 27}, 
515.0, {'J01': -2539.5}, {'J01': 9}, {'J01': 27}, 
520.0, {'J01': -2693.0}, {'J01': 8}, {'J01': 32}, 
525.0, {'J01': -2930.5}, {'J01': 10}, {'J01': 38}, 
530.0, {'J01': -3094.0}, {'J01': 11}, {'J01': 40}, 
535.0, {'J01': -3418.0}, {'J01': 12}, {'J01': 42}, 
540.0, {'J01': -3847.0}, {'J01': 12}, {'J01': 46}, 
545.0, {'J01': -4143.5}, {'J01': 12}, {'J01': 44}, 
550.0, {'J01': -4383.5}, {'J01': 12}, {'J01': 40}, 
555.0, {'J01': -4734.0}, {'J01': 12}, {'J01': 40}, 
560.0, {'J01': -5087.5}, {'J01': 12}, {'J01': 42}, 
565.0, {'J01': -5372.0}, {'J01': 12}, {'J01': 39}, 
570.0, {'J01': -5524.0}, {'J01': 13}, {'J01': 38}, 
575.0, {'J01': -5906.0}, {'J01': 13}, {'J01': 41}, 
580.0, {'J01': -6335.5}, {'J01': 14}, {'J01': 48}, 
585.0, {'J01': -4544.0}, {'J01': 12}, {'J01': 38}, 
590.0, {'J01': -2855.5}, {'J01': 12}, {'J01': 30}, 
595.0, {'J01': -2313.0}, {'J01': 10}, {'J01': 28}, 
600.0, {'J01': -2545.0}, {'J01': 10}, {'J01': 32}, 
605.0, {'J01': -2821.5}, {'J01': 10}, {'J01': 39}, 
610.0, {'J01': -3026.5}, {'J01': 13}, {'J01': 42}, 
615.0, {'J01': -3329.5}, {'J01': 13}, {'J01': 42}, 
620.0, {'J01': -3761.5}, {'J01': 13}, {'J01': 46}, 
625.0, {'J01': -3416.0}, {'J01': 13}, {'J01': 42}, 
630.0, {'J01': -1826.5}, {'J01': 13}, {'J01': 30}, 
635.0, {'J01': -1545.0}, {'J01': 11}, {'J01': 28}, 
640.0, {'J01': -1837.0}, {'J01': 11}, {'J01': 34}, 
645.0, {'J01': -2022.0}, {'J01': 11}, {'J01': 40}, 
650.0, {'J01': -2218.0}, {'J01': 11}, {'J01': 40}, 
655.0, {'J01': -2520.0}, {'J01': 12}, {'J01': 41}, 
660.0, {'J01': -2945.0}, {'J01': 14}, {'J01': 47}, 
665.0, {'J01': -3417.5}, {'J01': 14}, {'J01': 48}, 
670.0, {'J01': -2943.0}, {'J01': 12}, {'J01': 42}, 
675.0, {'J01': -2505.5}, {'J01': 10}, {'J01': 36}, 
680.0, {'J01': -2878.0}, {'J01': 10}, {'J01': 43}, 
685.0, {'J01': -2987.0}, {'J01': 12}, {'J01': 45}, 
690.0, {'J01': -3261.5}, {'J01': 13}, {'J01': 48}, 
695.0, {'J01': -3616.0}, {'J01': 15}, {'J01': 50}, 
700.0, {'J01': -4120.0}, {'J01': 15}, {'J01': 52}, 
705.0, {'J01': -3330.0}, {'J01': 14}, {'J01': 45}, 
710.0, {'J01': -1683.5}, {'J01': 8}, {'J01': 28}, 
715.0, {'J01': -1447.5}, {'J01': 7}, {'J01': 24}, 
720.0, {'J01': -1693.5}, {'J01': 7}, {'J01': 28}, 
725.0, {'J01': -1928.5}, {'J01': 8}, {'J01': 33}, 
