5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.008928572)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.11160714)}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': np.float32(-0.39955357)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.71651787)}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': np.float32(-1.0803572)}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': np.float32(-1.5022322)}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': np.float32(-1.9486607)}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': np.float32(-2.4263394)}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': np.float32(-2.783482)}, {'J01': 4}, {'J01': 15}, 
55.0, {'J01': np.float32(-2.3348215)}, {'J01': 3}, {'J01': 14}, 
60.0, {'J01': np.float32(-1.8660715)}, {'J01': 4}, {'J01': 19}, 
65.0, {'J01': np.float32(-2.763393)}, {'J01': 5}, {'J01': 22}, 
70.0, {'J01': np.float32(-3.783482)}, {'J01': 6}, {'J01': 25}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 35}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 36}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 45}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 49}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 50}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 51}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 54}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 47}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 33}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 28}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 22}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 24}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 27}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 28}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 10}, {'J01': 32}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 33}, 
