5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
60.0, {'J10': np.float32(-0.12488437), 'J11': np.float32(-0.11748381), 'J12': np.float32(-0.1026827), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.17576317)}, {'J10': 4, 'J11': 2, 'J12': 4, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 4, 'J12': 8, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
65.0, {'J10': np.float32(-0.1387604), 'J11': np.float32(-0.14431082), 'J12': np.float32(-0.16743755), 'J13': np.float32(-0.005550416), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.039777983)}, {'J10': 4, 'J11': 2, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 4, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
70.0, {'J10': np.float32(0.35152635), 'J11': np.float32(-0.1720629), 'J12': np.float32(-0.23034227), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14431082)}, {'J10': 2, 'J11': 2, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 4, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
75.0, {'J10': np.float32(0.027752081), 'J11': np.float32(0.8501388), 'J12': np.float32(-0.22479185), 'J13': np.float32(-0.025901943), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.27937096)}, {'J10': 2, 'J11': 1, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 3, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
80.0, {'J10': np.float32(-0.016651249), 'J11': np.float32(0.18778908), 'J12': np.float32(-0.26456985), 'J13': np.float32(-0.037927844), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.033302497)}, {'J10': 3, 'J11': 0, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 3, 'J11': 0, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
85.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.0018501388), 'J12': np.float32(-0.27659574), 'J13': np.float32(-0.055504162), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.1026827)}, {'J10': 3, 'J11': 1, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 3, 'J11': 1, 'J12': 16, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
90.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.017576318), 'J12': np.float32(-0.30989826), 'J13': np.float32(-0.056429233), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.0693802)}, {'J10': 3, 'J11': 1, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 1, 'J12': 17, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
95.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(0.012025902), 'J12': np.float32(-0.30342275), 'J13': np.float32(-0.054579094), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.004625347)}, {'J10': 3, 'J11': 1, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 2, 'J12': 16, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
100.0, {'J10': np.float32(-0.058279373), 'J11': np.float32(-0.03422757), 'J12': np.float32(-0.3209991), 'J13': np.float32(0.24976873), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.30989826)}, {'J10': 4, 'J11': 2, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 2, 'J12': 17, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
105.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.012950972), 'J12': np.float32(-0.115633674), 'J13': np.float32(-0.016651249), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.099907495)}, {'J10': 4, 'J11': 1, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 1, 'J12': 19, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
110.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.056429233), 'J12': np.float32(-0.33765033), 'J13': np.float32(0.021276595), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12025902)}, {'J10': 4, 'J11': 1, 'J12': 7, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 1, 'J12': 19, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
115.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.06845514), 'J12': np.float32(-0.37650323), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.18778908)}, {'J10': 4, 'J11': 1, 'J12': 9, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 23, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
120.0, {'J10': np.float32(-0.08233117), 'J11': np.float32(-0.078630894), 'J12': np.float32(-0.4347826), 'J13': np.float32(-0.012025902), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.041628122)}, {'J10': 5, 'J11': 1, 'J12': 9, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 2, 'J12': 27, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
125.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.09620722), 'J12': np.float32(-0.5171138), 'J13': np.float32(0.007400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.123034224)}, {'J10': 5, 'J11': 2, 'J12': 9, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 5, 'J11': 3, 'J12': 28, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
130.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.12765957), 'J12': np.float32(-0.1785384), 'J13': np.float32(-0.025901943), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.20629047)}, {'J10': 5, 'J11': 3, 'J12': 11, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 5, 'J12': 30, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
135.0, {'J10': np.float32(0.226642), 'J11': np.float32(0.3441258), 'J12': np.float32(-0.2775208), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.19888991)}, {'J10': 4, 'J11': 1, 'J12': 11, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 2, 'J12': 30, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
140.0, {'J10': np.float32(0.24421832), 'J11': np.float32(0.12488437), 'J12': np.float32(-0.52821463), 'J13': np.float32(-0.04255319), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.079555966)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 1, 'J12': 33, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
145.0, {'J10': np.float32(-0.05920444), 'J11': np.float32(-0.054579094), 'J12': np.float32(-0.58649397), 'J13': np.float32(-0.037927844), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.026827011)}, {'J10': 4, 'J11': 1, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 3, 'J12': 33, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
150.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.083256245), 'J12': np.float32(-0.14431082), 'J13': np.float32(-0.049028676), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.002775208)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 3, 'J12': 35, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
155.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.053654023), 'J12': np.float32(-0.61702126), 'J13': np.float32(0.17576317), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.053654023)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 3, 'J12': 35, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
160.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.09250694), 'J12': np.float32(-0.25809437), 'J13': np.float32(0.008325624), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0009250694)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 3, 'J12': 37, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
165.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.09343201), 'J12': np.float32(-0.68085104), 'J13': np.float32(0.012950972), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.02960222)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 37, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
170.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.12025902), 'J12': np.float32(-0.26734504), 'J13': np.float32(-0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.091581866)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 36, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
175.0, {'J10': np.float32(-0.08233117), 'J11': np.float32(0.47271046), 'J12': np.float32(-0.67530066), 'J13': np.float32(-0.002775208), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.15541166)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 1, 'J12': 38, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
180.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(0.023126734), 'J12': np.float32(-0.22756706), 'J13': np.float32(0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10453284)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 1, 'J12': 40, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
185.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.040703055), 'J12': np.float32(-0.75763184), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15911193)}, {'J10': 5, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 4, 'J12': 45, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
190.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.026827011), 'J12': np.float32(-0.43015727), 'J13': np.float32(-0.022201665), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.3209991)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 5, 'J11': 2, 'J12': 50, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, 
195.0, {'J10': np.float32(-0.103607774), 'J11': np.float32(-0.07770583), 'J12': np.float32(-0.9454209), 'J13': np.float32(0.015726179), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.13043478)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 5, 'J11': 2, 'J12': 55, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, 
200.0, {'J10': np.float32(0.38945422), 'J11': np.float32(-0.09805735), 'J12': np.float32(-0.6197965), 'J13': np.float32(-0.038852915), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.11378353)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 2, 'J12': 51, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
205.0, {'J10': np.float32(0.31452358), 'J11': np.float32(-0.026827011), 'J12': np.float32(-0.5383904), 'J13': np.float32(-0.051803887), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.22109158)}, {'J10': 3, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 2, 'J12': 50, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
210.0, {'J10': np.float32(-0.053654023), 'J11': np.float32(-0.07400555), 'J12': np.float32(-0.7659575), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.009250694)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 2, 'J12': 50, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
215.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.09713229), 'J12': np.float32(-0.21831638), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.09713229)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 3, 'J12': 49, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
220.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.13135985), 'J12': np.float32(-0.906568), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.18593894)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 4, 'J12': 49, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
225.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(0.533765), 'J12': np.float32(-0.9222942), 'J13': np.float32(-0.07585569), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.05920444)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 3, 'J12': 53, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
230.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.06105458), 'J12': np.float32(-0.9888992), 'J13': np.float32(0.3348751), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.037002776)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 4, 'J12': 54, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
235.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.07585569), 'J12': np.float32(-1.0037003), 'J13': np.float32(-0.08233117), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.37280297)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 5, 'J12': 56, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
240.0, {'J10': np.float32(-0.08140611), 'J11': np.float32(-0.107308045), 'J12': np.float32(-1.0453284), 'J13': np.float32(0.0693802), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.06845514)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 6, 'J12': 56, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
245.0, {'J10': np.float32(-0.09805735), 'J11': np.float32(0.12210916), 'J12': np.float32(-0.20444034), 'J13': np.float32(0.017576318), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15726179)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 2, 'J12': 55, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
250.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.06012951), 'J12': np.float32(-0.9972248), 'J13': np.float32(-0.04255319), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.24606845)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 3, 'J12': 54, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
255.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(0.054579094), 'J12': np.float32(-1.0064754), 'J13': np.float32(0.009250694), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.051803887)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 5, 'J11': 4, 'J12': 55, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
260.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.08140611), 'J12': np.float32(-0.20906568), 'J13': np.float32(0.08233117), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.054579094)}, {'J10': 4, 'J11': 5, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 7, 'J12': 53, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
265.0, {'J10': np.float32(0.57909346), 'J11': np.float32(-0.071230344), 'J12': np.float32(-0.39685476), 'J13': np.float32(-0.0037002775), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.3385754)}, {'J10': 3, 'J11': 5, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 7, 'J12': 54, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
270.0, {'J10': np.float32(0.39037928), 'J11': np.float32(-0.07400555), 'J12': np.float32(-0.123034224), 'J13': np.float32(-0.027752081), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.011100832)}, {'J10': 2, 'J11': 5, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 7, 'J12': 53, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
275.0, {'J10': np.float32(-0.010175764), 'J11': np.float32(0.025901943), 'J12': np.float32(-0.53931546), 'J13': np.float32(0.031452358), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.07770583)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 2, 'J11': 6, 'J12': 50, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
280.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(0.3478261), 'J12': np.float32(-0.5504163), 'J13': np.float32(-0.016651249), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.039777983)}, {'J10': 2, 'J11': 1, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 2, 'J11': 2, 'J12': 50, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
285.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.04625347), 'J12': np.float32(-0.5624422), 'J13': np.float32(0.007400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.012025902)}, {'J10': 2, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 2, 'J12': 47, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
290.0, {'J10': np.float32(-0.050878815), 'J11': np.float32(0.033302497), 'J12': np.float32(-0.8945421), 'J13': np.float32(-0.02960222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.054579094)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 2, 'J12': 50, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
295.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.050878815), 'J12': np.float32(-0.86308974), 'J13': np.float32(-0.07400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.026827011)}, {'J10': 4, 'J11': 2, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 50, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
