5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
75.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.027752081), 'J12': np.float32(0.1785384), 'J13': np.float32(-0.083256245), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.24606845)}, {'J10': 3, 'J11': 1, 'J12': 3, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 4, 'J11': 1, 'J12': 7, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
80.0, {'J10': np.float32(-0.09435707), 'J11': np.float32(0.021276595), 'J12': np.float32(-0.009250694), 'J13': np.float32(0.010175764), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.3839038)}, {'J10': 4, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 5, 'J11': 0, 'J12': 8, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, 
85.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.0138760405), 'J12': np.float32(-0.15541166), 'J13': np.float32(0.19703978), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.47641072)}, {'J10': 4, 'J11': 0, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, {'J10': 5, 'J11': 0, 'J12': 13, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, 
90.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.002775208), 'J12': np.float32(-0.22571693), 'J13': np.float32(-0.019426458), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17761332)}, {'J10': 4, 'J11': 0, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, {'J10': 5, 'J11': 0, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, 
95.0, {'J10': np.float32(0.38112858), 'J11': np.float32(-0.011100832), 'J12': np.float32(-0.10453284), 'J13': np.float32(-0.025901943), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.4172063)}, {'J10': 3, 'J11': 0, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, {'J10': 5, 'J11': 0, 'J12': 16, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 35}, 
100.0, {'J10': np.float32(-0.051803887), 'J11': np.float32(-0.027752081), 'J12': np.float32(0.0453284), 'J13': np.float32(0.02960222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.46438482)}, {'J10': 3, 'J11': 0, 'J12': 3, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, {'J10': 4, 'J11': 0, 'J12': 11, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 37}, 
105.0, {'J10': np.float32(-0.05920444), 'J11': np.float32(-0.052728955), 'J12': np.float32(0.08048104), 'J13': np.float32(-0.095282145), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.37650323)}, {'J10': 4, 'J11': 1, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, {'J10': 4, 'J11': 1, 'J12': 8, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, 
110.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.08140611), 'J12': np.float32(-0.062904716), 'J13': np.float32(0.07030527), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.21646623)}, {'J10': 4, 'J11': 1, 'J12': 5, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, {'J10': 4, 'J11': 1, 'J12': 9, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, 
115.0, {'J10': np.float32(0.38852915), 'J11': np.float32(0.123959295), 'J12': np.float32(-0.11748381), 'J13': np.float32(-0.024051804), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.4440333)}, {'J10': 2, 'J11': 1, 'J12': 5, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 31}, 
120.0, {'J10': np.float32(-0.031452358), 'J11': np.float32(-0.036077704), 'J12': np.float32(-0.2506938), 'J13': np.float32(-0.07215541), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.453284)}, {'J10': 2, 'J11': 2, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, {'J10': 2, 'J11': 3, 'J12': 16, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 34}, 
125.0, {'J10': np.float32(-0.04440333), 'J11': np.float32(0.017576318), 'J12': np.float32(-0.320074), 'J13': np.float32(0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.19703978)}, {'J10': 3, 'J11': 1, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, {'J10': 3, 'J11': 2, 'J12': 18, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 33}, 
130.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(0.025901943), 'J12': np.float32(-0.24976873), 'J13': np.float32(-0.07308048), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.23774283)}, {'J10': 3, 'J11': 1, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, {'J10': 3, 'J11': 3, 'J12': 21, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 29}, 
135.0, {'J10': np.float32(0.14986125), 'J11': np.float32(-0.037002776), 'J12': np.float32(-0.09898242), 'J13': np.float32(0.103607774), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.24884367)}, {'J10': 2, 'J11': 2, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, {'J10': 2, 'J11': 3, 'J12': 19, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, 
140.0, {'J10': np.float32(0.15171137), 'J11': np.float32(-0.056429233), 'J12': np.float32(-0.3839038), 'J13': np.float32(0.04440333), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.83718777)}, {'J10': 1, 'J11': 2, 'J12': 11, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, {'J10': 1, 'J11': 4, 'J12': 27, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
145.0, {'J10': np.float32(-0.023126734), 'J11': np.float32(-0.07400555), 'J12': np.float32(-0.39962998), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.6086956)}, {'J10': 3, 'J11': 2, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 3, 'J11': 4, 'J12': 30, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
150.0, {'J10': np.float32(0.031452358), 'J11': np.float32(-0.07770583), 'J12': np.float32(-0.41628122), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.33302498)}, {'J10': 0, 'J11': 2, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 0, 'J11': 4, 'J12': 27, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
155.0, {'J10': np.float32(-0.002775208), 'J11': np.float32(-0.107308045), 'J12': np.float32(-0.3209991), 'J13': np.float32(-0.024976874), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.3746531)}, {'J10': 1, 'J11': 3, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, {'J10': 1, 'J11': 5, 'J12': 25, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, 
160.0, {'J10': np.float32(-0.035152636), 'J11': np.float32(-0.13228492), 'J12': np.float32(-0.30897316), 'J13': np.float32(-0.04625347), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.5504163)}, {'J10': 3, 'J11': 3, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, {'J10': 4, 'J11': 5, 'J12': 27, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, 
165.0, {'J10': np.float32(-0.078630894), 'J11': np.float32(0.4144311), 'J12': np.float32(-0.3052729), 'J13': np.float32(0.056429233), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.65402406)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, {'J10': 6, 'J11': 2, 'J12': 27, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, 
170.0, {'J10': np.float32(0.036077704), 'J11': np.float32(0.009250694), 'J12': np.float32(-0.50508785), 'J13': np.float32(0.049028676), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.5800185)}, {'J10': 3, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, {'J10': 3, 'J11': 1, 'J12': 28, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 35}, 
175.0, {'J10': np.float32(0.07493062), 'J11': np.float32(-0.02960222), 'J12': np.float32(-0.3839038), 'J13': np.float32(-0.022201665), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.7030527)}, {'J10': 1, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 23}, {'J10': 1, 'J11': 2, 'J12': 34, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 38}, 
180.0, {'J10': np.float32(-0.019426458), 'J11': np.float32(-0.071230344), 'J12': np.float32(-0.44218317), 'J13': np.float32(0.047178537), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.71137834)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, {'J10': 1, 'J11': 3, 'J12': 33, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 42}, 
185.0, {'J10': np.float32(-0.02960222), 'J11': np.float32(-0.010175764), 'J12': np.float32(-0.6234968), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.17298797)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, {'J10': 1, 'J11': 4, 'J12': 34, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 41}, 
190.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.024051804), 'J12': np.float32(-0.6679001), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(1.4107308)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, {'J10': 1, 'J11': 3, 'J12': 39, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 39}, 
195.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(0.05920444), 'J12': np.float32(-0.72247916), 'J13': np.float32(-0.02867715), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.80851066)}, {'J10': 1, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 25}, {'J10': 1, 'J11': 2, 'J12': 47, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 36}, 
200.0, {'J10': np.float32(-0.039777983), 'J11': np.float32(-0.058279373), 'J12': np.float32(-0.8344126), 'J13': np.float32(-0.04625347), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.70582795)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, {'J10': 2, 'J11': 3, 'J12': 50, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 29}, 
205.0, {'J10': np.float32(0.14338575), 'J11': np.float32(-0.004625347), 'J12': np.float32(-0.9370953), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.29324698)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, {'J10': 2, 'J11': 1, 'J12': 51, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, 
210.0, {'J10': np.float32(-0.008325624), 'J11': np.float32(-0.009250694), 'J12': np.float32(-0.95282143), 'J13': np.float32(-0.08880666), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.58186865)}, {'J10': 2, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, {'J10': 3, 'J11': 2, 'J12': 51, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 31}, 
215.0, {'J10': np.float32(-0.056429233), 'J11': np.float32(-0.035152636), 'J12': np.float32(-0.96207213), 'J13': np.float32(-0.12025902), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.3746531)}, {'J10': 3, 'J11': 1, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, {'J10': 4, 'J11': 1, 'J12': 52, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 33}, 
220.0, {'J10': np.float32(0.026827011), 'J11': np.float32(-0.04440333), 'J12': np.float32(-0.97779834), 'J13': np.float32(-0.12025902), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.42830712)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 23}, {'J10': 2, 'J11': 2, 'J12': 53, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 37}, 
225.0, {'J10': np.float32(0.062904716), 'J11': np.float32(-0.07030527), 'J12': np.float32(-1.0259019), 'J13': np.float32(-0.12118409), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.2358927)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, {'J10': 0, 'J11': 4, 'J12': 55, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 45}, 
230.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.08510638), 'J12': np.float32(-1.0545791), 'J13': np.float32(-0.13783534), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.33024976)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 28}, {'J10': 0, 'J11': 3, 'J12': 55, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 45}, 
235.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.14338575), 'J12': np.float32(-1.0545791), 'J13': np.float32(-0.15726179), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.7613321)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 29}, {'J10': 0, 'J11': 6, 'J12': 55, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 50}, 
240.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.17113784), 'J12': np.float32(-1.0638298), 'J13': np.float32(-0.15818687), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.946346)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, {'J10': 0, 'J11': 5, 'J12': 55, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 53}, 
245.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.18686402), 'J12': np.float32(-1.0693802), 'J13': np.float32(0.48196116), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.9833487)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, {'J10': 0, 'J11': 5, 'J12': 56, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 53}, 
250.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.11378353), 'J12': np.float32(-0.018501388), 'J13': np.float32(0.38852915), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.8852914)}, {'J10': 0, 'J11': 3, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, {'J10': 0, 'J11': 5, 'J12': 55, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 54}, 
255.0, {'J10': np.float32(-0.0037002775), 'J11': np.float32(-0.2173913), 'J12': np.float32(-0.4079556), 'J13': np.float32(-0.11378353), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-1.0240518)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 34}, {'J10': 1, 'J11': 6, 'J12': 55, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 59}, 
260.0, {'J10': np.float32(0.0037002775), 'J11': np.float32(-0.23126735), 'J12': np.float32(-0.6373728), 'J13': np.float32(0.16281222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-1.1285846)}, {'J10': 0, 'J11': 4, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 41}, {'J10': 0, 'J11': 6, 'J12': 52, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 67}, 
265.0, {'J10': np.float32(-0.0018501388), 'J11': np.float32(-0.23126735), 'J12': np.float32(-0.9981499), 'J13': np.float32(-0.07030527), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-1.2784458)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 44}, {'J10': 1, 'J11': 6, 'J12': 52, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 72}, 
270.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(0.6984274), 'J12': np.float32(-0.94264567), 'J13': np.float32(-0.13043478), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-1.3635522)}, {'J10': 2, 'J11': 1, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 45}, {'J10': 3, 'J11': 2, 'J12': 51, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 74}, 
275.0, {'J10': np.float32(-0.08233117), 'J11': np.float32(0.14893617), 'J12': np.float32(-1.0027752), 'J13': np.float32(-0.15911193), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(1.9352452)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 44}, {'J10': 8, 'J11': 1, 'J12': 55, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 64}, 
280.0, {'J10': np.float32(-0.15448658), 'J11': np.float32(-0.10083256), 'J12': np.float32(-1.0249768), 'J13': np.float32(-0.22479185), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.89269197)}, {'J10': 5, 'J11': 2, 'J12': 14, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 48}, {'J10': 9, 'J11': 2, 'J12': 56, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 66}, 
285.0, {'J10': np.float32(0.07585569), 'J11': np.float32(-0.11840888), 'J12': np.float32(-1.0869565), 'J13': np.float32(-0.30064756), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.39500463)}, {'J10': 3, 'J11': 2, 'J12': 14, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 49}, {'J10': 5, 'J11': 2, 'J12': 58, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 62}, 
290.0, {'J10': np.float32(0.18223867), 'J11': np.float32(-0.12858464), 'J12': np.float32(-1.0610546), 'J13': np.float32(-0.33302498), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(2.2895467)}, {'J10': 2, 'J11': 2, 'J12': 14, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 45}, {'J10': 2, 'J11': 2, 'J12': 56, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 56}, 
295.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.12950972), 'J12': np.float32(-0.50231266), 'J13': np.float32(-0.33302498), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.8038853)}, {'J10': 2, 'J11': 2, 'J12': 14, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 49}, {'J10': 2, 'J11': 2, 'J12': 56, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 60}, 
