5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
60.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.006475486), 'J12': np.float32(-0.1785384), 'J13': np.float32(0.13783534), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08788159)}, {'J10': 3, 'J11': 2, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
65.0, {'J10': np.float32(-0.1147086), 'J11': np.float32(-0.041628122), 'J12': np.float32(-0.12580943), 'J13': np.float32(0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.18316373)}, {'J10': 3, 'J11': 3, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 3, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
70.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(0.009250694), 'J12': np.float32(-0.23774283), 'J13': np.float32(-0.03052729), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.24329324)}, {'J10': 3, 'J11': 1, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
75.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(-0.009250694), 'J12': np.float32(-0.27382055), 'J13': np.float32(-0.07215541), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.3709528)}, {'J10': 3, 'J11': 1, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 5, 'J11': 1, 'J12': 15, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 24}, 
80.0, {'J10': np.float32(0.34967622), 'J11': np.float32(0.03422757), 'J12': np.float32(-0.2867715), 'J13': np.float32(-0.111008324), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.09713229)}, {'J10': 2, 'J11': 0, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 0, 'J12': 15, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
85.0, {'J10': np.float32(0.083256245), 'J11': np.float32(-0.011100832), 'J12': np.float32(-0.29324698), 'J13': np.float32(-0.116558746), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.13413507)}, {'J10': 2, 'J11': 1, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 3, 'J11': 1, 'J12': 16, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
90.0, {'J10': np.float32(-0.0453284), 'J11': np.float32(-0.024976874), 'J12': np.float32(-0.31452358), 'J13': np.float32(-0.13506013), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.103607774)}, {'J10': 3, 'J11': 1, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 1, 'J12': 17, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
95.0, {'J10': np.float32(0.25531915), 'J11': np.float32(-0.061979648), 'J12': np.float32(-0.32377428), 'J13': np.float32(-0.16558743), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.41258094)}, {'J10': 2, 'J11': 1, 'J12': 7, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 1, 'J12': 17, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': np.float32(-0.007400555), 'J11': np.float32(-0.08603145), 'J12': np.float32(-0.32747456), 'J13': np.float32(-0.19518964), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.12673451)}, {'J10': 1, 'J11': 1, 'J12': 8, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 1, 'J12': 18, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
105.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.09435707), 'J12': np.float32(-0.35892692), 'J13': np.float32(-0.2294172), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.024051804)}, {'J10': 2, 'J11': 1, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 2, 'J11': 1, 'J12': 21, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
110.0, {'J10': np.float32(0.071230344), 'J11': np.float32(-0.111933395), 'J12': np.float32(-0.41165587), 'J13': np.float32(-0.26827013), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.111933395)}, {'J10': 1, 'J11': 2, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 2, 'J12': 22, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
115.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.13228492), 'J12': np.float32(-0.44495836), 'J13': np.float32(-0.28307122), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.27844587)}, {'J10': 1, 'J11': 2, 'J12': 9, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 2, 'J12': 26, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
120.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(0.11008326), 'J12': np.float32(-0.38482887), 'J13': np.float32(-0.34227568), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.039777983)}, {'J10': 1, 'J11': 2, 'J12': 12, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 3, 'J12': 30, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
125.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(0.42460686), 'J12': np.float32(-0.55411655), 'J13': np.float32(-0.35245144), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14708602)}, {'J10': 1, 'J11': 1, 'J12': 12, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 1, 'J12': 30, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
130.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(-0.004625347), 'J12': np.float32(-0.29232192), 'J13': np.float32(0.47271046), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0018501388)}, {'J10': 1, 'J11': 1, 'J12': 12, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 1, 'J12': 32, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
135.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(-0.040703055), 'J12': np.float32(-0.28769657), 'J13': np.float32(0.7049029), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.0037002775)}, {'J10': 1, 'J11': 1, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 2, 'J12': 31, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
140.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.066604994), 'J12': np.float32(-0.559667), 'J13': np.float32(-0.14616096), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11748381)}, {'J10': 2, 'J11': 2, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 2, 'J11': 4, 'J12': 30, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
145.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.08695652), 'J12': np.float32(-0.58741903), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.10823312)}, {'J10': 2, 'J11': 2, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 3, 'J12': 33, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
150.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.09435707), 'J12': np.float32(-0.37280297), 'J13': np.float32(-0.17576317), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.08973173)}, {'J10': 2, 'J11': 2, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 3, 'J12': 35, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
155.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.10638298), 'J12': np.float32(-0.39500463), 'J13': np.float32(-0.19426458), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.17576317)}, {'J10': 2, 'J11': 3, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 4, 'J12': 35, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
160.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.13043478), 'J12': np.float32(-0.27937096), 'J13': np.float32(-0.20629047), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.07770583)}, {'J10': 2, 'J11': 3, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 4, 'J12': 36, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
165.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.14708602), 'J12': np.float32(-0.67160034), 'J13': np.float32(-0.2386679), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12025902)}, {'J10': 2, 'J11': 3, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 5, 'J12': 38, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
170.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.16651249), 'J12': np.float32(-0.6771508), 'J13': np.float32(-0.26086956), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0453284)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 5, 'J12': 43, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
175.0, {'J10': np.float32(0.18593894), 'J11': np.float32(-0.1692877), 'J12': np.float32(-0.599445), 'J13': np.float32(-0.28954673), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14616096)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 6, 'J12': 42, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
180.0, {'J10': np.float32(0.13413507), 'J11': np.float32(-0.19426458), 'J12': np.float32(-0.6512489), 'J13': np.float32(-0.3561517), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15171137)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 43, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
185.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.2025902), 'J12': np.float32(-0.7049029), 'J13': np.float32(-0.38945422), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17021276)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 42, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
190.0, {'J10': np.float32(-0.03052729), 'J11': np.float32(0.9019427), 'J12': np.float32(-0.76040703), 'J13': np.float32(-0.4107308), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17576317)}, {'J10': 1, 'J11': 2, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 45, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
195.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(0.13043478), 'J12': np.float32(-0.85106385), 'J13': np.float32(-0.426457), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17576317)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 49, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
200.0, {'J10': np.float32(-0.037927844), 'J11': np.float32(-0.13228492), 'J12': np.float32(-0.9269195), 'J13': np.float32(-0.46068454), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15171137)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 5, 'J12': 53, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
205.0, {'J10': np.float32(0.12025902), 'J11': np.float32(0.04625347), 'J12': np.float32(-0.9972248), 'J13': np.float32(-0.5152636), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.18501388)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 4, 'J12': 54, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
210.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(0.25161886), 'J12': np.float32(-1.0175763), 'J13': np.float32(-0.5809436), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.035152636)}, {'J10': 1, 'J11': 4, 'J12': 14, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 5, 'J12': 54, 'J13': 30, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
215.0, {'J10': np.float32(-0.018501388), 'J11': np.float32(0.123959295), 'J12': np.float32(-1.0175763), 'J13': np.float32(-0.6012951), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.39407957)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 3, 'J12': 54, 'J13': 30, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
220.0, {'J10': np.float32(-0.022201665), 'J11': np.float32(-0.0693802), 'J12': np.float32(-1.0), 'J13': np.float32(-0.60499537), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.1387604)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 2, 'J12': 56, 'J13': 30, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
225.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.09805735), 'J12': np.float32(-1.0212766), 'J13': np.float32(-0.359852), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.18501388)}, {'J10': 1, 'J11': 1, 'J12': 14, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 2, 'J12': 55, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
230.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.11933395), 'J12': np.float32(-1.0296022), 'J13': np.float32(1.3654025), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.14153561)}, {'J10': 1, 'J11': 2, 'J12': 14, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 3, 'J12': 55, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
235.0, {'J10': np.float32(-0.027752081), 'J11': np.float32(-0.06105458), 'J12': np.float32(-1.0379279), 'J13': np.float32(0.5254394), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.020351527)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 5, 'J12': 55, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
240.0, {'J10': np.float32(-0.035152636), 'J11': np.float32(-0.15171137), 'J12': np.float32(-1.0453284), 'J13': np.float32(0.71322846), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.2294172)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 2, 'J11': 5, 'J12': 55, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
245.0, {'J10': np.float32(0.19148937), 'J11': np.float32(-0.15541166), 'J12': np.float32(-1.052729), 'J13': np.float32(0.68732655), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.002775208)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 5, 'J12': 56, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
250.0, {'J10': np.float32(0.005550416), 'J11': np.float32(-0.19518964), 'J12': np.float32(-1.066605), 'J13': np.float32(-0.34135062), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.07770583)}, {'J10': 0, 'J11': 4, 'J12': 14, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 6, 'J12': 56, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
255.0, {'J10': np.float32(-0.0), 'J11': np.float32(0.7326549), 'J12': np.float32(-1.0749307), 'J13': np.float32(-0.38112858), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.20814061)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 57, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
260.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0009250694), 'J12': np.float32(-1.0971323), 'J13': np.float32(-0.4625347), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.6012951)}, {'J10': 0, 'J11': 2, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 4, 'J12': 59, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
265.0, {'J10': np.float32(-0.007400555), 'J11': np.float32(-0.091581866), 'J12': np.float32(-1.0897317), 'J13': np.float32(-0.47826087), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.13320999)}, {'J10': 1, 'J11': 2, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 4, 'J12': 58, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
270.0, {'J10': np.float32(0.006475486), 'J11': np.float32(-0.15448658), 'J12': np.float32(-1.0333025), 'J13': np.float32(-0.5152636), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15448658)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 56, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
275.0, {'J10': np.float32(0.0009250694), 'J11': np.float32(-0.18501388), 'J12': np.float32(-1.0832562), 'J13': np.float32(-0.55781686), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.07030527)}, {'J10': 0, 'J11': 3, 'J12': 14, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 6, 'J12': 56, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
280.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.18501388), 'J12': np.float32(-0.01480111), 'J13': np.float32(-0.61517113), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.14338575)}, {'J10': 0, 'J11': 3, 'J12': 14, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 0, 'J11': 6, 'J12': 55, 'J13': 30, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
285.0, {'J10': np.float32(-0.0018501388), 'J11': np.float32(-0.12488437), 'J12': np.float32(-0.35245144), 'J13': np.float32(-0.666975), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.07770583)}, {'J10': 1, 'J11': 3, 'J12': 14, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 5, 'J12': 54, 'J13': 33, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
290.0, {'J10': np.float32(-0.021276595), 'J11': np.float32(-0.17576317), 'J12': np.float32(-1.0212766), 'J13': np.float32(-0.7030527), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.10083256)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 5, 'J12': 54, 'J13': 33, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
295.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.17668825), 'J12': np.float32(-1.040703), 'J13': np.float32(-0.7095282), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.052728955)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 5, 'J12': 54, 'J13': 34, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
