5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
60.0, {'J10': np.float32(-0.116558746), 'J11': np.float32(-0.031452358), 'J12': np.float32(-0.44218317), 'J13': np.float32(-0.021276595), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.027752081)}, {'J10': 3, 'J11': 4, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 5, 'J11': 4, 'J12': 26, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
65.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(0.06845514), 'J12': np.float32(0.53931546), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.038852915)}, {'J10': 3, 'J11': 2, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 5, 'J11': 3, 'J12': 21, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
70.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(-0.08695652), 'J12': np.float32(0.3385754), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10083256)}, {'J10': 3, 'J11': 5, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 8, 'J12': 19, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
75.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(-0.06012951), 'J12': np.float32(-0.28214616), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11378353)}, {'J10': 3, 'J11': 5, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 5, 'J12': 25, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': np.float32(-0.12025902), 'J11': np.float32(-0.08788159), 'J12': np.float32(-0.49768734), 'J13': np.float32(-0.04625347), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15541166)}, {'J10': 3, 'J11': 5, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 5, 'J12': 30, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': np.float32(-0.12673451), 'J11': np.float32(0.09898242), 'J12': np.float32(-0.61702126), 'J13': np.float32(-0.07400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.079555966)}, {'J10': 4, 'J11': 3, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 3, 'J12': 37, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': np.float32(0.44680852), 'J11': np.float32(-0.06845514), 'J12': np.float32(-0.71785384), 'J13': np.float32(-0.07493062), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14246069)}, {'J10': 3, 'J11': 3, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 3, 'J12': 39, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': np.float32(-0.10638298), 'J11': np.float32(-0.09343201), 'J12': np.float32(-0.7659575), 'J13': np.float32(0.111008324), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.03052729)}, {'J10': 3, 'J11': 4, 'J12': 11, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 8, 'J11': 5, 'J12': 42, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': np.float32(-0.038852915), 'J11': np.float32(-0.03052729), 'J12': np.float32(-0.8186864), 'J13': np.float32(0.18593894), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14061055)}, {'J10': 3, 'J11': 4, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 4, 'J12': 44, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
105.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.24144311), 'J12': np.float32(-0.8760407), 'J13': np.float32(0.08510638), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.008325624)}, {'J10': 4, 'J11': 2, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 3, 'J12': 52, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
110.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(0.14153561), 'J12': np.float32(-0.99444956), 'J13': np.float32(0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.1692877)}, {'J10': 4, 'J11': 1, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 1, 'J12': 53, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
115.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.049953748), 'J12': np.float32(-1.0490286), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.099907495)}, {'J10': 4, 'J11': 1, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 2, 'J12': 61, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
120.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.08140611), 'J12': np.float32(-1.1702127), 'J13': np.float32(0.058279373), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08510638)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 4, 'J12': 64, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
125.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.049953748), 'J12': np.float32(0.6327475), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.09343201)}, {'J10': 5, 'J11': 2, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 3, 'J12': 61, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
130.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.22479185), 'J12': np.float32(-0.2654949), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10175763)}, {'J10': 5, 'J11': 0, 'J12': 13, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 0, 'J12': 57, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
135.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.004625347), 'J12': np.float32(-1.0823312), 'J13': np.float32(-0.005550416), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11840888)}, {'J10': 5, 'J11': 1, 'J12': 13, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 1, 'J12': 60, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
140.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.038852915), 'J12': np.float32(-1.1396855), 'J13': np.float32(-0.020351527), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(1.0462534)}, {'J10': 5, 'J11': 1, 'J12': 15, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 2, 'J12': 64, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
145.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.07308048), 'J12': np.float32(-1.2368177), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.038852915)}, {'J10': 5, 'J11': 1, 'J12': 17, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 3, 'J12': 70, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
150.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.08048104), 'J12': np.float32(-1.3265495), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10453284)}, {'J10': 5, 'J11': 1, 'J12': 18, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 3, 'J12': 74, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
155.0, {'J10': np.float32(1.0434783), 'J11': np.float32(0.08695652), 'J12': np.float32(-1.4051803), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.024051804)}, {'J10': 3, 'J11': 1, 'J12': 20, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 1, 'J12': 77, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
160.0, {'J10': np.float32(-0.0453284), 'J11': np.float32(-0.054579094), 'J12': np.float32(-1.4514339), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.050878815)}, {'J10': 3, 'J11': 1, 'J12': 21, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 1, 'J12': 78, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
165.0, {'J10': np.float32(-0.05920444), 'J11': np.float32(-0.0573543), 'J12': np.float32(-1.4764107), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.18038853)}, {'J10': 4, 'J11': 1, 'J12': 21, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 2, 'J12': 80, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
170.0, {'J10': np.float32(-0.07585569), 'J11': np.float32(-0.0573543), 'J12': np.float32(1.2451434), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.07678076)}, {'J10': 4, 'J11': 1, 'J12': 18, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 1, 'J12': 71, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
175.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.071230344), 'J12': np.float32(-0.813136), 'J13': np.float32(-0.04255319), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08603145)}, {'J10': 5, 'J11': 1, 'J12': 17, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 2, 'J12': 70, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
180.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.08695652), 'J12': np.float32(-1.3413506), 'J13': np.float32(0.28769657), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12765957)}, {'J10': 5, 'J11': 2, 'J12': 17, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 3, 'J12': 72, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
185.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.10545791), 'J12': np.float32(-1.3820536), 'J13': np.float32(0.002775208), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15633672)}, {'J10': 5, 'J11': 3, 'J12': 17, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 4, 'J12': 72, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
190.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(0.24329324), 'J12': np.float32(-1.4070306), 'J13': np.float32(-0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10823312)}, {'J10': 5, 'J11': 4, 'J12': 19, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 4, 'J12': 77, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
195.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.020351527), 'J12': np.float32(-1.4939871), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.16651249)}, {'J10': 5, 'J11': 3, 'J12': 20, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 5, 'J12': 80, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
200.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.13228492), 'J12': np.float32(-1.5513413), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.07493062)}, {'J10': 5, 'J11': 4, 'J12': 20, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 7, 'J12': 82, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
205.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.15448658), 'J12': np.float32(-1.5781684), 'J13': np.float32(-0.023126734), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12673451)}, {'J10': 5, 'J11': 4, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 7, 'J12': 84, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
210.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.21461609), 'J12': np.float32(-1.6225717), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.13968548)}, {'J10': 5, 'J11': 3, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 7, 'J12': 86, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
215.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.15633672), 'J12': np.float32(-1.6586494), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11378353)}, {'J10': 5, 'J11': 2, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 3, 'J12': 86, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
220.0, {'J10': np.float32(0.54209065), 'J11': np.float32(-0.061979648), 'J12': np.float32(-1.6651249), 'J13': np.float32(-0.041628122), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.022201665)}, {'J10': 4, 'J11': 3, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 4, 'J12': 86, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
225.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(0.2691952), 'J12': np.float32(-1.66605), 'J13': np.float32(-0.058279373), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.13783534)}, {'J10': 4, 'J11': 1, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 2, 'J12': 87, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
230.0, {'J10': np.float32(-0.06382979), 'J11': np.float32(-0.026827011), 'J12': np.float32(-1.6836263), 'J13': np.float32(-0.011100832), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.17483811)}, {'J10': 5, 'J11': 1, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 1, 'J12': 87, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
235.0, {'J10': np.float32(-0.08510638), 'J11': np.float32(-0.058279373), 'J12': np.float32(2.0092506), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.60314524)}, {'J10': 5, 'J11': 2, 'J12': 18, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 4, 'J12': 77, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
240.0, {'J10': np.float32(-0.099907495), 'J11': np.float32(-0.09250694), 'J12': np.float32(0.22016652), 'J13': np.float32(-0.0453284), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.09805735)}, {'J10': 5, 'J11': 2, 'J12': 16, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 4, 'J12': 73, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
245.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.09250694), 'J12': np.float32(-1.4505088), 'J13': np.float32(-0.031452358), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.06012951)}, {'J10': 5, 'J11': 2, 'J12': 16, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 4, 'J12': 76, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
250.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.1720629), 'J12': np.float32(-1.5235893), 'J13': np.float32(-0.03422757), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.22016652)}, {'J10': 5, 'J11': 2, 'J12': 16, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 4, 'J12': 79, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
255.0, {'J10': np.float32(-0.1147086), 'J11': np.float32(0.009250694), 'J12': np.float32(-1.6022202), 'J13': np.float32(-0.038852915), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.09620722)}, {'J10': 5, 'J11': 3, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 6, 'J11': 3, 'J12': 84, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, 
260.0, {'J10': np.float32(-0.115633674), 'J11': np.float32(0.04810361), 'J12': np.float32(-1.6697502), 'J13': np.float32(-0.051803887), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.14246069)}, {'J10': 5, 'J11': 1, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 6, 'J11': 1, 'J12': 85, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
265.0, {'J10': np.float32(-0.123034224), 'J11': np.float32(0.009250694), 'J12': np.float32(-1.6845514), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.3709528)}, {'J10': 5, 'J11': 2, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 7, 'J11': 2, 'J12': 85, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
270.0, {'J10': np.float32(-0.1387604), 'J11': np.float32(-0.035152636), 'J12': np.float32(-1.6882516), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.11285847)}, {'J10': 5, 'J11': 2, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 7, 'J11': 2, 'J12': 85, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
275.0, {'J10': np.float32(-0.1387604), 'J11': np.float32(-0.052728955), 'J12': np.float32(-1.705828), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.09435707)}, {'J10': 5, 'J11': 2, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 7, 'J11': 5, 'J12': 85, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
280.0, {'J10': np.float32(-0.1387604), 'J11': np.float32(-0.111933395), 'J12': np.float32(-1.7206291), 'J13': np.float32(-0.06475486), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.056429233)}, {'J10': 5, 'J11': 3, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 7, 'J11': 6, 'J12': 85, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
285.0, {'J10': np.float32(0.76503235), 'J11': np.float32(0.16558743), 'J12': np.float32(-1.7206291), 'J13': np.float32(-0.06567992), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.038852915)}, {'J10': 4, 'J11': 1, 'J12': 20, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 5, 'J11': 2, 'J12': 85, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
290.0, {'J10': np.float32(0.002775208), 'J11': np.float32(0.053654023), 'J12': np.float32(-1.7224792), 'J13': np.float32(-0.083256245), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.06105458)}, {'J10': 4, 'J11': 2, 'J12': 20, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 2, 'J12': 85, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
295.0, {'J10': np.float32(-0.07770583), 'J11': np.float32(-0.049028676), 'J12': np.float32(-1.7252544), 'J13': np.float32(-0.083256245), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.061979648)}, {'J10': 5, 'J11': 3, 'J12': 20, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 3, 'J12': 85, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
