5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
100.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.04255319), 'J12': np.float32(-0.3478261), 'J13': np.float32(-0.083256245), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.16651249)}, {'J10': 3, 'J11': 1, 'J12': 9, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 19, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': np.float32(-0.07585569), 'J11': np.float32(-0.05920444), 'J12': np.float32(-0.37927845), 'J13': np.float32(-0.13413507), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10453284)}, {'J10': 4, 'J11': 2, 'J12': 10, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 2, 'J12': 22, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
110.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.09343201), 'J12': np.float32(-0.43108234), 'J13': np.float32(-0.16651249), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.116558746)}, {'J10': 4, 'J11': 2, 'J12': 10, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 2, 'J12': 23, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
115.0, {'J10': np.float32(-0.095282145), 'J11': np.float32(0.226642), 'J12': np.float32(-0.45790935), 'J13': np.float32(-0.18871415), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.16188714)}, {'J10': 5, 'J11': 1, 'J12': 10, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 1, 'J12': 26, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
120.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.004625347), 'J12': np.float32(-0.50971323), 'J13': np.float32(-0.24051803), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.008325624)}, {'J10': 5, 'J11': 1, 'J12': 10, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 1, 'J12': 28, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
125.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.02867715), 'J12': np.float32(-0.16373728), 'J13': np.float32(-0.25346902), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.45698428)}, {'J10': 5, 'J11': 1, 'J12': 10, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 2, 'J12': 27, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
130.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.033302497), 'J12': np.float32(-0.27104533), 'J13': np.float32(-0.2747456), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.13135985)}, {'J10': 5, 'J11': 0, 'J12': 11, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 0, 'J12': 27, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
135.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.004625347), 'J12': np.float32(-0.5134135), 'J13': np.float32(-0.2867715), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.079555966)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 6, 'J11': 1, 'J12': 28, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
140.0, {'J10': np.float32(0.8159112), 'J11': np.float32(0.0018501388), 'J12': np.float32(-0.5383904), 'J13': np.float32(0.5948196), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.09620722)}, {'J10': 3, 'J11': 0, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 0, 'J12': 29, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
145.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.012950972), 'J12': np.float32(-0.5929695), 'J13': np.float32(0.5837188), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15818687)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 1, 'J12': 34, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
150.0, {'J10': np.float32(-0.058279373), 'J11': np.float32(-0.036077704), 'J12': np.float32(-0.6484736), 'J13': np.float32(0.0018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.103607774)}, {'J10': 4, 'J11': 2, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 4, 'J12': 34, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
155.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.0009250694), 'J12': np.float32(-0.6549491), 'J13': np.float32(-0.123034224), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.06475486)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 35, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
160.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.002775208), 'J12': np.float32(-0.7039778), 'J13': np.float32(-0.1480111), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.36817762)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 40, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
165.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.037002776), 'J12': np.float32(-0.7678076), 'J13': np.float32(-0.1933395), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.079555966)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 1, 'J12': 40, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
170.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.056429233), 'J12': np.float32(-0.77890843), 'J13': np.float32(-0.21646623), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.1692877)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 1, 'J12': 40, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
175.0, {'J10': np.float32(-0.08233117), 'J11': np.float32(-0.07678076), 'J12': np.float32(-0.79740983), 'J13': np.float32(0.6410731), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.22109158)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 5, 'J11': 2, 'J12': 42, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
180.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.09620722), 'J12': np.float32(-0.84458834), 'J13': np.float32(0.679926), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.06475486)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 5, 'J11': 2, 'J12': 45, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 22}, 
185.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.10175763), 'J12': np.float32(-0.8899167), 'J13': np.float32(-0.050878815), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.32469934)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 5, 'J11': 2, 'J12': 47, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 25}, 
190.0, {'J10': np.float32(-0.10453284), 'J11': np.float32(-0.12858464), 'J12': np.float32(-0.20351526), 'J13': np.float32(-0.07585569), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.45143387)}, {'J10': 5, 'J11': 2, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, {'J10': 5, 'J11': 4, 'J12': 49, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 29}, 
195.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.27937096), 'J12': np.float32(-0.5152636), 'J13': np.float32(-0.07678076), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.05920444)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, {'J10': 5, 'J11': 1, 'J12': 49, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, 
200.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.2627197), 'J12': np.float32(-0.9250694), 'J13': np.float32(-0.09620722), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.8094357)}, {'J10': 5, 'J11': 0, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 0, 'J12': 49, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
205.0, {'J10': np.float32(0.773358), 'J11': np.float32(-0.03052729), 'J12': np.float32(-0.946346), 'J13': np.float32(-0.11840888), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.41165587)}, {'J10': 3, 'J11': 0, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 0, 'J12': 51, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
210.0, {'J10': np.float32(-0.05920444), 'J11': np.float32(-0.037927844), 'J12': np.float32(-0.97779834), 'J13': np.float32(-0.15448658), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.022201665)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 53, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
215.0, {'J10': np.float32(-0.053654023), 'J11': np.float32(-0.056429233), 'J12': np.float32(-1.0083256), 'J13': np.float32(0.44588345), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.19426458)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 4, 'J11': 2, 'J12': 53, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
220.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(-0.083256245), 'J12': np.float32(-1.0083256), 'J13': np.float32(0.08695652), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.07770583)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 2, 'J12': 53, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
225.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.2173913), 'J12': np.float32(-1.0157262), 'J13': np.float32(-0.04440333), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12210916)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 53, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
230.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(-0.009250694), 'J12': np.float32(-1.0185014), 'J13': np.float32(-0.051803887), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.17298797)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 54, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
235.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.0009250694), 'J12': np.float32(-1.0573543), 'J13': np.float32(-0.062904716), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.1026827)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 2, 'J12': 57, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
240.0, {'J10': np.float32(-0.091581866), 'J11': np.float32(-0.049953748), 'J12': np.float32(-1.0684551), 'J13': np.float32(-0.07400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.16651249)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 5, 'J11': 3, 'J12': 57, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
245.0, {'J10': np.float32(-0.103607774), 'J11': np.float32(-0.024976874), 'J12': np.float32(-1.1045328), 'J13': np.float32(-0.03237743), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.1785384)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 5, 'J11': 2, 'J12': 58, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, 
250.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.04440333), 'J12': np.float32(-1.0231267), 'J13': np.float32(0.3135985), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.06105458)}, {'J10': 4, 'J11': 2, 'J12': 12, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 5, 'J11': 3, 'J12': 59, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
255.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.06475486), 'J12': np.float32(-0.24514338), 'J13': np.float32(-0.022201665), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.2562442)}, {'J10': 4, 'J11': 4, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 6, 'J12': 59, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
260.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(0.006475486), 'J12': np.float32(-0.5254394), 'J13': np.float32(-0.10175763), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.10083256)}, {'J10': 4, 'J11': 3, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 4, 'J12': 58, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
265.0, {'J10': np.float32(-0.1147086), 'J11': np.float32(0.16373728), 'J12': np.float32(-1.1295097), 'J13': np.float32(-0.11008326), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.111008324)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 6, 'J11': 2, 'J12': 62, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
270.0, {'J10': np.float32(0.7169288), 'J11': np.float32(-0.06567992), 'J12': np.float32(-0.9981499), 'J13': np.float32(-0.14153561), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.038852915)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 60, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
275.0, {'J10': np.float32(-0.056429233), 'J11': np.float32(-0.037002776), 'J12': np.float32(-1.1424607), 'J13': np.float32(0.2960222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11008326)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 2, 'J12': 61, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
280.0, {'J10': np.float32(-0.09898242), 'J11': np.float32(-0.07585569), 'J12': np.float32(-0.9019427), 'J13': np.float32(0.02960222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.11285847)}, {'J10': 3, 'J11': 1, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 7, 'J11': 2, 'J12': 59, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
285.0, {'J10': np.float32(0.011100832), 'J11': np.float32(-0.083256245), 'J12': np.float32(-1.1748381), 'J13': np.float32(-0.08603145), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.035152636)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 2, 'J12': 59, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
290.0, {'J10': np.float32(-0.07678076), 'J11': np.float32(-0.083256245), 'J12': np.float32(-0.1961147), 'J13': np.float32(-0.13968548), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12858464)}, {'J10': 5, 'J11': 1, 'J12': 12, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 58, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
