5.0, {'J10': np.float32(-0.0), 'J11': np.float32(-0.0), 'J12': np.float32(-0.0), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.0)}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
85.0, {'J10': np.float32(0.37557817), 'J11': np.float32(-0.008325624), 'J12': np.float32(-0.43015727), 'J13': np.float32(-0.035152636), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.018501388)}, {'J10': 2, 'J11': 1, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 1, 'J12': 25, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
90.0, {'J10': np.float32(0.23959297), 'J11': np.float32(0.0037002775), 'J12': np.float32(-0.48566142), 'J13': np.float32(-0.056429233), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.091581866)}, {'J10': 2, 'J11': 1, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 1, 'J12': 26, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': np.float32(-0.012025902), 'J11': np.float32(-0.018501388), 'J12': np.float32(-0.50878817), 'J13': np.float32(-0.061979648), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.12950972)}, {'J10': 2, 'J11': 1, 'J12': 9, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 1, 'J12': 27, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
100.0, {'J10': np.float32(-0.037002776), 'J11': np.float32(-0.024976874), 'J12': np.float32(0.26827013), 'J13': np.float32(-0.04810361), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.16558743)}, {'J10': 2, 'J11': 1, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 2, 'J12': 24, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
105.0, {'J10': np.float32(-0.0453284), 'J11': np.float32(-0.037002776), 'J12': np.float32(-0.23404256), 'J13': np.float32(-0.061979648), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.049028676)}, {'J10': 3, 'J11': 1, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 2, 'J12': 25, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
110.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.052728955), 'J12': np.float32(-0.49491212), 'J13': np.float32(-0.050878815), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.06475486)}, {'J10': 3, 'J11': 2, 'J12': 10, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 4, 'J12': 31, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(0.0138760405), 'J12': np.float32(-0.5855689), 'J13': np.float32(0.32562444), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.05920444)}, {'J10': 3, 'J11': 1, 'J12': 10, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 2, 'J12': 34, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
120.0, {'J10': np.float32(-0.061979648), 'J11': np.float32(-0.016651249), 'J12': np.float32(-0.19518964), 'J13': np.float32(-0.016651249), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.10083256)}, {'J10': 4, 'J11': 2, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 40, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
125.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(0.07215541), 'J12': np.float32(-0.6762257), 'J13': np.float32(0.037927844), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.0573543)}, {'J10': 4, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 41, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
130.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.0693802), 'J12': np.float32(-0.5263645), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.055504162)}, {'J10': 4, 'J11': 2, 'J12': 13, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 43, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
135.0, {'J10': np.float32(-0.07770583), 'J11': np.float32(0.07030527), 'J12': np.float32(-0.5106383), 'J13': np.float32(-0.018501388), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.23959297)}, {'J10': 5, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 3, 'J12': 40, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
140.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.020351527), 'J12': np.float32(0.13413507), 'J13': np.float32(-0.023126734), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.08140611)}, {'J10': 5, 'J11': 1, 'J12': 13, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 37, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
145.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.021276595), 'J12': np.float32(-0.20814061), 'J13': np.float32(0.06105458), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.056429233)}, {'J10': 5, 'J11': 2, 'J12': 13, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 37, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
150.0, {'J10': np.float32(0.26086956), 'J11': np.float32(-0.039777983), 'J12': np.float32(-0.1692877), 'J13': np.float32(-0.009250694), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.03052729)}, {'J10': 4, 'J11': 2, 'J12': 13, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 4, 'J12': 34, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
155.0, {'J10': np.float32(0.1692877), 'J11': np.float32(-0.03237743), 'J12': np.float32(-0.13968548), 'J13': np.float32(0.009250694), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.033302497)}, {'J10': 3, 'J11': 2, 'J12': 13, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 3, 'J12': 34, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
160.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.06382979), 'J12': np.float32(-0.64754856), 'J13': np.float32(-0.007400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.15078631)}, {'J10': 3, 'J11': 2, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 3, 'J12': 40, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
165.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.067530066), 'J12': np.float32(-0.44218317), 'J13': np.float32(0.007400555), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.018501388)}, {'J10': 3, 'J11': 2, 'J12': 14, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 4, 'J12': 47, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
170.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(0.019426458), 'J12': np.float32(-0.26086956), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.008325624)}, {'J10': 3, 'J11': 2, 'J12': 15, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 3, 'J12': 47, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
175.0, {'J10': np.float32(-0.06382979), 'J11': np.float32(-0.078630894), 'J12': np.float32(-0.3052729), 'J13': np.float32(-0.0037002775), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.053654023)}, {'J10': 4, 'J11': 5, 'J12': 15, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 8, 'J12': 46, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
180.0, {'J10': np.float32(-0.07400555), 'J11': np.float32(-0.07215541), 'J12': np.float32(-0.66882515), 'J13': np.float32(0.0037002775), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.083256245)}, {'J10': 4, 'J11': 2, 'J12': 15, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 5, 'J12': 44, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
185.0, {'J10': np.float32(-0.08140611), 'J11': np.float32(-0.0453284), 'J12': np.float32(-0.71507865), 'J13': np.float32(-0.002775208), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.26364478)}, {'J10': 4, 'J11': 2, 'J12': 15, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 4, 'J11': 4, 'J12': 44, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
190.0, {'J10': np.float32(-0.084181316), 'J11': np.float32(0.3209991), 'J12': np.float32(-0.8436633), 'J13': np.float32(0.0009250694), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.24421832)}, {'J10': 4, 'J11': 2, 'J12': 15, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 4, 'J11': 3, 'J12': 48, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
195.0, {'J10': np.float32(-0.09250694), 'J11': np.float32(-0.09250694), 'J12': np.float32(-0.920444), 'J13': np.float32(-0.025901943), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.016651249)}, {'J10': 4, 'J11': 2, 'J12': 16, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 4, 'J11': 3, 'J12': 53, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 21}, 
200.0, {'J10': np.float32(-0.09620722), 'J11': np.float32(0.25716928), 'J12': np.float32(-1.0351527), 'J13': np.float32(-0.011100832), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.12210916)}, {'J10': 5, 'J11': 1, 'J12': 17, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 1, 'J12': 59, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
205.0, {'J10': np.float32(-0.111008324), 'J11': np.float32(-0.0018501388), 'J12': np.float32(-1.0360777), 'J13': np.float32(-0.024051804), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.17113784)}, {'J10': 5, 'J11': 0, 'J12': 17, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 0, 'J12': 62, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
210.0, {'J10': np.float32(-0.115633674), 'J11': np.float32(-0.026827011), 'J12': np.float32(0.4347826), 'J13': np.float32(-0.037002776), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.040703055)}, {'J10': 5, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 2, 'J12': 60, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
215.0, {'J10': np.float32(0.4172063), 'J11': np.float32(-0.07215541), 'J12': np.float32(-0.8149861), 'J13': np.float32(-0.041628122), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.08233117)}, {'J10': 4, 'J11': 1, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 3, 'J12': 56, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
220.0, {'J10': np.float32(0.3043478), 'J11': np.float32(0.103607774), 'J12': np.float32(-0.9666975), 'J13': np.float32(0.0573543), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08140611)}, {'J10': 3, 'J11': 1, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 1, 'J12': 56, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
225.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.041628122), 'J12': np.float32(-1.0721554), 'J13': np.float32(0.084181316), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.08603145)}, {'J10': 3, 'J11': 3, 'J12': 16, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 5, 'J12': 61, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
230.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.08973173), 'J12': np.float32(-1.1692877), 'J13': np.float32(-0.0), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.14616096)}, {'J10': 3, 'J11': 7, 'J12': 19, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 8, 'J12': 66, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
235.0, {'J10': np.float32(-0.055504162), 'J11': np.float32(-0.15726179), 'J12': np.float32(-1.2331175), 'J13': np.float32(-0.010175764), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.15541166)}, {'J10': 3, 'J11': 8, 'J12': 19, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 11, 'J12': 67, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
240.0, {'J10': np.float32(-0.06382979), 'J11': np.float32(-0.21646623), 'J12': np.float32(-1.2775208), 'J13': np.float32(-0.010175764), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.083256245)}, {'J10': 3, 'J11': 9, 'J12': 21, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 4, 'J11': 13, 'J12': 70, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
245.0, {'J10': np.float32(-0.07493062), 'J11': np.float32(-0.058279373), 'J12': np.float32(-1.3154486), 'J13': np.float32(0.011100832), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.23404256)}, {'J10': 3, 'J11': 8, 'J12': 21, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 4, 'J11': 11, 'J12': 70, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
250.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.15078631), 'J12': np.float32(-1.2423682), 'J13': np.float32(-0.036077704), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.008325624)}, {'J10': 3, 'J11': 4, 'J12': 21, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 4, 'J11': 8, 'J12': 72, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
255.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.11008326), 'J12': np.float32(-0.16096207), 'J13': np.float32(0.0453284), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.13691027)}, {'J10': 3, 'J11': 3, 'J12': 19, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 4, 'J11': 5, 'J12': 68, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
260.0, {'J10': np.float32(-0.083256245), 'J11': np.float32(0.28214616), 'J12': np.float32(-0.14338575), 'J13': np.float32(-0.010175764), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.23219241)}, {'J10': 3, 'J11': 1, 'J12': 17, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 1, 'J12': 65, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
265.0, {'J10': np.float32(-0.08695652), 'J11': np.float32(-0.010175764), 'J12': np.float32(-1.1942645), 'J13': np.float32(-0.049953748), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.01480111)}, {'J10': 3, 'J11': 4, 'J12': 17, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 5, 'J11': 5, 'J12': 67, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
270.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.071230344), 'J12': np.float32(-0.38945422), 'J13': np.float32(-0.07585569), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.078630894)}, {'J10': 3, 'J11': 4, 'J12': 15, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 5, 'J11': 4, 'J12': 64, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
275.0, {'J10': np.float32(-0.10175763), 'J11': np.float32(-0.08603145), 'J12': np.float32(-0.3617021), 'J13': np.float32(-0.10545791), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.08603145)}, {'J10': 3, 'J11': 6, 'J12': 14, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 5, 'J11': 7, 'J12': 63, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
280.0, {'J10': np.float32(0.6586494), 'J11': np.float32(0.07678076), 'J12': np.float32(-1.1748381), 'J13': np.float32(-0.16281222), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.10175763)}, {'J10': 2, 'J11': 3, 'J12': 14, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 3, 'J12': 64, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
285.0, {'J10': np.float32(0.43940794), 'J11': np.float32(0.08233117), 'J12': np.float32(-1.2090657), 'J13': np.float32(-0.21369103), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(-0.08973173)}, {'J10': 1, 'J11': 0, 'J12': 16, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 0, 'J12': 68, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
290.0, {'J10': np.float32(0.31452358), 'J11': np.float32(-0.031452358), 'J12': np.float32(-1.2247919), 'J13': np.float32(-0.26827013), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.037002776)}, {'J10': 1, 'J11': 0, 'J12': 19, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 1, 'J11': 0, 'J12': 70, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
295.0, {'J10': np.float32(-0.005550416), 'J11': np.float32(-0.037002776), 'J12': np.float32(0.111008324), 'J13': np.float32(-0.21646623), 'cluster3106249630_3106249631_J60_J61_#5more': np.float32(0.061979648)}, {'J10': 2, 'J11': 0, 'J12': 18, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 0, 'J12': 66, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
