episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
39,6202781.0,5637938.0,6324.0,49554.0,20535.0,-0.12264,1.78575,-3.0,3.0,0.4759,0.0005,0.0857,-1.90603,0.464609,1080,40.6
40,7717186.5,2358747.0,7224.5,41883.0,12801.0,-0.12536,1.77785,-3.0,3.0,0.2339,0.0007,0.0619,-2.42984,0.453393,1080,38.0
41,4720862.0,4862971.0,6298.0,46754.0,18441.0,-0.13419,1.73802,-3.0,3.0,0.5071,0.0007,0.05,-2.03163,0.446034,1080,39.1
42,5884856.0,1362066.0,5306.5,38009.0,9200.0,-0.0963,1.63523,-3.0,3.0,0.1878,0.0007,0.05,-2.09372,0.441115,1080,38.8
43,2806748.5,3044659.0,6102.0,42425.0,15578.0,-0.08732,1.71325,-3.0,3.0,0.5198,0.001,0.05,-2.55106,0.435166,1080,39.8
44,5970721.0,5240367.5,7427.0,48337.0,19957.0,-0.13323,1.82472,-3.0,3.0,0.4671,0.0007,0.05,-2.5035,0.444484,1080,39.7
45,4207525.5,2789933.5,6311.5,42701.0,13941.0,-0.09402,1.72263,-3.0,3.0,0.3983,0.0009,0.05,-2.62994,0.441798,1080,40.9
46,3021732.0,3935991.5,7729.5,44708.0,17730.0,-0.14359,1.746,-3.0,3.0,0.5651,0.0011,0.05,-2.27503,0.435753,1080,40.1
47,3593500.0,1708079.0,5558.0,36810.0,10356.0,-0.08308,1.58062,-3.0,3.0,0.3218,0.001,0.05,-2.01765,0.457975,1080,39.6
48,3036590.5,4288034.5,7662.0,44801.0,17842.0,-0.14226,1.735,-3.0,3.0,0.5848,0.001,0.05,-1.90556,0.42332,1080,39.2
49,2726781.5,2880346.5,5628.5,40867.0,14886.0,-0.10366,1.69565,-3.0,3.0,0.5132,0.001,0.05,-2.18637,0.443496,1080,38.9
50,3684172.0,2737790.5,6389.5,40423.0,13650.0,-0.08694,1.70331,-3.0,3.0,0.4259,0.001,0.05,-2.5909,0.443419,1080,41.5
51,2591146.5,2085783.0,5987.0,38517.0,12802.0,-0.08777,1.64832,-3.0,3.0,0.4454,0.0013,0.05,-2.47193,0.441387,1080,39.9
52,2629991.5,6378136.0,6067.5,48311.0,21488.0,-0.12006,1.74416,-3.0,3.0,0.7076,0.0007,0.05,-2.09407,0.440909,1080,42.5
53,2434486.0,2230095.5,6140.0,39368.0,13199.0,-0.09096,1.69256,-3.0,3.0,0.4775,0.0013,0.05,-1.8531,0.414374,1080,41.6
54,3114776.5,2294865.0,21004.5,39571.0,12487.0,-0.14804,1.68673,-3.0,3.0,0.4226,0.0039,0.05,-2.31418,0.420107,1080,41.7
55,3340983.0,2106114.5,5574.5,39163.0,12095.0,-0.06059,1.67366,-3.0,3.0,0.3863,0.001,0.05,-2.38875,0.418713,1080,41.7
56,2910637.0,2912687.0,6085.0,41406.0,15142.0,-0.08737,1.66886,-3.0,3.0,0.4997,0.001,0.05,-2.05157,0.432907,1080,42.3
57,3043198.5,2927041.5,6038.5,39800.0,13359.0,-0.06541,1.70181,-3.0,3.0,0.4898,0.001,0.05,-1.43464,0.391663,1080,42.5
58,2283476.0,4647324.5,6024.5,44005.0,18518.0,-0.10035,1.69786,-3.0,3.0,0.6699,0.0009,0.05,-1.85394,0.409982,1080,41.9
59,3179848.0,2281305.0,5514.5,38401.0,12622.0,-0.08774,1.62937,-3.0,3.0,0.4173,0.001,0.05,-1.76726,0.420017,1080,41.4
60,2557529.5,2732406.0,5850.5,40082.0,14454.0,-0.09819,1.65578,-3.0,3.0,0.516,0.0011,0.05,-1.91611,0.403297,1080,42.4
61,2772165.0,2026697.0,5570.5,37941.0,11719.0,-0.07755,1.65611,-3.0,3.0,0.4218,0.0012,0.05,-1.97474,0.415715,1080,42.2
62,3597075.5,1816816.0,6101.0,36897.0,10554.0,-0.11198,1.65316,-3.0,3.0,0.3352,0.0011,0.05,-2.01208,0.397017,1080,42.2
63,2949042.0,996219.5,6008.0,34570.0,8414.0,-0.09076,1.63675,-3.0,3.0,0.2521,0.0015,0.05,-1.99718,0.403896,1080,41.7
64,2310915.0,2984023.0,6608.5,40341.0,14771.0,-0.11386,1.71717,-3.0,3.0,0.5629,0.0012,0.05,-2.04037,0.400747,1080,42.2
65,3339151.5,2668958.0,5799.5,39561.0,13176.0,-0.12123,1.67719,-3.0,3.0,0.4438,0.001,0.05,-2.77988,0.387966,1080,42.5
