5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.018501388)}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': np.float32(-0.24163367)}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': np.float32(0.16207771)}, {'J01': 2}, {'J01': 6}, 
30.0, {'J01': np.float32(-0.016651249)}, {'J01': 3}, {'J01': 8}, 
35.0, {'J01': np.float32(-0.17361979)}, {'J01': 3}, {'J01': 12}, 
40.0, {'J01': np.float32(-1.0826975)}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': np.float32(1.1665179)}, {'J01': 1}, {'J01': 9}, 
50.0, {'J01': np.float32(-0.15289612)}, {'J01': 4}, {'J01': 21}, 
55.0, {'J01': np.float32(-1.2625624)}, {'J01': 7}, {'J01': 27}, 
60.0, {'J01': np.float32(0.5862796)}, {'J01': 8}, {'J01': 28}, 
65.0, {'J01': np.float32(-0.44739556)}, {'J01': 8}, {'J01': 29}, 
70.0, {'J01': np.float32(-0.68337125)}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': np.float32(0.4964395)}, {'J01': 7}, {'J01': 28}, 
80.0, {'J01': np.float32(0.5772097)}, {'J01': 4}, {'J01': 19}, 
85.0, {'J01': np.float32(-0.97548014)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(0.9925)}, {'J01': 3}, {'J01': 12}, 
95.0, {'J01': np.float32(-1.446536)}, {'J01': 3}, {'J01': 23}, 
100.0, {'J01': np.float32(-3.0)}, {'J01': 6}, {'J01': 29}, 
105.0, {'J01': np.float32(-2.5847273)}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 30}, 
115.0, {'J01': np.float32(-2.7379842)}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 34}, 
125.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': np.float32(-0.90685385)}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': np.float32(-1.7993279)}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': np.float32(1.6082463)}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': np.float32(-1.930928)}, {'J01': 8}, {'J01': 35}, 
150.0, {'J01': np.float32(-2.8758094)}, {'J01': 8}, {'J01': 43}, 
155.0, {'J01': np.float32(0.43614912)}, {'J01': 8}, {'J01': 39}, 
160.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 38}, 
165.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
170.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 36}, 
175.0, {'J01': np.float32(-1.5384641)}, {'J01': 8}, {'J01': 39}, 
180.0, {'J01': np.float32(-2.4878922)}, {'J01': 9}, {'J01': 43}, 
185.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 45}, 
190.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 47}, 
195.0, {'J01': np.float32(-1.3533571)}, {'J01': 9}, {'J01': 45}, 
200.0, {'J01': np.float32(0.57626843)}, {'J01': 10}, {'J01': 46}, 
205.0, {'J01': np.float32(0.5849657)}, {'J01': 9}, {'J01': 36}, 
210.0, {'J01': np.float32(-1.8336184)}, {'J01': 8}, {'J01': 34}, 
215.0, {'J01': np.float32(-1.9721888)}, {'J01': 9}, {'J01': 37}, 
220.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 39}, 
225.0, {'J01': np.float32(-1.6138314)}, {'J01': 10}, {'J01': 36}, 
230.0, {'J01': np.float32(-2.6833673)}, {'J01': 10}, {'J01': 35}, 
235.0, {'J01': np.float32(-0.4793988)}, {'J01': 6}, {'J01': 25}, 
240.0, {'J01': np.float32(3.0)}, {'J01': 5}, {'J01': 22}, 
245.0, {'J01': np.float32(2.968372)}, {'J01': 5}, {'J01': 25}, 
250.0, {'J01': np.float32(-0.25209343)}, {'J01': 6}, {'J01': 28}, 
255.0, {'J01': np.float32(-2.4403794)}, {'J01': 8}, {'J01': 34}, 
260.0, {'J01': np.float32(2.098384)}, {'J01': 8}, {'J01': 32}, 
265.0, {'J01': np.float32(-1.5279112)}, {'J01': 8}, {'J01': 35}, 
270.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 41}, 
275.0, {'J01': np.float32(1.2229369)}, {'J01': 9}, {'J01': 38}, 
280.0, {'J01': np.float32(2.4494524)}, {'J01': 9}, {'J01': 38}, 
285.0, {'J01': np.float32(-0.48650804)}, {'J01': 9}, {'J01': 36}, 
290.0, {'J01': np.float32(-2.2728848)}, {'J01': 10}, {'J01': 36}, 
295.0, {'J01': np.float32(0.49415487)}, {'J01': 12}, {'J01': 36}, 
300.0, {'J01': np.float32(2.513174)}, {'J01': 13}, {'J01': 39}, 
305.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 38}, 
310.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 35}, 
315.0, {'J01': np.float32(-0.6865309)}, {'J01': 10}, {'J01': 38}, 
320.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
325.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 40}, 
330.0, {'J01': np.float32(1.8302684)}, {'J01': 13}, {'J01': 41}, 
335.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 45}, 
340.0, {'J01': np.float32(2.3907437)}, {'J01': 15}, {'J01': 44}, 
345.0, {'J01': np.float32(-0.70474726)}, {'J01': 16}, {'J01': 45}, 
350.0, {'J01': np.float32(-1.9306128)}, {'J01': 16}, {'J01': 43}, 
355.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 39}, 
360.0, {'J01': np.float32(-2.1373668)}, {'J01': 18}, {'J01': 44}, 
365.0, {'J01': np.float32(-2.6847172)}, {'J01': 18}, {'J01': 44}, 
370.0, {'J01': np.float32(2.8775015)}, {'J01': 18}, {'J01': 47}, 
375.0, {'J01': np.float32(-1.6562812)}, {'J01': 18}, {'J01': 46}, 
380.0, {'J01': np.float32(0.1434135)}, {'J01': 18}, {'J01': 44}, 
385.0, {'J01': np.float32(-1.8726803)}, {'J01': 19}, {'J01': 47}, 
390.0, {'J01': np.float32(-1.9763446)}, {'J01': 19}, {'J01': 51}, 
395.0, {'J01': np.float32(2.2056227)}, {'J01': 20}, {'J01': 51}, 
400.0, {'J01': np.float32(-1.280358)}, {'J01': 20}, {'J01': 50}, 
405.0, {'J01': np.float32(-1.0896198)}, {'J01': 22}, {'J01': 53}, 
410.0, {'J01': np.float32(-0.18770888)}, {'J01': 24}, {'J01': 49}, 
415.0, {'J01': np.float32(-1.0224063)}, {'J01': 20}, {'J01': 40}, 
420.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 36}, 
425.0, {'J01': np.float32(-1.1628413)}, {'J01': 17}, {'J01': 40}, 
430.0, {'J01': np.float32(-2.3795085)}, {'J01': 17}, {'J01': 48}, 
435.0, {'J01': np.float32(2.5451252)}, {'J01': 17}, {'J01': 50}, 
440.0, {'J01': np.float32(-0.2677039)}, {'J01': 18}, {'J01': 51}, 
445.0, {'J01': np.float32(-2.0975888)}, {'J01': 19}, {'J01': 52}, 
450.0, {'J01': np.float32(1.1853646)}, {'J01': 20}, {'J01': 48}, 
455.0, {'J01': np.float32(-0.6373469)}, {'J01': 21}, {'J01': 52}, 
460.0, {'J01': np.float32(-2.1656897)}, {'J01': 23}, {'J01': 54}, 
465.0, {'J01': np.float32(0.805419)}, {'J01': 23}, {'J01': 55}, 
470.0, {'J01': np.float32(-2.3247318)}, {'J01': 23}, {'J01': 53}, 
475.0, {'J01': np.float32(-0.43673876)}, {'J01': 23}, {'J01': 52}, 
480.0, {'J01': np.float32(0.30465922)}, {'J01': 23}, {'J01': 55}, 
485.0, {'J01': np.float32(-3.0)}, {'J01': 25}, {'J01': 61}, 
490.0, {'J01': np.float32(1.6982961)}, {'J01': 25}, {'J01': 59}, 
495.0, {'J01': np.float32(1.2353125)}, {'J01': 26}, {'J01': 60}, 
500.0, {'J01': np.float32(-2.2748442)}, {'J01': 29}, {'J01': 66}, 
505.0, {'J01': np.float32(0.8397871)}, {'J01': 28}, {'J01': 58}, 
510.0, {'J01': np.float32(1.1695555)}, {'J01': 24}, {'J01': 49}, 
515.0, {'J01': np.float32(3.0)}, {'J01': 24}, {'J01': 46}, 
520.0, {'J01': np.float32(-1.0833013)}, {'J01': 24}, {'J01': 51}, 
525.0, {'J01': np.float32(-2.3196406)}, {'J01': 24}, {'J01': 55}, 
530.0, {'J01': np.float32(-1.7252071)}, {'J01': 25}, {'J01': 59}, 
535.0, {'J01': np.float32(-1.7983096)}, {'J01': 24}, {'J01': 55}, 
540.0, {'J01': np.float32(3.0)}, {'J01': 24}, {'J01': 56}, 
545.0, {'J01': np.float32(-1.599251)}, {'J01': 24}, {'J01': 59}, 
550.0, {'J01': np.float32(-2.3558075)}, {'J01': 24}, {'J01': 58}, 
555.0, {'J01': np.float32(2.641699)}, {'J01': 24}, {'J01': 52}, 
560.0, {'J01': np.float32(-1.1008965)}, {'J01': 25}, {'J01': 56}, 
565.0, {'J01': np.float32(-3.0)}, {'J01': 25}, {'J01': 58}, 
570.0, {'J01': np.float32(2.2341344)}, {'J01': 25}, {'J01': 59}, 
575.0, {'J01': np.float32(-1.0867851)}, {'J01': 26}, {'J01': 62}, 
580.0, {'J01': np.float32(-2.077174)}, {'J01': 26}, {'J01': 65}, 
585.0, {'J01': np.float32(-1.7178274)}, {'J01': 26}, {'J01': 59}, 
590.0, {'J01': np.float32(-1.0186465)}, {'J01': 24}, {'J01': 47}, 
595.0, {'J01': np.float32(3.0)}, {'J01': 25}, {'J01': 46}, 
600.0, {'J01': np.float32(0.9724902)}, {'J01': 23}, {'J01': 41}, 
605.0, {'J01': np.float32(-3.0)}, {'J01': 23}, {'J01': 45}, 
610.0, {'J01': np.float32(2.740861)}, {'J01': 23}, {'J01': 53}, 
615.0, {'J01': np.float32(-1.5253154)}, {'J01': 23}, {'J01': 59}, 
620.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 57}, 
625.0, {'J01': np.float32(3.0)}, {'J01': 26}, {'J01': 53}, 
630.0, {'J01': np.float32(0.3707233)}, {'J01': 25}, {'J01': 56}, 
635.0, {'J01': np.float32(-1.4219236)}, {'J01': 25}, {'J01': 50}, 
640.0, {'J01': np.float32(-3.0)}, {'J01': 25}, {'J01': 48}, 
645.0, {'J01': np.float32(3.0)}, {'J01': 25}, {'J01': 48}, 
650.0, {'J01': np.float32(0.6347154)}, {'J01': 24}, {'J01': 45}, 
655.0, {'J01': np.float32(0.21501203)}, {'J01': 24}, {'J01': 49}, 
660.0, {'J01': np.float32(-0.30995744)}, {'J01': 25}, {'J01': 54}, 
665.0, {'J01': np.float32(-1.6672133)}, {'J01': 25}, {'J01': 59}, 
670.0, {'J01': np.float32(0.744211)}, {'J01': 25}, {'J01': 63}, 
675.0, {'J01': np.float32(-0.94405264)}, {'J01': 26}, {'J01': 62}, 
680.0, {'J01': np.float32(-1.7215754)}, {'J01': 29}, {'J01': 63}, 
685.0, {'J01': np.float32(1.2918752)}, {'J01': 29}, {'J01': 69}, 
690.0, {'J01': np.float32(-2.9754238)}, {'J01': 31}, {'J01': 70}, 
695.0, {'J01': np.float32(2.4602537)}, {'J01': 31}, {'J01': 64}, 
700.0, {'J01': np.float32(-0.8678214)}, {'J01': 32}, {'J01': 67}, 
705.0, {'J01': np.float32(-2.4122567)}, {'J01': 32}, {'J01': 67}, 
710.0, {'J01': np.float32(-0.688693)}, {'J01': 33}, {'J01': 68}, 
715.0, {'J01': np.float32(0.4811915)}, {'J01': 33}, {'J01': 69}, 
720.0, {'J01': np.float32(-2.6121333)}, {'J01': 33}, {'J01': 72}, 
725.0, {'J01': np.float32(-1.3371693)}, {'J01': 33}, {'J01': 71}, 
730.0, {'J01': np.float32(0.16980305)}, {'J01': 33}, {'J01': 67}, 
735.0, {'J01': np.float32(0.26236567)}, {'J01': 33}, {'J01': 68}, 
740.0, {'J01': np.float32(1.217133)}, {'J01': 32}, {'J01': 65}, 
745.0, {'J01': np.float32(1.4145777)}, {'J01': 31}, {'J01': 55}, 
750.0, {'J01': np.float32(-0.9230083)}, {'J01': 31}, {'J01': 50}, 
755.0, {'J01': np.float32(3.0)}, {'J01': 29}, {'J01': 48}, 
760.0, {'J01': np.float32(0.17743182)}, {'J01': 28}, {'J01': 53}, 
765.0, {'J01': np.float32(-1.4082896)}, {'J01': 28}, {'J01': 59}, 
770.0, {'J01': np.float32(-2.7582552)}, {'J01': 28}, {'J01': 62}, 
775.0, {'J01': np.float32(2.2507405)}, {'J01': 28}, {'J01': 58}, 
780.0, {'J01': np.float32(-1.0800052)}, {'J01': 31}, {'J01': 66}, 
785.0, {'J01': np.float32(-2.543947)}, {'J01': 31}, {'J01': 69}, 
790.0, {'J01': np.float32(-3.0)}, {'J01': 31}, {'J01': 71}, 
795.0, {'J01': np.float32(3.0)}, {'J01': 31}, {'J01': 67}, 
800.0, {'J01': np.float32(-0.83061546)}, {'J01': 32}, {'J01': 71}, 
805.0, {'J01': np.float32(-1.490837)}, {'J01': 32}, {'J01': 73}, 
810.0, {'J01': np.float32(-0.8874222)}, {'J01': 32}, {'J01': 66}, 
815.0, {'J01': np.float32(-0.1249506)}, {'J01': 30}, {'J01': 61}, 
820.0, {'J01': np.float32(-1.8563635)}, {'J01': 33}, {'J01': 60}, 
825.0, {'J01': np.float32(3.0)}, {'J01': 30}, {'J01': 51}, 
830.0, {'J01': np.float32(-0.26092878)}, {'J01': 29}, {'J01': 56}, 
835.0, {'J01': np.float32(-2.4604821)}, {'J01': 29}, {'J01': 65}, 
840.0, {'J01': np.float32(-3.0)}, {'J01': 29}, {'J01': 69}, 
845.0, {'J01': np.float32(3.0)}, {'J01': 29}, {'J01': 67}, 
850.0, {'J01': np.float32(-0.8916135)}, {'J01': 29}, {'J01': 69}, 
855.0, {'J01': np.float32(-1.6665876)}, {'J01': 31}, {'J01': 71}, 
860.0, {'J01': np.float32(-2.6021264)}, {'J01': 32}, {'J01': 73}, 
865.0, {'J01': np.float32(1.0159291)}, {'J01': 33}, {'J01': 74}, 
870.0, {'J01': np.float32(-1.1936836)}, {'J01': 33}, {'J01': 75}, 
875.0, {'J01': np.float32(-1.6006545)}, {'J01': 33}, {'J01': 72}, 
880.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 66}, 
885.0, {'J01': np.float32(3.0)}, {'J01': 34}, {'J01': 65}, 
890.0, {'J01': np.float32(-1.2613136)}, {'J01': 34}, {'J01': 69}, 
895.0, {'J01': np.float32(-3.0)}, {'J01': 36}, {'J01': 69}, 
900.0, {'J01': np.float32(-3.0)}, {'J01': 37}, {'J01': 72}, 
905.0, {'J01': np.float32(3.0)}, {'J01': 37}, {'J01': 67}, 
910.0, {'J01': np.float32(-0.76358235)}, {'J01': 38}, {'J01': 70}, 
915.0, {'J01': np.float32(-0.70582116)}, {'J01': 38}, {'J01': 69}, 
920.0, {'J01': np.float32(2.8181138)}, {'J01': 36}, {'J01': 61}, 
925.0, {'J01': np.float32(2.5638099)}, {'J01': 33}, {'J01': 54}, 
930.0, {'J01': np.float32(1.0426552)}, {'J01': 29}, {'J01': 48}, 
935.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 41}, 
940.0, {'J01': np.float32(-0.9333912)}, {'J01': 27}, {'J01': 44}, 
945.0, {'J01': np.float32(-3.0)}, {'J01': 27}, {'J01': 52}, 
950.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 61}, 
955.0, {'J01': np.float32(-0.9596219)}, {'J01': 28}, {'J01': 62}, 
960.0, {'J01': np.float32(-2.0678213)}, {'J01': 32}, {'J01': 66}, 
965.0, {'J01': np.float32(-3.0)}, {'J01': 33}, {'J01': 67}, 
970.0, {'J01': np.float32(3.0)}, {'J01': 31}, {'J01': 58}, 
975.0, {'J01': np.float32(2.2634935)}, {'J01': 28}, {'J01': 54}, 
980.0, {'J01': np.float32(-1.146219)}, {'J01': 28}, {'J01': 55}, 
985.0, {'J01': np.float32(-3.0)}, {'J01': 28}, {'J01': 57}, 
990.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 59}, 
