5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.2, 'top_mgr': 0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -20.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -20.4, 'top_mgr': 4}, {'J01': 2}, {'J01': 4}, 
30.0, {'J01': -15.200000000000001, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
35.0, {'J01': -19.0, 'top_mgr': 4}, {'J01': 3}, {'J01': 5}, 
40.0, {'J01': -31.6, 'top_mgr': 4}, {'J01': 4}, {'J01': 7}, 
45.0, {'J01': -45.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': -58.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': -97.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': -122.60000000000001, 'top_mgr': 2}, {'J01': 4}, {'J01': 20}, 
65.0, {'J01': -171.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 25}, 
70.0, {'J01': -218.79999999999998, 'top_mgr': 0}, {'J01': 5}, {'J01': 28}, 
75.0, {'J01': -269.4, 'top_mgr': 0}, {'J01': 5}, {'J01': 30}, 
80.0, {'J01': -325.4, 'top_mgr': 0}, {'J01': 6}, {'J01': 34}, 
85.0, {'J01': -379.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
90.0, {'J01': -432.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
95.0, {'J01': -488.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
100.0, {'J01': -461.20000000000005, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': -504.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
110.0, {'J01': -461.0, 'top_mgr': 8}, {'J01': 7}, {'J01': 35}, 
115.0, {'J01': -334.2, 'top_mgr': 15}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -353.19999999999993, 'top_mgr': 4}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': -338.99999999999994, 'top_mgr': 5}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -308.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 27}, 
135.0, {'J01': -354.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -399.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
145.0, {'J01': -440.99999999999994, 'top_mgr': 1}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -483.79999999999995, 'top_mgr': 1}, {'J01': 8}, {'J01': 44}, 
155.0, {'J01': -528.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
160.0, {'J01': -572.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
165.0, {'J01': -620.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 49}, 
170.0, {'J01': -613.5999999999999, 'top_mgr': 9}, {'J01': 7}, {'J01': 41}, 
175.0, {'J01': -497.00000000000006, 'top_mgr': 13}, {'J01': 6}, {'J01': 30}, 
180.0, {'J01': -540.0000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 33}, 
185.0, {'J01': -581.2000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
