5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.03794643)}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': np.float32(-0.23214285)}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': np.float32(-0.5401786)}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': np.float32(-0.984375)}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': np.float32(-1.5223215)}, {'J01': 5}, {'J01': 15}, 
40.0, {'J01': np.float32(-2.2433035)}, {'J01': 6}, {'J01': 21}, 
45.0, {'J01': np.float32(-2.970982)}, {'J01': 8}, {'J01': 25}, 
50.0, {'J01': np.float32(-2.799107)}, {'J01': 7}, {'J01': 21}, 
55.0, {'J01': np.float32(-2.283482)}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': np.float32(-2.375)}, {'J01': 3}, {'J01': 17}, 
65.0, {'J01': np.float32(-2.7924106)}, {'J01': 3}, {'J01': 18}, 
70.0, {'J01': np.float32(-3.611607)}, {'J01': 4}, {'J01': 19}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 22}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 23}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 23}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 24}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 3}, {'J01': 23}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 3}, {'J01': 21}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 25}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 6}, {'J01': 32}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 43}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 49}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 49}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 7}, {'J01': 44}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 38}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 29}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 5}, {'J01': 26}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 26}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 4}, {'J01': 31}, 
