5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.002232143)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.058035713)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.09375)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.13616072)}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': np.float32(-0.203125)}, {'J8': 1}, {'J8': 2}, 
40.0, {'J8': np.float32(-0.22544643)}, {'J8': 1}, {'J8': 1}, 
45.0, {'J8': np.float32(-0.27232143)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.36160713)}, {'J8': 1}, {'J8': 2}, 
55.0, {'J8': np.float32(-0.359375)}, {'J8': 1}, {'J8': 1}, 
60.0, {'J8': np.float32(-0.43526787)}, {'J8': 3}, {'J8': 4}, 
65.0, {'J8': np.float32(-0.63839287)}, {'J8': 4}, {'J8': 6}, 
70.0, {'J8': np.float32(-0.81026787)}, {'J8': 4}, {'J8': 5}, 
75.0, {'J8': np.float32(-0.9375)}, {'J8': 4}, {'J8': 4}, 
80.0, {'J8': np.float32(-1.1473215)}, {'J8': 4}, {'J8': 6}, 
85.0, {'J8': np.float32(-1.3482143)}, {'J8': 4}, {'J8': 5}, 
90.0, {'J8': np.float32(-1.4732143)}, {'J8': 4}, {'J8': 4}, 
95.0, {'J8': np.float32(-1.6540178)}, {'J8': 4}, {'J8': 5}, 
100.0, {'J8': np.float32(-1.8772322)}, {'J8': 4}, {'J8': 5}, 
105.0, {'J8': np.float32(-2.0267856)}, {'J8': 5}, {'J8': 5}, 
110.0, {'J8': np.float32(-2.2589285)}, {'J8': 5}, {'J8': 6}, 
115.0, {'J8': np.float32(-2.546875)}, {'J8': 5}, {'J8': 8}, 
120.0, {'J8': np.float32(-2.9174106)}, {'J8': 5}, {'J8': 10}, 
125.0, {'J8': np.float32(-3.424107)}, {'J8': 5}, {'J8': 13}, 
130.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
135.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
140.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 17}, 
145.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 14}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 13}, 
