5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.03348214)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.071428575)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.18303572)}, {'J8': 3}, {'J8': 4}, 
35.0, {'J8': np.float32(-0.36160713)}, {'J8': 3}, {'J8': 4}, 
40.0, {'J8': np.float32(-0.4017857)}, {'J8': 2}, {'J8': 3}, 
45.0, {'J8': np.float32(-0.3861607)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.33705357)}, {'J8': 3}, {'J8': 4}, 
55.0, {'J8': np.float32(-0.46651787)}, {'J8': 2}, {'J8': 4}, 
60.0, {'J8': np.float32(-0.5848214)}, {'J8': 4}, {'J8': 8}, 
65.0, {'J8': np.float32(-0.82366073)}, {'J8': 4}, {'J8': 8}, 
70.0, {'J8': np.float32(-1.1897322)}, {'J8': 4}, {'J8': 9}, 
75.0, {'J8': np.float32(-1.4241072)}, {'J8': 4}, {'J8': 10}, 
80.0, {'J8': np.float32(-1.3013393)}, {'J8': 4}, {'J8': 7}, 
85.0, {'J8': np.float32(-1.4776785)}, {'J8': 4}, {'J8': 7}, 
90.0, {'J8': np.float32(-1.5200893)}, {'J8': 4}, {'J8': 7}, 
95.0, {'J8': np.float32(-1.6830357)}, {'J8': 4}, {'J8': 6}, 
100.0, {'J8': np.float32(-1.9017857)}, {'J8': 4}, {'J8': 5}, 
105.0, {'J8': np.float32(-2.1763394)}, {'J8': 5}, {'J8': 9}, 
110.0, {'J8': np.float32(-2.578125)}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': np.float32(-2.9799106)}, {'J8': 5}, {'J8': 9}, 
120.0, {'J8': np.float32(-3.109375)}, {'J8': 5}, {'J8': 8}, 
125.0, {'J8': np.float32(-3.2700894)}, {'J8': 5}, {'J8': 7}, 
130.0, {'J8': np.float32(-3.595982)}, {'J8': 5}, {'J8': 10}, 
135.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
140.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
145.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
160.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
165.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
170.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
175.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
180.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
185.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
190.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
195.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 8}, 
200.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
205.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 12}, 
210.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 13}, 
215.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 13}, 
220.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 13}, 
225.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
230.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
235.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
245.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
250.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
255.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 7}, 
260.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
270.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
275.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
280.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
