5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-4.5)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-15.0)}, {'J8': 1}, {'J8': 3}, 
30.0, {'J8': np.float32(-17.0)}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': np.float32(-30.0)}, {'J8': 2}, {'J8': 3}, 
40.0, {'J8': np.float32(-31.5)}, {'J8': 3}, {'J8': 4}, 
45.0, {'J8': np.float32(-45.0)}, {'J8': 4}, {'J8': 5}, 
50.0, {'J8': np.float32(-50.0)}, {'J8': 4}, {'J8': 5}, 
55.0, {'J8': np.float32(-52.0)}, {'J8': 4}, {'J8': 6}, 
60.0, {'J8': np.float32(-54.5)}, {'J8': 4}, {'J8': 7}, 
65.0, {'J8': np.float32(-76.0)}, {'J8': 4}, {'J8': 9}, 
70.0, {'J8': np.float32(-90.0)}, {'J8': 4}, {'J8': 9}, 
75.0, {'J8': np.float32(9.5)}, {'J8': 4}, {'J8': 9}, 
80.0, {'J8': np.float32(9.0)}, {'J8': 4}, {'J8': 9}, 
85.0, {'J8': np.float32(-92.5)}, {'J8': 4}, {'J8': 11}, 
90.0, {'J8': np.float32(-116.0)}, {'J8': 5}, {'J8': 13}, 
95.0, {'J8': np.float32(-130.0)}, {'J8': 5}, {'J8': 13}, 
100.0, {'J8': np.float32(-10.5)}, {'J8': 6}, {'J8': 13}, 
105.0, {'J8': np.float32(68.0)}, {'J8': 7}, {'J8': 12}, 
110.0, {'J8': np.float32(-32.0)}, {'J8': 7}, {'J8': 13}, 
115.0, {'J8': np.float32(74.0)}, {'J8': 5}, {'J8': 12}, 
120.0, {'J8': np.float32(-20.5)}, {'J8': 5}, {'J8': 11}, 
125.0, {'J8': np.float32(-34.0)}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': np.float32(-14.5)}, {'J8': 5}, {'J8': 7}, 
135.0, {'J8': np.float32(-74.5)}, {'J8': 5}, {'J8': 10}, 
140.0, {'J8': np.float32(-105.5)}, {'J8': 5}, {'J8': 12}, 
145.0, {'J8': np.float32(-121.5)}, {'J8': 5}, {'J8': 13}, 
150.0, {'J8': np.float32(-131.0)}, {'J8': 5}, {'J8': 14}, 
155.0, {'J8': np.float32(-99.5)}, {'J8': 5}, {'J8': 14}, 
160.0, {'J8': np.float32(-23.0)}, {'J8': 5}, {'J8': 11}, 
165.0, {'J8': np.float32(-57.5)}, {'J8': 5}, {'J8': 9}, 
170.0, {'J8': np.float32(20.0)}, {'J8': 5}, {'J8': 9}, 
175.0, {'J8': np.float32(24.0)}, {'J8': 5}, {'J8': 8}, 
180.0, {'J8': np.float32(-104.5)}, {'J8': 5}, {'J8': 14}, 
185.0, {'J8': np.float32(89.5)}, {'J8': 5}, {'J8': 10}, 
190.0, {'J8': np.float32(-59.0)}, {'J8': 5}, {'J8': 9}, 
195.0, {'J8': np.float32(-18.0)}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': np.float32(-91.0)}, {'J8': 5}, {'J8': 10}, 
205.0, {'J8': np.float32(-89.0)}, {'J8': 5}, {'J8': 9}, 
210.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
215.0, {'J8': np.float32(51.5)}, {'J8': 5}, {'J8': 8}, 
220.0, {'J8': np.float32(23.0)}, {'J8': 5}, {'J8': 6}, 
225.0, {'J8': np.float32(-62.0)}, {'J8': 5}, {'J8': 7}, 
230.0, {'J8': np.float32(-43.5)}, {'J8': 5}, {'J8': 8}, 
235.0, {'J8': np.float32(-84.5)}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
245.0, {'J8': np.float32(-92.0)}, {'J8': 5}, {'J8': 10}, 
250.0, {'J8': np.float32(-103.5)}, {'J8': 5}, {'J8': 11}, 
255.0, {'J8': np.float32(-88.0)}, {'J8': 5}, {'J8': 10}, 
260.0, {'J8': np.float32(-6.5)}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': np.float32(114.0)}, {'J8': 5}, {'J8': 8}, 
270.0, {'J8': np.float32(-59.0)}, {'J8': 5}, {'J8': 8}, 
275.0, {'J8': np.float32(-38.5)}, {'J8': 5}, {'J8': 8}, 
280.0, {'J8': np.float32(-84.0)}, {'J8': 5}, {'J8': 9}, 
285.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
290.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
