5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.600000000000001, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -30.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -32.2, 'top_mgr': 3}, {'J01': 2}, {'J01': 6}, 
30.0, {'J01': -44.4, 'top_mgr': 3}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -64.8, 'top_mgr': 3}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -42.800000000000004, 'top_mgr': 7}, {'J01': 4}, {'J01': 8}, 
45.0, {'J01': -70.60000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -118.80000000000001, 'top_mgr': 1}, {'J01': 4}, {'J01': 23}, 
55.0, {'J01': -170.80000000000004, 'top_mgr': 1}, {'J01': 5}, {'J01': 27}, 
60.0, {'J01': -225.80000000000004, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
65.0, {'J01': -208.60000000000002, 'top_mgr': 7}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -200.00000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
75.0, {'J01': -235.60000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 29}, 
80.0, {'J01': -269.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -309.40000000000003, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': -286.40000000000003, 'top_mgr': 8}, {'J01': 6}, {'J01': 26}, 
95.0, {'J01': -293.8, 'top_mgr': 3}, {'J01': 6}, {'J01': 28}, 
100.0, {'J01': -329.00000000000006, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
105.0, {'J01': -372.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
110.0, {'J01': -414.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 33}, 
115.0, {'J01': -354.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
120.0, {'J01': -377.00000000000006, 'top_mgr': 3}, {'J01': 7}, {'J01': 35}, 
125.0, {'J01': -404.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
130.0, {'J01': -422.6000000000001, 'top_mgr': 5}, {'J01': 7}, {'J01': 30}, 
135.0, {'J01': -448.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
