5.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': -5.0}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': -16.0}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': -40.0}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': -72.0}, {'J8': 3}, {'J8': 4}, 
40.0, {'J8': -112.5}, {'J8': 4}, {'J8': 5}, 
45.0, {'J8': -162.5}, {'J8': 4}, {'J8': 5}, 
50.0, {'J8': -212.5}, {'J8': 4}, {'J8': 5}, 
55.0, {'J8': -262.5}, {'J8': 4}, {'J8': 5}, 
60.0, {'J8': -318.5}, {'J8': 4}, {'J8': 7}, 
65.0, {'J8': -392.5}, {'J8': 4}, {'J8': 8}, 
70.0, {'J8': -472.5}, {'J8': 4}, {'J8': 8}, 
75.0, {'J8': -552.5}, {'J8': 4}, {'J8': 8}, 
80.0, {'J8': -632.5}, {'J8': 4}, {'J8': 8}, 
85.0, {'J8': -712.5}, {'J8': 4}, {'J8': 8}, 
90.0, {'J8': -792.5}, {'J8': 4}, {'J8': 8}, 
95.0, {'J8': -872.5}, {'J8': 4}, {'J8': 8}, 
100.0, {'J8': -952.5}, {'J8': 4}, {'J8': 8}, 
105.0, {'J8': -1036.5}, {'J8': 5}, {'J8': 9}, 
110.0, {'J8': -1126.5}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': -1216.5}, {'J8': 5}, {'J8': 9}, 
120.0, {'J8': -1306.5}, {'J8': 5}, {'J8': 9}, 
125.0, {'J8': -1396.5}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': -1486.5}, {'J8': 5}, {'J8': 9}, 
135.0, {'J8': -1576.5}, {'J8': 5}, {'J8': 9}, 
140.0, {'J8': -1666.5}, {'J8': 5}, {'J8': 9}, 
145.0, {'J8': -1756.5}, {'J8': 5}, {'J8': 9}, 
150.0, {'J8': -1846.5}, {'J8': 5}, {'J8': 9}, 
155.0, {'J8': -1936.5}, {'J8': 5}, {'J8': 9}, 
160.0, {'J8': -2026.5}, {'J8': 5}, {'J8': 9}, 
165.0, {'J8': -2116.5}, {'J8': 5}, {'J8': 9}, 
170.0, {'J8': -2206.5}, {'J8': 5}, {'J8': 9}, 
175.0, {'J8': -2296.5}, {'J8': 5}, {'J8': 9}, 
180.0, {'J8': -2386.5}, {'J8': 5}, {'J8': 9}, 
185.0, {'J8': -2476.5}, {'J8': 5}, {'J8': 9}, 
190.0, {'J8': -2566.5}, {'J8': 5}, {'J8': 9}, 
195.0, {'J8': -2656.5}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': -2746.5}, {'J8': 5}, {'J8': 9}, 
205.0, {'J8': -2836.5}, {'J8': 5}, {'J8': 9}, 
210.0, {'J8': -2926.5}, {'J8': 5}, {'J8': 9}, 
215.0, {'J8': -3016.5}, {'J8': 5}, {'J8': 9}, 
220.0, {'J8': -3106.5}, {'J8': 5}, {'J8': 9}, 
225.0, {'J8': -3196.5}, {'J8': 5}, {'J8': 9}, 
230.0, {'J8': -3286.5}, {'J8': 5}, {'J8': 9}, 
235.0, {'J8': -3376.5}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': -3466.5}, {'J8': 5}, {'J8': 9}, 
245.0, {'J8': -3556.5}, {'J8': 5}, {'J8': 9}, 
250.0, {'J8': -3646.5}, {'J8': 5}, {'J8': 9}, 
255.0, {'J8': -3736.5}, {'J8': 5}, {'J8': 9}, 
260.0, {'J8': -3826.5}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': -3916.5}, {'J8': 5}, {'J8': 9}, 
270.0, {'J8': -4006.5}, {'J8': 5}, {'J8': 9}, 
275.0, {'J8': -4096.5}, {'J8': 5}, {'J8': 9}, 
280.0, {'J8': -4186.5}, {'J8': 5}, {'J8': 9}, 
285.0, {'J8': -4276.5}, {'J8': 5}, {'J8': 9}, 
290.0, {'J8': -4366.5}, {'J8': 5}, {'J8': 9}, 
295.0, {'J8': -4456.5}, {'J8': 5}, {'J8': 9}, 
300.0, {'J8': -4546.5}, {'J8': 5}, {'J8': 9}, 
305.0, {'J8': -4636.5}, {'J8': 5}, {'J8': 9}, 
310.0, {'J8': -4726.5}, {'J8': 5}, {'J8': 9}, 
315.0, {'J8': -4816.5}, {'J8': 5}, {'J8': 9}, 
320.0, {'J8': -4906.5}, {'J8': 5}, {'J8': 9}, 
325.0, {'J8': -4996.5}, {'J8': 5}, {'J8': 9}, 
330.0, {'J8': -5086.5}, {'J8': 5}, {'J8': 9}, 
335.0, {'J8': -5176.5}, {'J8': 5}, {'J8': 9}, 
340.0, {'J8': -5266.5}, {'J8': 5}, {'J8': 9}, 
345.0, {'J8': -5356.5}, {'J8': 5}, {'J8': 9}, 
350.0, {'J8': -5446.5}, {'J8': 5}, {'J8': 9}, 
355.0, {'J8': -5536.5}, {'J8': 5}, {'J8': 9}, 
360.0, {'J8': -5626.5}, {'J8': 5}, {'J8': 9}, 
365.0, {'J8': -5716.5}, {'J8': 5}, {'J8': 9}, 
370.0, {'J8': -5806.5}, {'J8': 5}, {'J8': 9}, 
375.0, {'J8': -5896.5}, {'J8': 5}, {'J8': 9}, 
380.0, {'J8': -5986.5}, {'J8': 5}, {'J8': 9}, 
385.0, {'J8': -6076.5}, {'J8': 5}, {'J8': 9}, 
390.0, {'J8': -6166.5}, {'J8': 5}, {'J8': 9}, 
395.0, {'J8': -6256.5}, {'J8': 5}, {'J8': 9}, 
400.0, {'J8': -6346.5}, {'J8': 5}, {'J8': 9}, 
405.0, {'J8': -6436.5}, {'J8': 5}, {'J8': 9}, 
410.0, {'J8': -6526.5}, {'J8': 5}, {'J8': 9}, 
415.0, {'J8': -6616.5}, {'J8': 5}, {'J8': 9}, 
420.0, {'J8': -6706.5}, {'J8': 5}, {'J8': 9}, 
425.0, {'J8': -6796.5}, {'J8': 5}, {'J8': 9}, 
430.0, {'J8': -6886.5}, {'J8': 5}, {'J8': 9}, 
435.0, {'J8': -6976.5}, {'J8': 5}, {'J8': 9}, 
440.0, {'J8': -7066.5}, {'J8': 5}, {'J8': 9}, 
445.0, {'J8': -7156.5}, {'J8': 5}, {'J8': 9}, 
450.0, {'J8': -7246.5}, {'J8': 5}, {'J8': 9}, 
455.0, {'J8': -7336.5}, {'J8': 5}, {'J8': 9}, 
460.0, {'J8': -7426.5}, {'J8': 5}, {'J8': 9}, 
465.0, {'J8': -7516.5}, {'J8': 5}, {'J8': 9}, 
470.0, {'J8': -7606.5}, {'J8': 5}, {'J8': 9}, 
475.0, {'J8': -7696.5}, {'J8': 5}, {'J8': 9}, 
480.0, {'J8': -7786.5}, {'J8': 5}, {'J8': 9}, 
485.0, {'J8': -7876.5}, {'J8': 5}, {'J8': 9}, 
490.0, {'J8': -7966.5}, {'J8': 5}, {'J8': 9}, 
495.0, {'J8': -8056.5}, {'J8': 5}, {'J8': 9}, 
500.0, {'J8': -8146.5}, {'J8': 5}, {'J8': 9}, 
505.0, {'J8': -8236.5}, {'J8': 5}, {'J8': 9}, 
510.0, {'J8': -8326.5}, {'J8': 5}, {'J8': 9}, 
515.0, {'J8': -8416.5}, {'J8': 5}, {'J8': 9}, 
520.0, {'J8': -8506.5}, {'J8': 5}, {'J8': 9}, 
525.0, {'J8': -8596.5}, {'J8': 5}, {'J8': 9}, 
530.0, {'J8': -8686.5}, {'J8': 5}, {'J8': 9}, 
535.0, {'J8': -8776.5}, {'J8': 5}, {'J8': 9}, 
540.0, {'J8': -8866.5}, {'J8': 5}, {'J8': 9}, 
545.0, {'J8': -8956.5}, {'J8': 5}, {'J8': 9}, 
550.0, {'J8': -9046.5}, {'J8': 5}, {'J8': 9}, 
555.0, {'J8': -9136.5}, {'J8': 5}, {'J8': 9}, 
560.0, {'J8': -9226.5}, {'J8': 5}, {'J8': 9}, 
565.0, {'J8': -9316.5}, {'J8': 5}, {'J8': 9}, 
570.0, {'J8': -9406.5}, {'J8': 5}, {'J8': 9}, 
575.0, {'J8': -9496.5}, {'J8': 5}, {'J8': 9}, 
580.0, {'J8': -9586.5}, {'J8': 5}, {'J8': 9}, 
585.0, {'J8': -9676.5}, {'J8': 5}, {'J8': 9}, 
590.0, {'J8': -9766.5}, {'J8': 5}, {'J8': 9}, 
595.0, {'J8': -9856.5}, {'J8': 5}, {'J8': 9}, 
600.0, {'J8': -9946.5}, {'J8': 5}, {'J8': 9}, 
605.0, {'J8': -10036.5}, {'J8': 5}, {'J8': 9}, 
610.0, {'J8': -10126.5}, {'J8': 5}, {'J8': 9}, 
615.0, {'J8': -10216.5}, {'J8': 5}, {'J8': 9}, 
620.0, {'J8': -10306.5}, {'J8': 5}, {'J8': 9}, 
625.0, {'J8': -10396.5}, {'J8': 5}, {'J8': 9}, 
630.0, {'J8': -10486.5}, {'J8': 5}, {'J8': 9}, 
635.0, {'J8': -10576.5}, {'J8': 5}, {'J8': 9}, 
640.0, {'J8': -10666.5}, {'J8': 5}, {'J8': 9}, 
645.0, {'J8': -10756.5}, {'J8': 5}, {'J8': 9}, 
650.0, {'J8': -10846.5}, {'J8': 5}, {'J8': 9}, 
655.0, {'J8': -10936.5}, {'J8': 5}, {'J8': 9}, 
660.0, {'J8': -11026.5}, {'J8': 5}, {'J8': 9}, 
665.0, {'J8': -11116.5}, {'J8': 5}, {'J8': 9}, 
670.0, {'J8': -11206.5}, {'J8': 5}, {'J8': 9}, 
675.0, {'J8': -11296.5}, {'J8': 5}, {'J8': 9}, 
680.0, {'J8': -11386.5}, {'J8': 5}, {'J8': 9}, 
685.0, {'J8': -11476.5}, {'J8': 5}, {'J8': 9}, 
690.0, {'J8': -11566.5}, {'J8': 5}, {'J8': 9}, 
695.0, {'J8': -11656.5}, {'J8': 5}, {'J8': 9}, 
700.0, {'J8': -11746.5}, {'J8': 5}, {'J8': 9}, 
705.0, {'J8': -11836.5}, {'J8': 5}, {'J8': 9}, 
