episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
19,1788695.5,1387775.5,13210.5,29079.0,10445.0,-0.55462,2.13407,-3.0,3.0,0.4351,0.0041,0.5607,-3.85397,0.508731,720,19.6
20,2148412.0,6213874.0,15582.5,40868.0,21892.0,-0.49427,2.18766,-3.0,3.0,0.7417,0.0019,0.5369,-3.98453,0.509316,720,21.4
21,2050550.0,4033182.5,10523.5,36110.0,17199.0,-0.48722,2.12783,-3.0,3.0,0.6618,0.0017,0.5132,-3.70845,0.52036,720,21.0
22,1973431.0,4849585.5,9672.5,37388.0,18365.0,-0.40899,2.10023,-3.0,3.0,0.7098,0.0014,0.4894,-3.53206,0.506196,720,21.2
23,2033439.5,6374923.5,10429.5,41133.0,21601.0,-0.45501,2.19205,-3.0,3.0,0.7572,0.0012,0.4657,-3.6942,0.517916,720,21.7
24,2052450.5,1306923.5,9337.0,29843.0,10127.0,-0.43157,2.05649,-3.0,3.0,0.388,0.0028,0.4419,-3.97979,0.524589,720,20.7
25,2006099.5,7561789.0,11018.5,41577.0,22531.0,-0.45448,2.2159,-3.0,3.0,0.7894,0.0012,0.4182,-4.15027,0.50245,720,22.2
26,2045457.5,6520073.5,8969.5,40617.0,21385.0,-0.39224,2.12551,-3.0,3.0,0.7604,0.001,0.3944,-4.02508,0.504561,720,21.9
27,2271449.5,3936473.5,10739.5,37151.0,17212.0,-0.4003,2.17243,-3.0,3.0,0.633,0.0017,0.3707,-4.03276,0.493536,720,20.9
28,2025752.5,7743061.0,9342.0,41360.0,21930.0,-0.40628,2.20607,-3.0,3.0,0.7919,0.001,0.3469,-4.22644,0.474421,720,22.4
29,2274623.5,3820135.0,7743.5,36560.0,16503.0,-0.3475,2.07395,-3.0,3.0,0.626,0.0013,0.3232,-4.4755,0.4657,720,21.3
30,2289985.0,2288831.0,6979.5,31476.0,11681.0,-0.28217,2.00891,-3.0,3.0,0.4991,0.0015,0.2994,-4.27818,0.510843,720,20.3
31,2543943.0,9267869.5,8442.5,45006.0,24612.0,-0.35714,2.18848,-3.0,3.0,0.7841,0.0007,0.2757,-4.5976,0.460388,720,23.1
32,2659502.0,1461285.5,6199.0,30556.0,10663.0,-0.21459,1.98635,-3.0,3.0,0.3541,0.0015,0.2519,-5.02812,0.486255,720,20.2
33,4223539.0,2001122.5,5322.0,30237.0,9494.0,-0.20268,1.90392,-3.0,3.0,0.3212,0.0009,0.2282,-5.01433,0.472127,720,20.7
34,2094742.5,10050977.0,7815.0,45818.0,25895.0,-0.31508,2.17851,-3.0,3.0,0.827,0.0006,0.2044,-5.35856,0.473604,720,23.9
35,2505791.0,1526544.0,6564.5,31200.0,11140.0,-0.2341,2.06404,-3.0,3.0,0.378,0.0016,0.1807,-5.11696,0.470511,720,20.3
36,2837443.0,2398841.5,6342.5,33147.0,12611.0,-0.2274,2.02399,-3.0,3.0,0.4576,0.0012,0.1569,-5.34326,0.464791,720,20.7
37,2910225.5,1989625.5,6026.0,32100.0,11667.0,-0.16093,2.06632,-3.0,3.0,0.4056,0.0012,0.1332,-5.25187,0.453495,720,20.9
38,2470312.0,2092359.5,5411.5,33017.0,13015.0,-0.14831,1.99644,-3.0,3.0,0.458,0.0012,0.1094,-5.01236,0.46586,720,20.6
39,2386419.0,3843542.5,6343.0,37299.0,17209.0,-0.22026,2.06697,-3.0,3.0,0.6163,0.001,0.0857,-5.05821,0.452046,720,21.3
40,3527879.5,1428841.0,5543.0,31183.0,10365.0,-0.15284,2.02485,-3.0,3.0,0.2879,0.0011,0.0619,-4.92275,0.445198,720,20.1
41,2207970.5,1559100.5,5779.5,30793.0,11112.0,-0.18238,2.00498,-3.0,3.0,0.4132,0.0015,0.05,-4.78102,0.437301,720,20.3
42,2016479.5,2228564.5,5976.5,32563.0,12586.0,-0.16764,2.04209,-3.0,3.0,0.5242,0.0014,0.05,-4.91661,0.448399,720,20.3
43,2548323.0,1271360.0,5417.5,30220.0,10067.0,-0.14465,2.00566,-3.0,3.0,0.3324,0.0014,0.05,-4.86568,0.427858,720,20.0
44,2787092.5,1222190.0,5926.5,30216.0,9862.0,-0.14923,2.00734,-3.0,3.0,0.3044,0.0015,0.05,-4.88036,0.427914,720,20.5
45,2667002.0,1739979.5,5215.0,32077.0,11361.0,-0.14501,1.95447,-3.0,3.0,0.3944,0.0012,0.05,-4.87614,0.447474,720,49.2
46,2210378.5,1867055.0,5506.0,31039.0,11212.0,-0.15061,2.02698,-3.0,3.0,0.4573,0.0013,0.05,-4.74496,0.392701,720,103.5
47,2108653.0,3348035.5,5913.5,35531.0,15525.0,-0.15725,2.04966,-3.0,3.0,0.6129,0.0011,0.05,-4.5624,0.405967,720,64.0
48,2215602.0,2413558.0,5616.0,31787.0,11921.0,-0.15683,1.98821,-3.0,3.0,0.5207,0.0012,0.05,-4.85971,0.407124,720,62.7
49,2671216.5,1610029.0,5623.5,31267.0,10687.0,-0.14824,2.01007,-3.0,3.0,0.3756,0.0013,0.05,-4.74475,0.387721,720,64.0
50,2484510.0,2151710.0,6450.0,32810.0,12588.0,-0.23305,2.00971,-3.0,3.0,0.4635,0.0014,0.05,-4.6482,0.38042,720,63.0
51,3189921.5,1004625.0,5077.0,29098.0,7839.0,-0.12864,1.90796,-3.0,3.0,0.2392,0.0012,0.05,-4.50595,0.388349,720,62.7
52,2813146.5,1230052.5,5545.5,29757.0,9176.0,-0.17572,2.0154,-3.0,3.0,0.3038,0.0014,0.05,-4.40199,0.378488,720,104.1
53,2745437.5,1338510.5,5388.0,28890.0,9322.0,-0.10059,1.92073,-3.0,3.0,0.3273,0.0013,0.05,-4.64401,0.39115,720,63.8
54,2734099.5,2150331.0,6085.0,32520.0,12487.0,-0.15626,1.99212,-3.0,3.0,0.4397,0.0012,0.05,-4.36147,0.386051,720,63.5
55,2434635.0,1896147.0,5912.0,32172.0,11685.0,-0.12254,2.01013,-3.0,3.0,0.4372,0.0014,0.05,-3.8699,0.393452,720,62.9
56,2526807.0,1659034.0,6227.0,30472.0,10255.0,-0.14866,1.97291,-3.0,3.0,0.3958,0.0015,0.05,-4.04642,0.404647,720,62.8
57,2494746.5,1105118.0,5671.5,28222.0,8611.0,-0.13092,1.89716,-3.0,3.0,0.3065,0.0016,0.05,-4.05651,0.391915,720,63.4
58,2187496.0,1346541.0,6060.0,31559.0,10932.0,-0.14869,2.0107,-3.0,3.0,0.3804,0.0017,0.05,-3.82504,0.382293,720,104.0
59,2483942.0,1699671.0,5929.5,32097.0,11130.0,-0.19384,2.05391,-3.0,3.0,0.4057,0.0014,0.05,-4.20211,0.387262,720,64.4
60,2324620.5,2021165.0,5737.5,30838.0,10923.0,-0.15831,2.02834,-3.0,3.0,0.4645,0.0013,0.05,-4.19199,0.395696,720,29.6
61,2296421.5,1423402.5,6226.0,29970.0,10147.0,-0.19154,2.01868,-3.0,3.0,0.382,0.0017,0.05,-3.8511,0.383885,720,20.1
62,2323945.0,1736904.0,6113.0,31111.0,11031.0,-0.16968,1.98109,-3.0,3.0,0.4271,0.0015,0.05,-4.05225,0.374937,720,20.4
63,2127382.5,1043657.0,5618.5,28665.0,8653.0,-0.09994,1.97499,-3.0,3.0,0.3285,0.0018,0.05,-3.81153,0.397903,720,19.8
64,3273294.0,2240569.5,5958.0,32270.0,11850.0,-0.16445,2.03297,-3.0,3.0,0.4059,0.0011,0.05,-3.4398,0.37234,720,20.4
65,2336588.5,1362624.0,6294.0,30404.0,10049.0,-0.14898,2.00519,-3.0,3.0,0.3677,0.0017,0.05,-3.58108,0.364425,720,20.3
66,2069895.5,1438913.0,6286.0,30697.0,10798.0,-0.17916,2.05927,-3.0,3.0,0.4094,0.0018,0.05,-3.92841,0.361399,720,20.4
67,2322110.5,2375710.0,6698.5,34098.0,13629.0,-0.20332,2.10768,-3.0,3.0,0.505,0.0014,0.05,-3.85976,0.375873,720,20.7
68,2433079.5,1886571.5,6493.0,32681.0,12130.0,-0.19608,2.0328,-3.0,3.0,0.4361,0.0015,0.05,-3.60659,0.369431,720,20.8
69,2322560.5,823782.5,5811.5,28329.0,8253.0,-0.14492,1.99465,-3.0,3.0,0.2613,0.0018,0.05,-3.56605,0.380554,720,46.9
70,2435963.0,1228613.5,5613.0,29341.0,9018.0,-0.11759,1.99409,-3.0,3.0,0.3348,0.0015,0.05,-3.75713,0.370055,720,63.5
71,2495388.5,974659.5,5194.5,28927.0,8853.0,-0.09246,1.98769,-3.0,3.0,0.2805,0.0015,0.05,-3.98382,0.362032,720,63.4
72,2413551.5,1874880.0,6437.0,31531.0,11301.0,-0.17509,2.03371,-3.0,3.0,0.4365,0.0015,0.05,-3.68887,0.360835,720,63.5
73,2496900.0,970063.5,5173.0,27727.0,7988.0,-0.09794,1.93875,-3.0,3.0,0.2794,0.0015,0.05,-3.5664,0.362969,720,62.2
74,2107219.5,1146029.5,5469.5,28298.0,8612.0,-0.08559,1.93585,-3.0,3.0,0.3517,0.0017,0.05,-3.47079,0.368712,720,104.3
75,2741822.5,2329176.5,5946.5,33061.0,12835.0,-0.16359,2.04296,-3.0,3.0,0.4588,0.0012,0.05,-3.2054,0.36915,720,63.7
76,2749755.0,1412269.0,6056.0,29649.0,9959.0,-0.17675,1.9784,-3.0,3.0,0.3388,0.0015,0.05,-3.50821,0.365903,720,63.3
77,2645958.5,1279119.5,5341.5,29418.0,9514.0,-0.12637,1.9245,-3.0,3.0,0.3254,0.0014,0.05,-3.2656,0.346172,720,63.0
78,2385083.0,859185.0,5076.0,28188.0,8313.0,-0.07343,1.91276,-3.0,3.0,0.2644,0.0016,0.05,-3.26046,0.348686,720,62.6
79,2345979.5,1356887.0,5993.5,29566.0,9405.0,-0.1405,1.98785,-3.0,3.0,0.3659,0.0016,0.05,-2.95671,0.332013,720,63.9
80,2531067.5,1863990.5,5788.5,29490.0,9958.0,-0.12985,1.94128,-3.0,3.0,0.4236,0.0013,0.05,-2.90325,0.344862,720,375.0
81,2247836.0,2239922.0,70932.5,30926.0,11639.0,-0.32603,2.05655,-3.0,3.0,0.4914,0.0156,0.05,-3.13499,0.350764,720,20.2
82,2376987.5,1903916.0,5749.5,31503.0,11660.0,-0.1483,1.97635,-3.0,3.0,0.4441,0.0013,0.05,-2.78812,0.348586,720,20.7
83,2133353.0,1458370.0,5966.5,30435.0,10704.0,-0.15614,1.93396,-3.0,3.0,0.4054,0.0017,0.05,-2.54316,0.345485,720,19.9
84,2324871.0,6871356.0,5936.5,35301.0,15367.0,-0.24305,2.03527,-3.0,3.0,0.7467,0.0006,0.05,-2.31374,0.348045,720,23.4
85,2088676.0,5688706.5,6933.0,39540.0,20214.0,-0.19462,2.11296,-3.0,3.0,0.7308,0.0009,0.05,-2.50953,0.368488,720,21.6
86,1943210.5,1645464.0,6354.0,31492.0,11653.0,-0.17179,2.01941,-3.0,3.0,0.4577,0.0018,0.05,-2.79372,0.38631,720,20.6
87,2100924.5,951626.0,6041.5,28642.0,8668.0,-0.15061,1.99702,-3.0,3.0,0.3111,0.002,0.05,-3.27857,0.380813,720,20.0
88,1985368.0,2275339.5,8226.0,33348.0,13422.0,-0.20967,2.09149,-3.0,3.0,0.533,0.0019,0.05,-3.25142,0.375896,720,20.6
89,2416117.5,548916.5,5947.5,26134.0,6081.0,-0.13117,1.99651,-3.0,3.0,0.1848,0.002,0.05,-3.29211,0.397832,720,19.7
90,2315270.5,534120.5,5797.0,26825.0,6586.0,-0.13993,1.99962,-3.0,3.0,0.1871,0.002,0.05,-3.47091,0.385011,720,19.7
91,2231284.5,1162116.5,5843.0,27778.0,8376.0,-0.14711,1.99376,-3.0,3.0,0.3419,0.0017,0.05,-3.61233,0.388624,720,19.7
92,2132490.0,3725632.0,6375.0,36268.0,16652.0,-0.18586,2.08801,-3.0,3.0,0.6353,0.0011,0.05,-3.79289,0.385114,720,21.1
93,2336548.5,1369209.5,6097.5,29912.0,10245.0,-0.17124,2.00055,-3.0,3.0,0.3689,0.0016,0.05,-3.85086,0.38582,720,20.4
94,3079435.5,2250188.5,6306.0,32264.0,12376.0,-0.18332,2.00768,-3.0,3.0,0.4217,0.0012,0.05,-3.92623,0.393562,720,20.8
95,2451109.0,1014347.0,6553.0,27887.0,8523.0,-0.17426,2.02663,-3.0,3.0,0.2921,0.0019,0.05,-4.20633,0.379964,720,19.8
96,1940940.5,1552991.5,6292.0,31055.0,11257.0,-0.17614,2.02281,-3.0,3.0,0.4437,0.0018,0.05,-3.82449,0.371206,720,20.3
97,2133548.0,750908.5,5415.5,27587.0,7533.0,-0.11793,1.9495,-3.0,3.0,0.2598,0.0019,0.05,-3.89025,0.36916,720,20.0
98,2102688.0,1078917.5,5486.5,28297.0,8231.0,-0.1244,1.97041,-3.0,3.0,0.3385,0.0017,0.05,-3.69584,0.358191,720,19.9
99,3057700.0,1555047.5,5033.0,28952.0,9024.0,-0.06299,1.9316,-3.0,3.0,0.3368,0.0011,0.05,-3.5492,0.369244,720,19.7
100,2189003.5,617906.0,5834.0,26665.0,6844.0,-0.07795,2.03677,-3.0,3.0,0.2197,0.0021,0.05,-3.20676,0.358221,720,20.1
