5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -9.0}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -66.0}, {'J01': 2}, {'J01': 8}, 
25.0, {'J01': -105.0}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -137.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -127.5}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -190.5}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -184.0}, {'J01': 3}, {'J01': 14}, 
50.0, {'J01': -252.5}, {'J01': 5}, {'J01': 20}, 
55.0, {'J01': -417.0}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -676.0}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': -666.5}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -499.0}, {'J01': 5}, {'J01': 20}, 
75.0, {'J01': -497.5}, {'J01': 5}, {'J01': 19}, 
80.0, {'J01': -699.5}, {'J01': 5}, {'J01': 26}, 
85.0, {'J01': -756.5}, {'J01': 7}, {'J01': 24}, 
90.0, {'J01': -855.5}, {'J01': 8}, {'J01': 24}, 
95.0, {'J01': -1055.0}, {'J01': 8}, {'J01': 28}, 
100.0, {'J01': -1342.5}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -1256.5}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -818.0}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -769.0}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -916.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1031.5}, {'J01': 6}, {'J01': 26}, 
130.0, {'J01': -1087.0}, {'J01': 8}, {'J01': 26}, 
135.0, {'J01': -1285.5}, {'J01': 8}, {'J01': 27}, 
140.0, {'J01': -1563.0}, {'J01': 8}, {'J01': 30}, 
145.0, {'J01': -1404.0}, {'J01': 7}, {'J01': 30}, 
150.0, {'J01': -616.0}, {'J01': 4}, {'J01': 19}, 
155.0, {'J01': -638.0}, {'J01': 4}, {'J01': 17}, 
160.0, {'J01': -821.0}, {'J01': 4}, {'J01': 25}, 
165.0, {'J01': -826.5}, {'J01': 6}, {'J01': 28}, 
170.0, {'J01': -954.0}, {'J01': 8}, {'J01': 33}, 
175.0, {'J01': -1154.0}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -1502.0}, {'J01': 8}, {'J01': 37}, 
185.0, {'J01': -1434.5}, {'J01': 7}, {'J01': 34}, 
190.0, {'J01': -1056.5}, {'J01': 6}, {'J01': 24}, 
195.0, {'J01': -1050.0}, {'J01': 6}, {'J01': 22}, 
200.0, {'J01': -1194.0}, {'J01': 6}, {'J01': 26}, 
205.0, {'J01': -1326.0}, {'J01': 8}, {'J01': 27}, 
210.0, {'J01': -1406.0}, {'J01': 8}, {'J01': 26}, 
215.0, {'J01': -1670.0}, {'J01': 8}, {'J01': 28}, 
220.0, {'J01': -1960.5}, {'J01': 8}, {'J01': 32}, 
225.0, {'J01': -1593.5}, {'J01': 7}, {'J01': 24}, 
230.0, {'J01': -930.5}, {'J01': 4}, {'J01': 15}, 
235.0, {'J01': -782.0}, {'J01': 4}, {'J01': 14}, 
240.0, {'J01': -930.5}, {'J01': 4}, {'J01': 19}, 
