episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN,104760384.0,271713201.5,5000467.0,86854.0,60152.0,48753.0,-3.96181,0.36394,-4.0,0.0,0.7123,0.0131,0.3073,0.249,0.1023,-6.09869,nan,1080,68.1
2,IDQN,56035955.5,158890993.0,3166819.5,86905.0,59845.0,34837.0,-3.97186,0.29539,-4.0,0.0,0.7285,0.0145,0.3296,0.1918,0.0,-15.18494,0.387806,1080,60.5
3,IDQN,103426655.0,300125986.5,5590086.0,99089.0,73296.0,52639.0,-3.97149,0.29575,-4.0,0.0,0.7335,0.0137,0.3257,0.2339,0.0,-22.92658,0.271873,1080,75.7
4,IDQN,92463405.0,214522606.5,4338575.0,80983.0,54462.0,45111.0,-3.97221,0.29494,-4.0,0.0,0.6891,0.0139,0.3016,0.2498,0.0,-30.77226,0.190443,1080,66.3
5,IDQN,108650136.0,317278180.0,5219732.5,101400.0,74988.0,51881.0,-3.9717,0.29678,-4.0,0.0,0.7359,0.0121,0.3285,0.2273,0.0,-38.48531,0.218967,1080,79.8
6,IDQN,6983695.0,19351167.5,696913.0,61091.0,37758.0,14442.0,-3.97176,0.2963,-4.0,0.0,0.7159,0.0258,0.3333,0.1275,0.0,-45.81967,0.203646,1080,45.5
7,IDQN,6099958.5,8131093.5,529725.0,49299.0,25886.0,13561.0,-3.97309,0.29979,-4.0,0.0,0.5509,0.0359,0.2917,0.1528,0.0,-53.60503,0.273052,1080,36.1
8,IDQN,6426850.5,10127153.5,493840.5,52700.0,28852.0,12576.0,-3.97152,0.29581,-4.0,0.0,0.594,0.029,0.3065,0.1336,0.0,-60.39543,0.271039,1080,38.5
9,IDQN,6336281.0,10504392.0,432256.0,48087.0,25633.0,10833.0,-3.971,0.29843,-4.0,0.0,0.6081,0.025,0.3032,0.1281,0.0,-67.05033,0.291454,1080,35.4
10,IDQN,5191763.5,19161815.5,457365.5,62106.0,37042.0,11709.0,-3.95695,0.33719,-4.0,0.0,0.7723,0.0184,0.3341,0.1056,0.0,-73.86084,0.330869,1080,46.6
11,IDQN,3878174.5,7913482.0,452177.0,49013.0,25772.0,10396.0,-3.97069,0.29684,-4.0,0.0,0.6463,0.0369,0.3026,0.122,0.0,-80.78277,0.353225,1080,36.0
12,IDQN,4830125.0,16900260.0,603192.5,63578.0,37006.0,12851.0,-3.95458,0.3337,-4.0,0.0,0.7567,0.027,0.3262,0.1133,0.0,-86.87271,0.394763,1080,46.6
13,IDQN,3483458.5,16351195.5,606875.0,62647.0,37554.0,12145.0,-3.95256,0.37493,-4.0,0.0,0.7999,0.0297,0.3343,0.1081,0.0,-93.06838,0.376463,1080,42.8
14,IDQN,4575372.5,19828593.5,616065.5,66608.0,40324.0,13361.0,-3.94131,0.39781,-4.0,0.0,0.7925,0.0246,0.3352,0.1111,0.0,-99.53424,0.45049,1080,47.0
15,IDQN,3919746.0,16331547.5,480432.0,62884.0,36604.0,11324.0,-3.91425,0.43539,-4.0,0.0,0.7878,0.0232,0.3303,0.1022,0.0,-105.95966,0.425862,1080,43.7
16,IDQN,3997420.5,14000470.5,388079.5,61023.0,34476.0,10394.0,-3.95362,0.35678,-4.0,0.0,0.7615,0.0211,0.3256,0.0982,0.0,-111.60109,0.473447,1080,40.7
17,IDQN,4879745.0,17098641.0,395241.5,64999.0,38026.0,11321.0,-3.95854,0.3232,-4.0,0.0,0.7642,0.0177,0.3326,0.099,0.0,-117.17716,0.523337,1080,41.0
18,IDQN,3792565.5,12434891.5,290036.5,55030.0,30227.0,9813.0,-3.92937,0.40491,-4.0,0.0,0.7528,0.0176,0.3179,0.1032,0.0,-121.98631,0.521475,1080,38.4
19,IDQN,4577826.5,10639118.0,492143.5,55996.0,29211.0,11611.0,-3.96236,0.32043,-4.0,0.0,0.6773,0.0313,0.3017,0.1199,0.0,-125.90882,0.591262,1080,38.8
20,IDQN,4040720.0,16374375.0,340638.0,62823.0,36510.0,10410.0,-3.93924,0.38813,-4.0,0.0,0.7889,0.0164,0.3327,0.0949,0.0,-130.71512,0.542647,1080,43.4
21,IDQN,5348476.0,18884991.0,823472.5,68860.0,42368.0,14800.0,-3.93805,0.39218,-4.0,0.0,0.7537,0.0329,0.3362,0.1174,0.0,-137.07146,0.506423,1080,47.2
22,IDQN,3507175.5,14123970.0,457131.0,60064.0,35987.0,11202.0,-3.9646,0.33707,-4.0,0.0,0.7808,0.0253,0.3355,0.1044,0.0,-142.97731,0.633282,1080,39.1
23,IDQN,3461206.0,5522015.5,741745.0,45992.0,22317.0,13220.0,-3.87167,0.52555,-4.0,0.0,0.5678,0.0763,0.2737,0.1622,0.0,-145.16686,0.668703,1080,33.9
24,IDQN,2939523.0,7650904.0,245761.0,49079.0,24895.0,9081.0,-3.85102,0.55663,-4.0,0.0,0.7061,0.0227,0.2997,0.1093,0.0,-149.81376,0.557727,1080,35.0
25,IDQN,3477285.0,10944677.0,381534.0,56278.0,32330.0,9756.0,-3.89685,0.46528,-4.0,0.0,0.7393,0.0258,0.3287,0.0992,0.0,-155.43248,0.572168,1080,36.0
26,IDQN,3371049.0,10356218.5,262787.0,53800.0,29958.0,9423.0,-3.77524,0.75126,-4.0,0.0,0.7403,0.0188,0.3215,0.1011,0.0,-160.79526,0.677528,1080,36.5
27,IDQN,3653861.0,6635247.0,481852.5,48881.0,25262.0,10278.0,-3.87149,0.49774,-4.0,0.0,0.616,0.0447,0.2992,0.1217,0.0,-165.3497,0.701896,1080,35.1
28,IDQN,3174244.5,4459238.0,259353.5,40455.0,17868.0,8541.0,-3.90574,0.44796,-4.0,0.0,0.565,0.0329,0.2672,0.1277,0.0,-168.50794,0.661444,1080,32.6
29,IDQN,11930716.0,16848298.5,696141.0,65269.0,37609.0,12500.0,-3.96783,0.29921,-4.0,0.0,0.5716,0.0236,0.326,0.1083,0.0,-171.94424,0.681502,1080,44.9
30,IDQN,3916471.0,8159457.5,544704.5,49726.0,25519.0,10908.0,-3.91366,0.44804,-4.0,0.0,0.6465,0.0432,0.2962,0.1266,0.0,-174.87335,0.668982,1080,36.7
31,IDQN,63432615.5,143182129.0,2639623.5,72728.0,46559.0,28806.0,-3.96532,0.30775,-4.0,0.0,0.6842,0.0126,0.3144,0.1945,0.0,-178.32724,0.730049,1080,51.8
32,IDQN,3582248.5,16184082.5,510911.0,61668.0,37160.0,10759.0,-3.87347,0.51629,-4.0,0.0,0.7981,0.0252,0.3391,0.0982,0.0,-183.32812,0.630072,1080,40.4
33,IDQN,4092778.0,3342858.5,307505.0,42313.0,16852.0,10441.0,-3.92016,0.45421,-4.0,0.0,0.4317,0.0397,0.2421,0.15,0.0,-188.87497,0.751505,1080,34.3
34,IDQN,3618488.0,8261393.0,276806.5,51068.0,26339.0,9013.0,-3.83087,0.61579,-4.0,0.0,0.6796,0.0228,0.3048,0.1043,0.0,-193.96789,0.751652,1080,34.9
35,IDQN,2339953.5,1667665.0,200452.5,33439.0,10379.0,8010.0,-3.76366,0.71963,-4.0,0.0,0.3963,0.0476,0.2003,0.1545,0.0,-196.2096,0.784124,1080,29.7
36,IDQN,3273228.0,2955368.5,286618.5,41943.0,16082.0,9532.0,-3.89792,0.47191,-4.0,0.0,0.4536,0.044,0.2381,0.1411,0.0,-198.49832,0.680788,1080,34.4
37,IDQN,3007356.0,5360909.0,286481.5,46222.0,21021.0,9569.0,-3.8813,0.49384,-4.0,0.0,0.6194,0.0331,0.2737,0.1246,0.0,-202.37534,0.693559,1080,34.9
38,IDQN,4003172.0,3994046.0,131149.5,43527.0,18526.0,7065.0,-3.79237,0.71136,-4.0,0.0,0.4914,0.0161,0.268,0.1022,0.0,-208.58896,0.968734,1080,33.4
39,IDQN,2866181.5,2242980.0,221524.5,37760.0,13862.0,8508.0,-3.8761,0.51373,-4.0,0.0,0.4208,0.0416,0.2305,0.1415,0.0,-212.90826,1.029298,1080,30.8
40,IDQN,2506933.5,845406.0,235869.5,30656.0,8048.0,8244.0,-3.78969,0.63049,-4.0,0.0,0.2356,0.0657,0.1714,0.1756,0.0,-216.70394,1.055322,1080,28.2
41,IDQN,3453249.0,1102554.5,183263.0,34427.0,10169.0,7508.0,-3.77851,0.69911,-4.0,0.0,0.2327,0.0387,0.1952,0.1441,0.0,-218.61726,0.93198,1080,31.5
42,IDQN,2691906.5,761950.0,298249.0,30988.0,7549.0,8760.0,-3.67503,0.80387,-4.0,0.0,0.2031,0.0795,0.1596,0.1852,0.0,-222.77843,0.795194,1080,29.2
43,IDQN,2920505.5,1262860.5,100733.0,33359.0,9403.0,6516.0,-3.78718,0.68113,-4.0,0.0,0.2948,0.0235,0.1908,0.1322,0.0,-226.73531,0.752056,1080,30.3
44,IDQN,3311669.0,2241143.0,321555.5,39062.0,14033.0,8877.0,-3.80222,0.71809,-4.0,0.0,0.3815,0.0547,0.2264,0.1432,0.0,-230.31067,0.975152,1080,32.0
45,IDQN,2613030.0,3157822.5,245970.5,40210.0,16305.0,8726.0,-3.70536,0.78792,-4.0,0.0,0.5248,0.0409,0.2499,0.1338,0.0,-232.64978,0.869929,1080,31.9
46,IDQN,3346776.0,1240032.5,137208.5,34800.0,10110.0,6552.0,-3.79679,0.69256,-4.0,0.0,0.2625,0.029,0.1965,0.1273,0.0,-235.16979,0.788356,1080,31.6
47,IDQN,14058720.5,788222.0,138038.5,31874.0,7716.0,6993.0,-3.96267,0.33132,-4.0,0.0,0.0526,0.0092,0.1656,0.1501,0.0,-236.46116,1.003703,1080,32.5
48,IDQN,2707173.0,1365063.5,367533.0,34403.0,10492.0,10002.0,-3.75534,0.72724,-4.0,0.0,0.3075,0.0828,0.1911,0.1822,0.0,-235.77741,0.919816,1080,30.9
49,IDQN,2852655.5,1640997.0,255308.0,35798.0,12090.0,8312.0,-3.6485,0.9749,-4.0,0.0,0.3455,0.0538,0.2151,0.1479,0.0,-237.44584,0.804368,1080,32.6
50,IDQN,2850138.5,3081680.0,441049.5,39742.0,15842.0,10899.0,-3.77212,0.69441,-4.0,0.0,0.4836,0.0692,0.2383,0.1639,0.0,-239.51052,0.934465,1080,33.9
51,IDQN,3410247.5,4649232.5,236528.0,45270.0,20676.0,9347.0,-3.77307,0.72146,-4.0,0.0,0.5604,0.0285,0.2746,0.1241,0.0,-241.27306,0.912318,1080,34.4
52,IDQN,2852469.5,3495824.0,437637.5,42028.0,17727.0,10584.0,-3.8388,0.59831,-4.0,0.0,0.5152,0.0645,0.252,0.1505,0.0,-243.25708,0.906885,1080,34.2
53,IDQN,3396219.0,6688532.5,205353.5,49139.0,24313.0,8287.0,-3.85648,0.57173,-4.0,0.0,0.65,0.02,0.2974,0.1014,0.0,-244.86721,0.798062,1080,36.7
54,IDQN,3309211.5,2370038.5,205466.5,38543.0,14213.0,8514.0,-3.84389,0.55025,-4.0,0.0,0.4027,0.0349,0.232,0.139,0.0,-250.04569,0.860148,1080,33.8
55,IDQN,2546043.5,2936395.0,307084.0,39567.0,15688.0,8509.0,-3.75076,0.69417,-4.0,0.0,0.5072,0.053,0.246,0.1334,0.0,-252.36139,0.800442,1080,33.5
56,IDQN,3127778.0,2391129.0,206703.0,38728.0,14269.0,8504.0,-3.91056,0.46279,-4.0,0.0,0.4176,0.0361,0.232,0.1383,0.0,-254.57646,0.962447,1080,32.2
57,IDQN,3586939.0,3192408.5,368437.5,43576.0,17780.0,9671.0,-3.90521,0.45652,-4.0,0.0,0.4466,0.0515,0.2503,0.1362,0.0,-256.71919,0.844607,1080,35.5
58,IDQN,2975045.0,3670331.5,178153.5,41785.0,17521.0,8361.0,-3.81338,0.59954,-4.0,0.0,0.5379,0.0261,0.2589,0.1236,0.0,-260.10922,0.904431,1080,34.2
59,IDQN,2788315.0,1613019.0,176044.0,36441.0,12176.0,7723.0,-3.76015,0.65013,-4.0,0.0,0.3524,0.0385,0.2161,0.1371,0.0,-262.35504,0.941264,1080,33.3
60,IDQN,2544411.5,653081.5,156528.5,31158.0,7405.0,6950.0,-3.79717,0.63891,-4.0,0.0,0.1947,0.0467,0.1627,0.1527,0.0,-264.38125,0.95218,1080,30.5
61,IDQN,3614882.5,8388100.5,265212.5,51942.0,27413.0,9506.0,-3.72553,0.7459,-4.0,0.0,0.6837,0.0216,0.3085,0.107,0.0,-266.65935,0.936217,1080,36.2
62,IDQN,2912943.0,3685730.0,223501.5,40633.0,16222.0,8259.0,-3.78405,0.66378,-4.0,0.0,0.5403,0.0328,0.2491,0.1268,0.0,-268.8465,0.860543,1080,34.5
63,IDQN,3158412.5,4040054.5,321393.0,42409.0,17673.0,9261.0,-3.67109,0.8187,-4.0,0.0,0.5373,0.0427,0.2549,0.1336,0.0,-270.02167,0.863109,1080,35.1
64,IDQN,2898696.0,6678283.5,211883.0,49721.0,24879.0,8144.0,-3.76214,0.6934,-4.0,0.0,0.6822,0.0216,0.3007,0.0984,0.0,-271.3777,0.88637,1080,36.4
65,IDQN,2915949.0,10620757.5,325205.5,54585.0,29728.0,9216.0,-3.76865,0.69609,-4.0,0.0,0.7662,0.0235,0.3178,0.0985,0.0,-273.66054,0.974062,1080,38.4
