5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -7.0}, {'J01': 3}, {'J01': 7}, 
25.0, {'J01': -9.0}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -13.182}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -10.267}, {'J01': 2}, {'J01': 9}, 
40.0, {'J01': -20.358}, {'J01': 4}, {'J01': 16}, 
45.0, {'J01': -38.989000000000004}, {'J01': 6}, {'J01': 21}, 
50.0, {'J01': -40.989000000000004}, {'J01': 7}, {'J01': 23}, 
55.0, {'J01': -38.256}, {'J01': 5}, {'J01': 19}, 
60.0, {'J01': -38.522999999999996}, {'J01': 4}, {'J01': 18}, 
65.0, {'J01': -35.790000000000006}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': -48.154}, {'J01': 4}, {'J01': 14}, 
75.0, {'J01': -41.972}, {'J01': 4}, {'J01': 14}, 
80.0, {'J01': -45.239000000000004}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': -55.512}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': -61.694}, {'J01': 4}, {'J01': 17}, 
95.0, {'J01': -63.961}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': -79.416}, {'J01': 4}, {'J01': 18}, 
105.0, {'J01': -42.438}, {'J01': 3}, {'J01': 17}, 
110.0, {'J01': -49.444}, {'J01': 3}, {'J01': 16}, 
115.0, {'J01': -38.432}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -60.887}, {'J01': 7}, {'J01': 28}, 
125.0, {'J01': -67.33600000000001}, {'J01': 8}, {'J01': 27}, 
130.0, {'J01': -70.60300000000001}, {'J01': 8}, {'J01': 29}, 
135.0, {'J01': -72.42699999999999}, {'J01': 8}, {'J01': 29}, 
140.0, {'J01': -70.512}, {'J01': 8}, {'J01': 32}, 
145.0, {'J01': -73.518}, {'J01': 7}, {'J01': 27}, 
150.0, {'J01': -41.608000000000004}, {'J01': 7}, {'J01': 26}, 
155.0, {'J01': -60.330000000000005}, {'J01': 7}, {'J01': 28}, 
160.0, {'J01': -71.955}, {'J01': 8}, {'J01': 34}, 
165.0, {'J01': -98.035}, {'J01': 8}, {'J01': 39}, 
170.0, {'J01': -99.035}, {'J01': 8}, {'J01': 40}, 
175.0, {'J01': -109.751}, {'J01': 8}, {'J01': 42}, 
180.0, {'J01': -55.585}, {'J01': 8}, {'J01': 38}, 
185.0, {'J01': -85.495}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': -71.955}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -75.04599999999999}, {'J01': 8}, {'J01': 34}, 
200.0, {'J01': -61.597}, {'J01': 7}, {'J01': 28}, 
205.0, {'J01': -40.608000000000004}, {'J01': 7}, {'J01': 25}, 
210.0, {'J01': -59.415}, {'J01': 7}, {'J01': 32}, 
215.0, {'J01': -56.324}, {'J01': 7}, {'J01': 32}, 
