5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -10.0}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -65.5}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': -95.5}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -145.0}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -144.5}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -202.5}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -224.0}, {'J01': 3}, {'J01': 16}, 
50.0, {'J01': -251.5}, {'J01': 5}, {'J01': 21}, 
55.0, {'J01': -417.5}, {'J01': 8}, {'J01': 26}, 
60.0, {'J01': -668.0}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -722.5}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -499.5}, {'J01': 5}, {'J01': 21}, 
75.0, {'J01': -510.0}, {'J01': 4}, {'J01': 19}, 
80.0, {'J01': -713.0}, {'J01': 4}, {'J01': 26}, 
85.0, {'J01': -855.0}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': -869.5}, {'J01': 8}, {'J01': 24}, 
95.0, {'J01': -1070.0}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -1366.0}, {'J01': 8}, {'J01': 31}, 
105.0, {'J01': -1239.5}, {'J01': 7}, {'J01': 27}, 
110.0, {'J01': -794.0}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -741.0}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -898.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1025.0}, {'J01': 6}, {'J01': 27}, 
130.0, {'J01': -1145.5}, {'J01': 8}, {'J01': 28}, 
135.0, {'J01': -1361.5}, {'J01': 8}, {'J01': 28}, 
140.0, {'J01': -1652.0}, {'J01': 8}, {'J01': 32}, 
145.0, {'J01': -1568.0}, {'J01': 7}, {'J01': 33}, 
150.0, {'J01': -1057.0}, {'J01': 5}, {'J01': 23}, 
155.0, {'J01': -921.5}, {'J01': 4}, {'J01': 20}, 
160.0, {'J01': -1136.5}, {'J01': 4}, {'J01': 27}, 
165.0, {'J01': -1102.0}, {'J01': 6}, {'J01': 31}, 
170.0, {'J01': -1130.5}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': -1431.5}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -1783.0}, {'J01': 8}, {'J01': 39}, 
185.0, {'J01': -1771.0}, {'J01': 7}, {'J01': 34}, 
190.0, {'J01': -1117.5}, {'J01': 5}, {'J01': 22}, 
195.0, {'J01': -977.5}, {'J01': 4}, {'J01': 20}, 
200.0, {'J01': -1133.0}, {'J01': 4}, {'J01': 26}, 
205.0, {'J01': -1275.0}, {'J01': 6}, {'J01': 27}, 
210.0, {'J01': -1286.0}, {'J01': 8}, {'J01': 29}, 
215.0, {'J01': -1576.5}, {'J01': 8}, {'J01': 30}, 
220.0, {'J01': -1879.0}, {'J01': 8}, {'J01': 32}, 
225.0, {'J01': -1597.5}, {'J01': 7}, {'J01': 28}, 
230.0, {'J01': -776.5}, {'J01': 5}, {'J01': 16}, 
235.0, {'J01': -846.5}, {'J01': 5}, {'J01': 17}, 
240.0, {'J01': -1024.0}, {'J01': 5}, {'J01': 21}, 
245.0, {'J01': -989.5}, {'J01': 7}, {'J01': 27}, 
250.0, {'J01': -965.5}, {'J01': 8}, {'J01': 28}, 
255.0, {'J01': -1186.5}, {'J01': 8}, {'J01': 30}, 
260.0, {'J01': -1494.0}, {'J01': 8}, {'J01': 33}, 
265.0, {'J01': -1705.5}, {'J01': 8}, {'J01': 34}, 
270.0, {'J01': -1823.0}, {'J01': 8}, {'J01': 31}, 
275.0, {'J01': -2050.0}, {'J01': 8}, {'J01': 32}, 
280.0, {'J01': -2376.0}, {'J01': 8}, {'J01': 36}, 
285.0, {'J01': -2590.0}, {'J01': 8}, {'J01': 32}, 
290.0, {'J01': -2746.5}, {'J01': 8}, {'J01': 33}, 
295.0, {'J01': -2973.5}, {'J01': 9}, {'J01': 35}, 
300.0, {'J01': -3335.0}, {'J01': 9}, {'J01': 39}, 
305.0, {'J01': -2887.0}, {'J01': 7}, {'J01': 34}, 
310.0, {'J01': -1821.5}, {'J01': 5}, {'J01': 23}, 
315.0, {'J01': -1467.0}, {'J01': 4}, {'J01': 20}, 
320.0, {'J01': -1595.0}, {'J01': 4}, {'J01': 27}, 
