5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -20.0}, {'J01': 2}, {'J01': 3}, 
25.0, {'J01': -63.0}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -131.0}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -172.5}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -230.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -201.0}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -160.0}, {'J01': 4}, {'J01': 12}, 
55.0, {'J01': -297.5}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -415.5}, {'J01': 6}, {'J01': 25}, 
65.0, {'J01': -679.5}, {'J01': 7}, {'J01': 32}, 
70.0, {'J01': -1003.5}, {'J01': 8}, {'J01': 34}, 
75.0, {'J01': -906.5}, {'J01': 7}, {'J01': 28}, 
80.0, {'J01': -584.5}, {'J01': 4}, {'J01': 18}, 
85.0, {'J01': -766.5}, {'J01': 4}, {'J01': 20}, 
90.0, {'J01': -797.5}, {'J01': 4}, {'J01': 21}, 
95.0, {'J01': -845.0}, {'J01': 7}, {'J01': 24}, 
100.0, {'J01': -946.5}, {'J01': 8}, {'J01': 28}, 
105.0, {'J01': -1139.0}, {'J01': 8}, {'J01': 28}, 
110.0, {'J01': -1257.5}, {'J01': 8}, {'J01': 25}, 
115.0, {'J01': -1030.0}, {'J01': 6}, {'J01': 21}, 
120.0, {'J01': -1030.0}, {'J01': 5}, {'J01': 21}, 
125.0, {'J01': -1003.0}, {'J01': 4}, {'J01': 18}, 
130.0, {'J01': -905.5}, {'J01': 4}, {'J01': 16}, 
135.0, {'J01': -1078.5}, {'J01': 5}, {'J01': 22}, 
140.0, {'J01': -1325.0}, {'J01': 8}, {'J01': 32}, 
145.0, {'J01': -1264.0}, {'J01': 8}, {'J01': 29}, 
150.0, {'J01': -1470.5}, {'J01': 8}, {'J01': 32}, 
155.0, {'J01': -1729.5}, {'J01': 8}, {'J01': 35}, 
160.0, {'J01': -1964.5}, {'J01': 8}, {'J01': 34}, 
165.0, {'J01': -2147.0}, {'J01': 8}, {'J01': 33}, 
170.0, {'J01': -2467.5}, {'J01': 8}, {'J01': 35}, 
175.0, {'J01': -2410.0}, {'J01': 8}, {'J01': 38}, 
180.0, {'J01': -1681.0}, {'J01': 7}, {'J01': 30}, 
185.0, {'J01': -1293.0}, {'J01': 5}, {'J01': 26}, 
190.0, {'J01': -1533.5}, {'J01': 6}, {'J01': 31}, 
195.0, {'J01': -1851.0}, {'J01': 6}, {'J01': 36}, 
200.0, {'J01': -2077.0}, {'J01': 8}, {'J01': 38}, 
205.0, {'J01': -2444.5}, {'J01': 8}, {'J01': 41}, 
210.0, {'J01': -2409.5}, {'J01': 8}, {'J01': 37}, 
215.0, {'J01': -2678.0}, {'J01': 8}, {'J01': 38}, 
220.0, {'J01': -2951.0}, {'J01': 8}, {'J01': 37}, 
225.0, {'J01': -3109.5}, {'J01': 9}, {'J01': 37}, 
230.0, {'J01': -3376.5}, {'J01': 9}, {'J01': 36}, 
235.0, {'J01': -3710.0}, {'J01': 9}, {'J01': 36}, 
240.0, {'J01': -3979.5}, {'J01': 9}, {'J01': 37}, 
