5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -6.0}, {'J01': 2}, {'J01': 3}, 
20.0, {'J01': -49.0}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -119.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -189.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -263.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -240.5}, {'J01': 3}, {'J01': 8}, 
45.0, {'J01': -266.0}, {'J01': 2}, {'J01': 10}, 
50.0, {'J01': -297.0}, {'J01': 3}, {'J01': 11}, 
55.0, {'J01': -425.5}, {'J01': 4}, {'J01': 19}, 
60.0, {'J01': -454.5}, {'J01': 4}, {'J01': 20}, 
65.0, {'J01': -616.5}, {'J01': 4}, {'J01': 24}, 
70.0, {'J01': -868.0}, {'J01': 6}, {'J01': 27}, 
75.0, {'J01': -904.5}, {'J01': 6}, {'J01': 26}, 
80.0, {'J01': -992.0}, {'J01': 7}, {'J01': 26}, 
85.0, {'J01': -1176.0}, {'J01': 8}, {'J01': 29}, 
90.0, {'J01': -1363.5}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': -1654.0}, {'J01': 8}, {'J01': 34}, 
100.0, {'J01': -2001.5}, {'J01': 8}, {'J01': 36}, 
105.0, {'J01': -2332.0}, {'J01': 8}, {'J01': 36}, 
110.0, {'J01': -2701.5}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -2914.5}, {'J01': 8}, {'J01': 35}, 
120.0, {'J01': -3217.5}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -3597.0}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': -3239.0}, {'J01': 7}, {'J01': 38}, 
135.0, {'J01': -1825.0}, {'J01': 5}, {'J01': 25}, 
140.0, {'J01': -1413.0}, {'J01': 4}, {'J01': 19}, 
145.0, {'J01': -1511.5}, {'J01': 6}, {'J01': 24}, 
150.0, {'J01': -1767.5}, {'J01': 6}, {'J01': 33}, 
155.0, {'J01': -2121.5}, {'J01': 8}, {'J01': 41}, 
160.0, {'J01': -2532.0}, {'J01': 8}, {'J01': 42}, 
165.0, {'J01': -2931.5}, {'J01': 8}, {'J01': 44}, 
170.0, {'J01': -2337.5}, {'J01': 7}, {'J01': 34}, 
175.0, {'J01': -2672.5}, {'J01': 7}, {'J01': 36}, 
180.0, {'J01': -3056.5}, {'J01': 7}, {'J01': 44}, 
185.0, {'J01': -3496.5}, {'J01': 7}, {'J01': 44}, 
190.0, {'J01': -2949.0}, {'J01': 7}, {'J01': 36}, 
195.0, {'J01': -2309.5}, {'J01': 6}, {'J01': 29}, 
200.0, {'J01': -2487.0}, {'J01': 6}, {'J01': 33}, 
205.0, {'J01': -2417.5}, {'J01': 7}, {'J01': 32}, 
210.0, {'J01': -2749.0}, {'J01': 8}, {'J01': 35}, 
215.0, {'J01': -2914.0}, {'J01': 8}, {'J01': 36}, 
220.0, {'J01': -2837.5}, {'J01': 8}, {'J01': 34}, 
225.0, {'J01': -3177.5}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -3278.0}, {'J01': 8}, {'J01': 34}, 
235.0, {'J01': -3620.5}, {'J01': 8}, {'J01': 36}, 
240.0, {'J01': -3571.5}, {'J01': 8}, {'J01': 34}, 
245.0, {'J01': -3919.0}, {'J01': 8}, {'J01': 38}, 
250.0, {'J01': -4315.5}, {'J01': 8}, {'J01': 42}, 
255.0, {'J01': -4735.5}, {'J01': 8}, {'J01': 42}, 
260.0, {'J01': -5158.5}, {'J01': 8}, {'J01': 43}, 
265.0, {'J01': -5593.0}, {'J01': 8}, {'J01': 44}, 
270.0, {'J01': -5680.0}, {'J01': 9}, {'J01': 42}, 
275.0, {'J01': -5910.5}, {'J01': 10}, {'J01': 43}, 
280.0, {'J01': -5464.5}, {'J01': 10}, {'J01': 41}, 
285.0, {'J01': -4926.0}, {'J01': 10}, {'J01': 36}, 
290.0, {'J01': -5268.5}, {'J01': 10}, {'J01': 38}, 
295.0, {'J01': -5666.5}, {'J01': 13}, {'J01': 44}, 
300.0, {'J01': -5735.5}, {'J01': 14}, {'J01': 46}, 
305.0, {'J01': -5895.5}, {'J01': 14}, {'J01': 42}, 
310.0, {'J01': -6080.0}, {'J01': 14}, {'J01': 40}, 
315.0, {'J01': -6446.0}, {'J01': 15}, {'J01': 45}, 
320.0, {'J01': -6903.5}, {'J01': 16}, {'J01': 48}, 
325.0, {'J01': -7206.5}, {'J01': 16}, {'J01': 50}, 
330.0, {'J01': -7500.5}, {'J01': 18}, {'J01': 49}, 
335.0, {'J01': -7875.0}, {'J01': 18}, {'J01': 47}, 
340.0, {'J01': -8328.0}, {'J01': 19}, {'J01': 50}, 
345.0, {'J01': -8478.0}, {'J01': 20}, {'J01': 49}, 
350.0, {'J01': -8676.0}, {'J01': 20}, {'J01': 47}, 
355.0, {'J01': -9150.0}, {'J01': 20}, {'J01': 50}, 
360.0, {'J01': -9452.5}, {'J01': 22}, {'J01': 50}, 
365.0, {'J01': -9714.5}, {'J01': 22}, {'J01': 46}, 
370.0, {'J01': -10153.5}, {'J01': 22}, {'J01': 47}, 
375.0, {'J01': -10605.0}, {'J01': 22}, {'J01': 46}, 
380.0, {'J01': -11072.5}, {'J01': 22}, {'J01': 49}, 
385.0, {'J01': -11538.0}, {'J01': 22}, {'J01': 47}, 
390.0, {'J01': -11989.5}, {'J01': 22}, {'J01': 49}, 
395.0, {'J01': -12497.0}, {'J01': 24}, {'J01': 56}, 
400.0, {'J01': -13057.0}, {'J01': 24}, {'J01': 56}, 
405.0, {'J01': -10618.0}, {'J01': 23}, {'J01': 49}, 
410.0, {'J01': -8477.0}, {'J01': 21}, {'J01': 41}, 
415.0, {'J01': -8562.0}, {'J01': 20}, {'J01': 43}, 
420.0, {'J01': -8977.5}, {'J01': 20}, {'J01': 46}, 
425.0, {'J01': -9273.0}, {'J01': 20}, {'J01': 49}, 
430.0, {'J01': -9063.0}, {'J01': 21}, {'J01': 49}, 
435.0, {'J01': -9553.5}, {'J01': 21}, {'J01': 50}, 
