5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -5.6, 'top_mgr': 4}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -15.8, 'top_mgr': 1}, {'J01': 1}, {'J01': 4}, 
25.0, {'J01': -36.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 8}, 
30.0, {'J01': -58.400000000000006, 'top_mgr': 1}, {'J01': 3}, {'J01': 10}, 
35.0, {'J01': -53.0, 'top_mgr': 3}, {'J01': 3}, {'J01': 11}, 
40.0, {'J01': -83.0, 'top_mgr': 0}, {'J01': 5}, {'J01': 17}, 
45.0, {'J01': -83.80000000000001, 'top_mgr': 6}, {'J01': 5}, {'J01': 15}, 
50.0, {'J01': -77.2, 'top_mgr': 9}, {'J01': 2}, {'J01': 13}, 
55.0, {'J01': -99.60000000000001, 'top_mgr': 6}, {'J01': 3}, {'J01': 16}, 
60.0, {'J01': -129.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': -119.60000000000002, 'top_mgr': 7}, {'J01': 3}, {'J01': 14}, 
70.0, {'J01': -120.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 20}, 
75.0, {'J01': -94.4, 'top_mgr': 6}, {'J01': 6}, {'J01': 24}, 
80.0, {'J01': -114.00000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
85.0, {'J01': -153.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
90.0, {'J01': -193.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -180.6, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
100.0, {'J01': -172.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 20}, 
105.0, {'J01': -163.6, 'top_mgr': 12}, {'J01': 4}, {'J01': 15}, 
110.0, {'J01': -136.4, 'top_mgr': 8}, {'J01': 4}, {'J01': 11}, 
115.0, {'J01': -157.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 12}, 
120.0, {'J01': -181.59999999999997, 'top_mgr': 2}, {'J01': 4}, {'J01': 15}, 
125.0, {'J01': -148.0, 'top_mgr': 6}, {'J01': 3}, {'J01': 18}, 
130.0, {'J01': -89.2, 'top_mgr': 6}, {'J01': 6}, {'J01': 19}, 
135.0, {'J01': -124.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
140.0, {'J01': -149.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
145.0, {'J01': -183.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
150.0, {'J01': -207.20000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
155.0, {'J01': -224.20000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
