5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.6, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.8, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -18.6, 'top_mgr': 3}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -15.200000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 4}, 
30.0, {'J01': -28.400000000000002, 'top_mgr': 1}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -43.8, 'top_mgr': 3}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -51.400000000000006, 'top_mgr': 3}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -71.4, 'top_mgr': 2}, {'J01': 5}, {'J01': 15}, 
50.0, {'J01': -84.60000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 20}, 
55.0, {'J01': -61.8, 'top_mgr': 8}, {'J01': 7}, {'J01': 20}, 
60.0, {'J01': -71.2, 'top_mgr': 11}, {'J01': 4}, {'J01': 16}, 
65.0, {'J01': -89.20000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -135.20000000000002, 'top_mgr': 1}, {'J01': 4}, {'J01': 24}, 
75.0, {'J01': -168.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 24}, 
80.0, {'J01': -155.2, 'top_mgr': 11}, {'J01': 3}, {'J01': 16}, 
85.0, {'J01': -142.0, 'top_mgr': 5}, {'J01': 5}, {'J01': 21}, 
90.0, {'J01': -188.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': -237.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -247.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
105.0, {'J01': -229.60000000000002, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -187.40000000000003, 'top_mgr': 11}, {'J01': 5}, {'J01': 21}, 
115.0, {'J01': -195.60000000000002, 'top_mgr': 11}, {'J01': 4}, {'J01': 16}, 
120.0, {'J01': -176.60000000000002, 'top_mgr': 11}, {'J01': 4}, {'J01': 13}, 
125.0, {'J01': -156.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
130.0, {'J01': -189.6, 'top_mgr': 2}, {'J01': 3}, {'J01': 16}, 
135.0, {'J01': -75.80000000000001, 'top_mgr': 8}, {'J01': 6}, {'J01': 19}, 
140.0, {'J01': -103.80000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 26}, 
145.0, {'J01': -135.60000000000002, 'top_mgr': 3}, {'J01': 8}, {'J01': 29}, 
150.0, {'J01': -161.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
155.0, {'J01': -149.4, 'top_mgr': 9}, {'J01': 7}, {'J01': 25}, 
160.0, {'J01': -172.6, 'top_mgr': 9}, {'J01': 5}, {'J01': 23}, 
165.0, {'J01': -196.4, 'top_mgr': 8}, {'J01': 4}, {'J01': 19}, 
170.0, {'J01': -175.8, 'top_mgr': 7}, {'J01': 4}, {'J01': 16}, 
175.0, {'J01': -147.8, 'top_mgr': 6}, {'J01': 4}, {'J01': 18}, 
180.0, {'J01': -178.4, 'top_mgr': 1}, {'J01': 4}, {'J01': 24}, 
185.0, {'J01': -224.79999999999998, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
190.0, {'J01': -269.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -289.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
200.0, {'J01': -339.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
205.0, {'J01': -308.4, 'top_mgr': 5}, {'J01': 8}, {'J01': 37}, 
210.0, {'J01': -312.2, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
215.0, {'J01': -327.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 39}, 
220.0, {'J01': -345.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 38}, 
225.0, {'J01': -298.8, 'top_mgr': 8}, {'J01': 7}, {'J01': 30}, 
230.0, {'J01': -309.40000000000003, 'top_mgr': 11}, {'J01': 6}, {'J01': 25}, 
235.0, {'J01': -285.6, 'top_mgr': 13}, {'J01': 4}, {'J01': 16}, 
240.0, {'J01': -223.0, 'top_mgr': 8}, {'J01': 4}, {'J01': 12}, 
245.0, {'J01': -111.4, 'top_mgr': 9}, {'J01': 3}, {'J01': 10}, 
250.0, {'J01': -110.80000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 15}, 
255.0, {'J01': -123.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 22}, 
260.0, {'J01': -145.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 31}, 
265.0, {'J01': -173.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
270.0, {'J01': -160.00000000000003, 'top_mgr': 9}, {'J01': 6}, {'J01': 24}, 
275.0, {'J01': -184.8, 'top_mgr': 8}, {'J01': 4}, {'J01': 21}, 
280.0, {'J01': -210.20000000000002, 'top_mgr': 5}, {'J01': 4}, {'J01': 17}, 
285.0, {'J01': -169.59999999999997, 'top_mgr': 7}, {'J01': 4}, {'J01': 15}, 
290.0, {'J01': -191.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 20}, 
295.0, {'J01': -150.2, 'top_mgr': 5}, {'J01': 6}, {'J01': 26}, 
300.0, {'J01': -157.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 33}, 
305.0, {'J01': -157.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
310.0, {'J01': -196.00000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
315.0, {'J01': -202.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 37}, 
320.0, {'J01': -187.00000000000003, 'top_mgr': 12}, {'J01': 5}, {'J01': 26}, 
325.0, {'J01': -191.8, 'top_mgr': 11}, {'J01': 4}, {'J01': 21}, 
330.0, {'J01': -196.00000000000003, 'top_mgr': 8}, {'J01': 4}, {'J01': 18}, 
335.0, {'J01': -122.80000000000001, 'top_mgr': 6}, {'J01': 4}, {'J01': 16}, 
340.0, {'J01': -124.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 21}, 
345.0, {'J01': -167.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
350.0, {'J01': -110.40000000000002, 'top_mgr': 9}, {'J01': 8}, {'J01': 26}, 
355.0, {'J01': -118.80000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
360.0, {'J01': -142.79999999999998, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
365.0, {'J01': -135.4, 'top_mgr': 9}, {'J01': 6}, {'J01': 24}, 
370.0, {'J01': -123.60000000000001, 'top_mgr': 11}, {'J01': 4}, {'J01': 18}, 
375.0, {'J01': -117.00000000000001, 'top_mgr': 6}, {'J01': 4}, {'J01': 12}, 
380.0, {'J01': -118.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 13}, 
385.0, {'J01': -147.39999999999998, 'top_mgr': 5}, {'J01': 4}, {'J01': 14}, 
390.0, {'J01': -118.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 14}, 
395.0, {'J01': -132.8, 'top_mgr': 5}, {'J01': 3}, {'J01': 15}, 
400.0, {'J01': -108.6, 'top_mgr': 4}, {'J01': 6}, {'J01': 19}, 
405.0, {'J01': -104.2, 'top_mgr': 3}, {'J01': 8}, {'J01': 27}, 
410.0, {'J01': -152.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
415.0, {'J01': -162.80000000000004, 'top_mgr': 5}, {'J01': 7}, {'J01': 34}, 
420.0, {'J01': -151.20000000000002, 'top_mgr': 10}, {'J01': 5}, {'J01': 26}, 
425.0, {'J01': -154.60000000000002, 'top_mgr': 12}, {'J01': 4}, {'J01': 17}, 
430.0, {'J01': -138.8, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
435.0, {'J01': -141.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 16}, 
440.0, {'J01': -135.8, 'top_mgr': 3}, {'J01': 4}, {'J01': 17}, 
445.0, {'J01': -147.6, 'top_mgr': 2}, {'J01': 5}, {'J01': 21}, 
450.0, {'J01': -129.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 28}, 
455.0, {'J01': -122.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 26}, 
460.0, {'J01': -155.20000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
465.0, {'J01': -140.20000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
470.0, {'J01': -128.2, 'top_mgr': 8}, {'J01': 6}, {'J01': 27}, 
475.0, {'J01': -144.0, 'top_mgr': 11}, {'J01': 4}, {'J01': 21}, 
480.0, {'J01': -141.20000000000002, 'top_mgr': 9}, {'J01': 4}, {'J01': 16}, 
485.0, {'J01': -146.60000000000002, 'top_mgr': 7}, {'J01': 4}, {'J01': 17}, 
490.0, {'J01': -129.4, 'top_mgr': 8}, {'J01': 4}, {'J01': 13}, 
495.0, {'J01': -145.20000000000002, 'top_mgr': 2}, {'J01': 4}, {'J01': 15}, 
500.0, {'J01': -188.79999999999998, 'top_mgr': 0}, {'J01': 5}, {'J01': 26}, 
505.0, {'J01': -226.39999999999998, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
510.0, {'J01': -189.19999999999996, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
515.0, {'J01': -198.2, 'top_mgr': 5}, {'J01': 8}, {'J01': 34}, 
520.0, {'J01': -234.39999999999998, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
525.0, {'J01': -245.59999999999997, 'top_mgr': 8}, {'J01': 6}, {'J01': 31}, 
530.0, {'J01': -232.0, 'top_mgr': 9}, {'J01': 4}, {'J01': 23}, 
535.0, {'J01': -261.8, 'top_mgr': 8}, {'J01': 4}, {'J01': 20}, 
540.0, {'J01': -244.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 20}, 
545.0, {'J01': -273.6, 'top_mgr': 3}, {'J01': 3}, {'J01': 19}, 
550.0, {'J01': -260.59999999999997, 'top_mgr': 6}, {'J01': 4}, {'J01': 22}, 
555.0, {'J01': -237.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
560.0, {'J01': -262.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
565.0, {'J01': -312.79999999999995, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
