5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.0, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -32.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -51.2, 'top_mgr': 1}, {'J01': 4}, {'J01': 12}, 
30.0, {'J01': -54.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -51.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -66.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -97.20000000000002, 'top_mgr': 2}, {'J01': 4}, {'J01': 15}, 
50.0, {'J01': -85.80000000000003, 'top_mgr': 5}, {'J01': 5}, {'J01': 17}, 
55.0, {'J01': -92.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 23}, 
60.0, {'J01': -113.60000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 25}, 
65.0, {'J01': -117.40000000000003, 'top_mgr': 6}, {'J01': 8}, {'J01': 26}, 
70.0, {'J01': -151.4, 'top_mgr': 7}, {'J01': 6}, {'J01': 25}, 
75.0, {'J01': -167.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 21}, 
80.0, {'J01': -189.4, 'top_mgr': 10}, {'J01': 4}, {'J01': 17}, 
85.0, {'J01': -161.40000000000003, 'top_mgr': 5}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': -127.6, 'top_mgr': 7}, {'J01': 3}, {'J01': 17}, 
95.0, {'J01': -123.80000000000001, 'top_mgr': 5}, {'J01': 6}, {'J01': 19}, 
100.0, {'J01': -159.60000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 26}, 
105.0, {'J01': -204.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -214.20000000000002, 'top_mgr': 5}, {'J01': 7}, {'J01': 30}, 
115.0, {'J01': -179.60000000000002, 'top_mgr': 14}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': -127.60000000000001, 'top_mgr': 5}, {'J01': 4}, {'J01': 19}, 
125.0, {'J01': -133.20000000000002, 'top_mgr': 5}, {'J01': 4}, {'J01': 17}, 
130.0, {'J01': -136.8, 'top_mgr': 4}, {'J01': 4}, {'J01': 15}, 
135.0, {'J01': -171.60000000000002, 'top_mgr': 1}, {'J01': 4}, {'J01': 19}, 
140.0, {'J01': -178.00000000000003, 'top_mgr': 5}, {'J01': 7}, {'J01': 24}, 
145.0, {'J01': -215.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 29}, 
150.0, {'J01': -261.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
155.0, {'J01': -253.20000000000002, 'top_mgr': 8}, {'J01': 7}, {'J01': 30}, 
160.0, {'J01': -192.6, 'top_mgr': 10}, {'J01': 5}, {'J01': 22}, 
165.0, {'J01': -226.8, 'top_mgr': 8}, {'J01': 4}, {'J01': 22}, 
170.0, {'J01': -247.79999999999998, 'top_mgr': 4}, {'J01': 3}, {'J01': 19}, 
175.0, {'J01': -248.00000000000003, 'top_mgr': 3}, {'J01': 4}, {'J01': 22}, 
