5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -3.8, 'top_mgr': 2}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -22.0, 'top_mgr': 1}, {'J01': 3}, {'J01': 8}, 
25.0, {'J01': -46.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 12}, 
30.0, {'J01': -67.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 14}, 
35.0, {'J01': -86.2, 'top_mgr': 3}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': -120.2, 'top_mgr': 2}, {'J01': 6}, {'J01': 22}, 
45.0, {'J01': -128.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 25}, 
50.0, {'J01': -154.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 29}, 
55.0, {'J01': -155.60000000000002, 'top_mgr': 8}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -165.2, 'top_mgr': 10}, {'J01': 5}, {'J01': 22}, 
65.0, {'J01': -144.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 19}, 
70.0, {'J01': -169.0, 'top_mgr': 4}, {'J01': 4}, {'J01': 20}, 
75.0, {'J01': -161.20000000000002, 'top_mgr': 7}, {'J01': 4}, {'J01': 18}, 
80.0, {'J01': -183.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 24}, 
85.0, {'J01': -204.4, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
90.0, {'J01': -230.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': -263.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 31}, 
100.0, {'J01': -260.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 32}, 
105.0, {'J01': -297.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -339.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -268.2, 'top_mgr': 11}, {'J01': 6}, {'J01': 31}, 
120.0, {'J01': -204.20000000000002, 'top_mgr': 11}, {'J01': 5}, {'J01': 21}, 
125.0, {'J01': -229.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 17}, 
130.0, {'J01': -185.20000000000002, 'top_mgr': 11}, {'J01': 5}, {'J01': 13}, 
135.0, {'J01': -210.20000000000002, 'top_mgr': 4}, {'J01': 5}, {'J01': 14}, 
140.0, {'J01': -199.40000000000003, 'top_mgr': 7}, {'J01': 5}, {'J01': 16}, 
145.0, {'J01': -197.00000000000003, 'top_mgr': 3}, {'J01': 3}, {'J01': 21}, 
150.0, {'J01': -171.8, 'top_mgr': 7}, {'J01': 6}, {'J01': 22}, 
155.0, {'J01': -212.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
160.0, {'J01': -250.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
165.0, {'J01': -292.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
170.0, {'J01': -243.40000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
175.0, {'J01': -254.40000000000003, 'top_mgr': 5}, {'J01': 8}, {'J01': 34}, 
180.0, {'J01': -271.0, 'top_mgr': 5}, {'J01': 8}, {'J01': 33}, 
185.0, {'J01': -291.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
190.0, {'J01': -258.6, 'top_mgr': 13}, {'J01': 5}, {'J01': 22}, 
