5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.6, 'top_mgr': 4}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -6.4, 'top_mgr': 2}, {'J01': 2}, {'J01': 2}, 
25.0, {'J01': -13.2, 'top_mgr': 4}, {'J01': 3}, {'J01': 4}, 
30.0, {'J01': -18.200000000000003, 'top_mgr': 3}, {'J01': 2}, {'J01': 4}, 
35.0, {'J01': -19.0, 'top_mgr': 3}, {'J01': 2}, {'J01': 4}, 
40.0, {'J01': -27.400000000000006, 'top_mgr': 2}, {'J01': 3}, {'J01': 10}, 
45.0, {'J01': -54.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 15}, 
50.0, {'J01': -98.60000000000001, 'top_mgr': 1}, {'J01': 6}, {'J01': 24}, 
55.0, {'J01': -102.40000000000002, 'top_mgr': 10}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -92.40000000000002, 'top_mgr': 10}, {'J01': 2}, {'J01': 12}, 
65.0, {'J01': -117.80000000000003, 'top_mgr': 8}, {'J01': 2}, {'J01': 14}, 
70.0, {'J01': -118.40000000000003, 'top_mgr': 8}, {'J01': 4}, {'J01': 16}, 
75.0, {'J01': -132.00000000000003, 'top_mgr': 3}, {'J01': 4}, {'J01': 23}, 
80.0, {'J01': -161.8, 'top_mgr': 2}, {'J01': 6}, {'J01': 30}, 
85.0, {'J01': -182.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
90.0, {'J01': -174.0, 'top_mgr': 7}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': -206.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': -247.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -290.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
110.0, {'J01': -332.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -321.80000000000007, 'top_mgr': 8}, {'J01': 7}, {'J01': 33}, 
120.0, {'J01': -236.20000000000002, 'top_mgr': 12}, {'J01': 5}, {'J01': 22}, 
125.0, {'J01': -262.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 19}, 
