5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.6, 'top_mgr': 4}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -20.6, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
25.0, {'J01': -24.0, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -28.799999999999997, 'top_mgr': 3}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -49.20000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -77.60000000000001, 'top_mgr': 1}, {'J01': 4}, {'J01': 17}, 
45.0, {'J01': -78.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -76.2, 'top_mgr': 6}, {'J01': 3}, {'J01': 12}, 
55.0, {'J01': -116.19999999999999, 'top_mgr': 2}, {'J01': 4}, {'J01': 20}, 
60.0, {'J01': -162.99999999999997, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
65.0, {'J01': -220.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
70.0, {'J01': -273.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
75.0, {'J01': -272.8, 'top_mgr': 7}, {'J01': 7}, {'J01': 33}, 
80.0, {'J01': -253.79999999999998, 'top_mgr': 11}, {'J01': 5}, {'J01': 23}, 
85.0, {'J01': -296.6, 'top_mgr': 6}, {'J01': 5}, {'J01': 22}, 
90.0, {'J01': -291.8, 'top_mgr': 6}, {'J01': 5}, {'J01': 18}, 
95.0, {'J01': -267.4, 'top_mgr': 9}, {'J01': 5}, {'J01': 19}, 
100.0, {'J01': -320.2, 'top_mgr': 0}, {'J01': 5}, {'J01': 26}, 
105.0, {'J01': -336.59999999999997, 'top_mgr': 3}, {'J01': 6}, {'J01': 33}, 
110.0, {'J01': -316.2, 'top_mgr': 6}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': -331.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -334.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -372.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': -401.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
135.0, {'J01': -337.40000000000003, 'top_mgr': 6}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': -264.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
145.0, {'J01': -304.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -340.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
155.0, {'J01': -306.20000000000005, 'top_mgr': 9}, {'J01': 7}, {'J01': 36}, 
160.0, {'J01': -327.8, 'top_mgr': 6}, {'J01': 6}, {'J01': 33}, 
165.0, {'J01': -274.6, 'top_mgr': 3}, {'J01': 6}, {'J01': 33}, 
170.0, {'J01': -302.6, 'top_mgr': 8}, {'J01': 6}, {'J01': 33}, 
175.0, {'J01': -292.8, 'top_mgr': 12}, {'J01': 6}, {'J01': 28}, 
180.0, {'J01': -304.0, 'top_mgr': 10}, {'J01': 4}, {'J01': 22}, 
185.0, {'J01': -233.8, 'top_mgr': 8}, {'J01': 4}, {'J01': 20}, 
190.0, {'J01': -244.20000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
195.0, {'J01': -287.00000000000006, 'top_mgr': 1}, {'J01': 4}, {'J01': 22}, 
200.0, {'J01': -314.4000000000001, 'top_mgr': 3}, {'J01': 5}, {'J01': 29}, 
205.0, {'J01': -280.8, 'top_mgr': 6}, {'J01': 8}, {'J01': 31}, 
210.0, {'J01': -263.00000000000006, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
215.0, {'J01': -237.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
220.0, {'J01': -234.20000000000002, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
225.0, {'J01': -271.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -229.20000000000002, 'top_mgr': 8}, {'J01': 7}, {'J01': 29}, 
235.0, {'J01': -167.8, 'top_mgr': 13}, {'J01': 4}, {'J01': 18}, 
240.0, {'J01': -181.4, 'top_mgr': 7}, {'J01': 4}, {'J01': 14}, 
245.0, {'J01': -136.4, 'top_mgr': 9}, {'J01': 4}, {'J01': 11}, 
250.0, {'J01': -138.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 15}, 
255.0, {'J01': -147.2, 'top_mgr': 10}, {'J01': 4}, {'J01': 11}, 
260.0, {'J01': -151.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 12}, 
