episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXWAVE,21151678.0,279414.0,201209.5,26516.0,3563.0,10243.0,-19843.6037,9197.8934,-41419.0,0.0,0.0129,0.0093,0.0884,0.254,0.0,0.0,0.0,1080,22.5
2,MAXWAVE,30613383.0,5233883.5,877961.0,37785.0,12182.0,17274.0,-33191.91343,25969.74705,-123896.5,0.0,0.1425,0.0239,0.1812,0.2569,0.0,0.0,0.0,1080,25.8
3,MAXWAVE,23444819.0,59476111.0,3971013.0,76406.0,46946.0,45729.0,-76778.63889,81292.30957,-274102.0,0.0,0.6845,0.0457,0.2777,0.2705,0.0,0.0,0.0,1080,35.5
4,MAXWAVE,31582671.5,84790150.0,4651902.0,85065.0,53957.0,54080.0,-107752.6125,108350.31515,-341674.0,0.0,0.7006,0.0384,0.2794,0.2801,0.0,0.0,0.0,1080,41.3
5,MAXWAVE,17644960.0,4316633.5,763637.5,36463.0,11732.0,15784.0,-20334.8088,16603.18213,-89332.0,0.0,0.1899,0.0336,0.1834,0.2467,0.0,0.0,0.0,1080,25.9
6,MAXWAVE,69293194.5,255762390.5,12612708.5,132262.0,98362.0,133310.0,-300977.39352,209577.57654,-665945.5,0.0,0.7574,0.0374,0.2703,0.3663,0.0,0.0,0.0,1080,62.0
7,MAXWAVE,20938379.0,31517673.0,2616005.0,60166.0,32442.0,33953.0,-48570.41852,52381.37764,-190506.5,0.0,0.5723,0.0475,0.2563,0.2683,0.0,0.0,0.0,1080,31.2
8,MAXWAVE,62553839.0,264568992.0,12456777.0,132605.0,99884.0,135779.0,-302891.51019,206566.02897,-664005.0,0.0,0.7791,0.0367,0.2712,0.3687,0.0,0.0,0.0,1080,63.1
9,MAXWAVE,17779524.0,4562691.5,756934.5,37443.0,12090.0,16270.0,-20687.23657,15638.59134,-87138.0,0.0,0.1975,0.0328,0.1837,0.2473,0.0,0.0,0.0,1080,26.4
10,MAXWAVE,18640372.5,5623536.5,1026780.0,37497.0,12464.0,18168.0,-22466.58241,19504.04782,-100579.0,0.0,0.2224,0.0406,0.1829,0.2667,0.0,0.0,0.0,1080,26.4
11,MAXWAVE,62544020.0,261921367.5,12200214.5,133992.0,100615.0,134403.0,-300430.91435,209436.52265,-691257.0,0.0,0.778,0.0362,0.2727,0.3642,0.0,0.0,0.0,1080,69.5
12,MAXWAVE,19787842.0,6214659.5,916092.0,38883.0,13310.0,17764.0,-24076.39028,19118.11202,-96855.5,0.0,0.2309,0.034,0.1903,0.2539,0.0,0.0,0.0,1080,26.1
13,MAXWAVE,35478036.0,63403591.5,4038636.5,75683.0,45544.0,45995.0,-91557.0625,98053.47914,-328015.5,0.0,0.616,0.0392,0.2724,0.2751,0.0,0.0,0.0,1080,37.3
14,MAXWAVE,14839996.5,3853513.0,705741.0,36277.0,11722.0,15959.0,-17308.80509,10279.13519,-56223.5,0.0,0.1986,0.0364,0.1833,0.2495,0.0,0.0,0.0,1080,26.4
15,MAXWAVE,21578572.5,212988.5,224635.0,25809.0,3379.0,10550.0,-20177.3713,9425.20746,-40021.5,0.0,0.0097,0.0102,0.085,0.2655,0.0,0.0,0.0,1080,23.1
16,MAXWAVE,16600490.5,4175485.5,808107.0,36079.0,11756.0,16479.0,-19237.01481,14827.28478,-82526.0,0.0,0.1935,0.0374,0.1828,0.2562,0.0,0.0,0.0,1080,25.9
17,MAXWAVE,18812535.5,4660556.5,619415.5,37099.0,12007.0,14348.0,-21734.34444,12699.27592,-57654.5,0.0,0.1934,0.0257,0.1892,0.2261,0.0,0.0,0.0,1080,26.3
