5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -8.5}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -57.0}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': -94.0}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -138.5}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -121.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -207.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -192.0}, {'J01': 3}, {'J01': 15}, 
50.0, {'J01': -271.5}, {'J01': 5}, {'J01': 21}, 
55.0, {'J01': -418.5}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -685.0}, {'J01': 8}, {'J01': 31}, 
65.0, {'J01': -643.5}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -459.5}, {'J01': 4}, {'J01': 19}, 
75.0, {'J01': -445.0}, {'J01': 4}, {'J01': 17}, 
80.0, {'J01': -631.5}, {'J01': 4}, {'J01': 25}, 
85.0, {'J01': -766.0}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': -821.0}, {'J01': 8}, {'J01': 25}, 
95.0, {'J01': -1029.5}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -1326.0}, {'J01': 8}, {'J01': 32}, 
105.0, {'J01': -1183.0}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -747.5}, {'J01': 5}, {'J01': 21}, 
115.0, {'J01': -757.0}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': -912.5}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1090.0}, {'J01': 6}, {'J01': 27}, 
130.0, {'J01': -1253.0}, {'J01': 8}, {'J01': 29}, 
135.0, {'J01': -1490.5}, {'J01': 8}, {'J01': 33}, 
140.0, {'J01': -1827.5}, {'J01': 8}, {'J01': 37}, 
145.0, {'J01': -1801.0}, {'J01': 7}, {'J01': 37}, 
150.0, {'J01': -1038.5}, {'J01': 4}, {'J01': 22}, 
155.0, {'J01': -1138.5}, {'J01': 4}, {'J01': 22}, 
160.0, {'J01': -1376.5}, {'J01': 4}, {'J01': 29}, 
165.0, {'J01': -1350.0}, {'J01': 7}, {'J01': 36}, 
170.0, {'J01': -1119.5}, {'J01': 8}, {'J01': 34}, 
175.0, {'J01': -1301.5}, {'J01': 8}, {'J01': 35}, 
180.0, {'J01': -1667.5}, {'J01': 8}, {'J01': 40}, 
185.0, {'J01': -2072.5}, {'J01': 8}, {'J01': 41}, 
190.0, {'J01': -1357.0}, {'J01': 6}, {'J01': 27}, 
195.0, {'J01': -1066.0}, {'J01': 5}, {'J01': 23}, 
200.0, {'J01': -1253.0}, {'J01': 5}, {'J01': 28}, 
205.0, {'J01': -1326.5}, {'J01': 6}, {'J01': 26}, 
210.0, {'J01': -1406.5}, {'J01': 8}, {'J01': 28}, 
215.0, {'J01': -1615.5}, {'J01': 8}, {'J01': 28}, 
220.0, {'J01': -1903.0}, {'J01': 8}, {'J01': 32}, 
225.0, {'J01': -1559.0}, {'J01': 7}, {'J01': 25}, 
230.0, {'J01': -735.5}, {'J01': 4}, {'J01': 15}, 
235.0, {'J01': -743.0}, {'J01': 4}, {'J01': 16}, 
240.0, {'J01': -910.5}, {'J01': 4}, {'J01': 20}, 
245.0, {'J01': -889.5}, {'J01': 7}, {'J01': 25}, 
250.0, {'J01': -975.0}, {'J01': 8}, {'J01': 27}, 
255.0, {'J01': -1247.5}, {'J01': 8}, {'J01': 29}, 
260.0, {'J01': -1546.0}, {'J01': 8}, {'J01': 31}, 
265.0, {'J01': -1106.0}, {'J01': 7}, {'J01': 25}, 
270.0, {'J01': -583.5}, {'J01': 4}, {'J01': 17}, 
275.0, {'J01': -525.5}, {'J01': 4}, {'J01': 15}, 
280.0, {'J01': -687.0}, {'J01': 4}, {'J01': 21}, 
285.0, {'J01': -772.0}, {'J01': 6}, {'J01': 23}, 
290.0, {'J01': -810.5}, {'J01': 8}, {'J01': 28}, 
295.0, {'J01': -1044.5}, {'J01': 8}, {'J01': 31}, 
300.0, {'J01': -1367.0}, {'J01': 8}, {'J01': 35}, 
305.0, {'J01': -1343.0}, {'J01': 7}, {'J01': 32}, 
310.0, {'J01': -826.0}, {'J01': 5}, {'J01': 22}, 
315.0, {'J01': -828.0}, {'J01': 4}, {'J01': 22}, 
320.0, {'J01': -948.0}, {'J01': 4}, {'J01': 27}, 
325.0, {'J01': -1058.5}, {'J01': 6}, {'J01': 27}, 
330.0, {'J01': -1158.5}, {'J01': 8}, {'J01': 30}, 
335.0, {'J01': -1346.0}, {'J01': 8}, {'J01': 33}, 
340.0, {'J01': -1693.5}, {'J01': 8}, {'J01': 39}, 
345.0, {'J01': -1407.0}, {'J01': 7}, {'J01': 30}, 
350.0, {'J01': -667.5}, {'J01': 4}, {'J01': 19}, 
355.0, {'J01': -660.5}, {'J01': 4}, {'J01': 18}, 
360.0, {'J01': -811.5}, {'J01': 4}, {'J01': 23}, 
365.0, {'J01': -995.0}, {'J01': 7}, {'J01': 29}, 
370.0, {'J01': -1104.5}, {'J01': 8}, {'J01': 32}, 
375.0, {'J01': -1333.5}, {'J01': 8}, {'J01': 31}, 
380.0, {'J01': -1619.0}, {'J01': 8}, {'J01': 33}, 
385.0, {'J01': -1324.5}, {'J01': 7}, {'J01': 25}, 
390.0, {'J01': -781.5}, {'J01': 4}, {'J01': 17}, 
395.0, {'J01': -721.0}, {'J01': 4}, {'J01': 15}, 
400.0, {'J01': -886.5}, {'J01': 4}, {'J01': 21}, 
405.0, {'J01': -982.5}, {'J01': 6}, {'J01': 28}, 
410.0, {'J01': -880.5}, {'J01': 8}, {'J01': 29}, 
415.0, {'J01': -1086.5}, {'J01': 8}, {'J01': 31}, 
420.0, {'J01': -1405.0}, {'J01': 8}, {'J01': 35}, 
425.0, {'J01': -1183.0}, {'J01': 7}, {'J01': 31}, 
430.0, {'J01': -671.0}, {'J01': 4}, {'J01': 19}, 
435.0, {'J01': -661.5}, {'J01': 4}, {'J01': 17}, 
440.0, {'J01': -797.0}, {'J01': 4}, {'J01': 25}, 
445.0, {'J01': -989.5}, {'J01': 7}, {'J01': 30}, 
450.0, {'J01': -1048.5}, {'J01': 8}, {'J01': 30}, 
455.0, {'J01': -1257.0}, {'J01': 8}, {'J01': 32}, 
460.0, {'J01': -1585.0}, {'J01': 8}, {'J01': 35}, 
465.0, {'J01': -1479.0}, {'J01': 7}, {'J01': 30}, 
470.0, {'J01': -872.0}, {'J01': 5}, {'J01': 20}, 
475.0, {'J01': -795.5}, {'J01': 4}, {'J01': 19}, 
480.0, {'J01': -1001.0}, {'J01': 4}, {'J01': 25}, 
485.0, {'J01': -962.0}, {'J01': 6}, {'J01': 26}, 
490.0, {'J01': -1112.0}, {'J01': 8}, {'J01': 28}, 
