5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.2, 'top_mgr': 1}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -9.600000000000001, 'top_mgr': 2}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -21.6, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -12.600000000000001, 'top_mgr': 3}, {'J01': 2}, {'J01': 3}, 
35.0, {'J01': -21.0, 'top_mgr': 4}, {'J01': 4}, {'J01': 6}, 
40.0, {'J01': -22.400000000000002, 'top_mgr': 4}, {'J01': 3}, {'J01': 6}, 
45.0, {'J01': -27.0, 'top_mgr': 3}, {'J01': 1}, {'J01': 6}, 
50.0, {'J01': -35.0, 'top_mgr': 5}, {'J01': 2}, {'J01': 8}, 
55.0, {'J01': -48.60000000000001, 'top_mgr': 8}, {'J01': 2}, {'J01': 7}, 
60.0, {'J01': -47.80000000000001, 'top_mgr': 5}, {'J01': 2}, {'J01': 12}, 
65.0, {'J01': -86.4, 'top_mgr': 3}, {'J01': 3}, {'J01': 15}, 
70.0, {'J01': -128.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -131.0, 'top_mgr': 7}, {'J01': 4}, {'J01': 16}, 
80.0, {'J01': -142.39999999999998, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
85.0, {'J01': -163.20000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 15}, 
90.0, {'J01': -125.40000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 16}, 
95.0, {'J01': -165.80000000000004, 'top_mgr': 0}, {'J01': 4}, {'J01': 23}, 
100.0, {'J01': -155.20000000000002, 'top_mgr': 8}, {'J01': 4}, {'J01': 20}, 
105.0, {'J01': -98.2, 'top_mgr': 5}, {'J01': 5}, {'J01': 18}, 
110.0, {'J01': -133.20000000000002, 'top_mgr': 3}, {'J01': 6}, {'J01': 24}, 
115.0, {'J01': -175.20000000000002, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
120.0, {'J01': -207.60000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
125.0, {'J01': -238.60000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 33}, 
130.0, {'J01': -263.20000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
135.0, {'J01': -299.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': -310.00000000000006, 'top_mgr': 7}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -260.2, 'top_mgr': 5}, {'J01': 8}, {'J01': 36}, 
150.0, {'J01': -297.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
155.0, {'J01': -351.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 44}, 
160.0, {'J01': -381.19999999999993, 'top_mgr': 5}, {'J01': 8}, {'J01': 41}, 
