episode,agent,decision,signal_id,reward
1,FMA2C,50,J01,-388.2
1,FMA2C,50,top_mgr,8.0
1,FMA2C,100,J01,-510.8
1,FMA2C,100,top_mgr,2.0
1,FMA2C,150,J01,-616.4
1,FMA2C,150,top_mgr,8.0
1,FMA2C,200,J01,-522.6
1,FMA2C,200,top_mgr,7.0
1,FMA2C,250,J01,-643.2
1,FMA2C,250,top_mgr,9.0
1,FMA2C,300,J01,-561.2
1,FMA2C,300,top_mgr,3.0
1,FMA2C,350,J01,-340.0
1,FMA2C,350,top_mgr,4.0
1,FMA2C,400,J01,-589.0
1,FMA2C,400,top_mgr,5.0
1,FMA2C,450,J01,-354.8
1,FMA2C,450,top_mgr,1.0
1,FMA2C,500,J01,-340.8
1,FMA2C,500,top_mgr,0.0
1,FMA2C,550,J01,-836.8
1,FMA2C,550,top_mgr,6.0
1,FMA2C,600,J01,-454.2
1,FMA2C,600,top_mgr,3.0
1,FMA2C,650,J01,-629.2
1,FMA2C,650,top_mgr,2.0
1,FMA2C,700,J01,-326.4
1,FMA2C,700,top_mgr,6.0
1,FMA2C,750,J01,-299.6
1,FMA2C,750,top_mgr,1.0
1,FMA2C,800,J01,-123.0
1,FMA2C,800,top_mgr,10.0
1,FMA2C,850,J01,-323.0
1,FMA2C,850,top_mgr,1.0
1,FMA2C,900,J01,-132.4
1,FMA2C,900,top_mgr,5.0
1,FMA2C,950,J01,-193.2
1,FMA2C,950,top_mgr,6.0
1,FMA2C,1000,J01,-287.8
1,FMA2C,1000,top_mgr,4.0
1,FMA2C,1050,J01,-237.8
1,FMA2C,1050,top_mgr,0.0
2,FMA2C,50,J01,-1092.2
2,FMA2C,50,top_mgr,1.0
2,FMA2C,100,J01,-714.6
2,FMA2C,100,top_mgr,5.0
2,FMA2C,150,J01,-638.4
2,FMA2C,150,top_mgr,5.0
2,FMA2C,200,J01,-762.6
2,FMA2C,200,top_mgr,1.0
2,FMA2C,250,J01,-421.2
2,FMA2C,250,top_mgr,0.0
2,FMA2C,300,J01,-578.8
2,FMA2C,300,top_mgr,0.0
2,FMA2C,350,J01,-612.2
2,FMA2C,350,top_mgr,2.0
2,FMA2C,400,J01,-453.6
2,FMA2C,400,top_mgr,2.0
2,FMA2C,450,J01,-527.8
