5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -6.2, 'top_mgr': 2}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -13.4, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': -23.0, 'top_mgr': 1}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -40.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -57.6, 'top_mgr': 2}, {'J01': 5}, {'J01': 14}, 
40.0, {'J01': -57.2, 'top_mgr': 5}, {'J01': 5}, {'J01': 10}, 
45.0, {'J01': -60.800000000000004, 'top_mgr': 6}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -80.60000000000001, 'top_mgr': 4}, {'J01': 4}, {'J01': 18}, 
55.0, {'J01': -118.60000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -147.20000000000002, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
65.0, {'J01': -172.60000000000002, 'top_mgr': 1}, {'J01': 8}, {'J01': 29}, 
70.0, {'J01': -212.60000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 31}, 
75.0, {'J01': -256.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 33}, 
80.0, {'J01': -286.00000000000006, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
85.0, {'J01': -327.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
90.0, {'J01': -271.4, 'top_mgr': 9}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -181.79999999999998, 'top_mgr': 13}, {'J01': 4}, {'J01': 19}, 
100.0, {'J01': -152.60000000000002, 'top_mgr': 9}, {'J01': 3}, {'J01': 14}, 
105.0, {'J01': -186.20000000000002, 'top_mgr': 0}, {'J01': 3}, {'J01': 18}, 
110.0, {'J01': -228.20000000000002, 'top_mgr': 1}, {'J01': 6}, {'J01': 24}, 
115.0, {'J01': -270.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
120.0, {'J01': -309.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': -351.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': -364.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 33}, 
135.0, {'J01': -367.20000000000005, 'top_mgr': 8}, {'J01': 6}, {'J01': 28}, 
140.0, {'J01': -290.0, 'top_mgr': 10}, {'J01': 5}, {'J01': 23}, 
145.0, {'J01': -286.59999999999997, 'top_mgr': 5}, {'J01': 5}, {'J01': 23}, 
150.0, {'J01': -332.79999999999995, 'top_mgr': 0}, {'J01': 5}, {'J01': 32}, 
155.0, {'J01': -338.8, 'top_mgr': 8}, {'J01': 5}, {'J01': 25}, 
160.0, {'J01': -275.6, 'top_mgr': 12}, {'J01': 6}, {'J01': 18}, 
165.0, {'J01': -302.4, 'top_mgr': 4}, {'J01': 6}, {'J01': 22}, 
170.0, {'J01': -313.79999999999995, 'top_mgr': 8}, {'J01': 6}, {'J01': 17}, 
175.0, {'J01': -323.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 20}, 
180.0, {'J01': -335.0, 'top_mgr': 5}, {'J01': 6}, {'J01': 17}, 
185.0, {'J01': -355.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 20}, 
190.0, {'J01': -391.00000000000006, 'top_mgr': 2}, {'J01': 6}, {'J01': 30}, 
195.0, {'J01': -435.20000000000005, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
200.0, {'J01': -478.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
205.0, {'J01': -519.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 42}, 
210.0, {'J01': -559.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 42}, 
215.0, {'J01': -600.2000000000002, 'top_mgr': 1}, {'J01': 8}, {'J01': 43}, 
220.0, {'J01': -641.2000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 44}, 
