5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.4, 'top_mgr': 1}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -4.4, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -11.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -27.000000000000004, 'top_mgr': 1}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -38.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 9}, 
35.0, {'J01': -49.6, 'top_mgr': 3}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -48.800000000000004, 'top_mgr': 3}, {'J01': 6}, {'J01': 11}, 
45.0, {'J01': -81.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 21}, 
50.0, {'J01': -120.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
55.0, {'J01': -143.00000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 29}, 
60.0, {'J01': -151.40000000000003, 'top_mgr': 7}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -169.80000000000004, 'top_mgr': 6}, {'J01': 6}, {'J01': 24}, 
70.0, {'J01': -176.8, 'top_mgr': 4}, {'J01': 6}, {'J01': 25}, 
75.0, {'J01': -169.60000000000002, 'top_mgr': 6}, {'J01': 6}, {'J01': 24}, 
80.0, {'J01': -189.00000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -194.60000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
90.0, {'J01': -225.20000000000005, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
95.0, {'J01': -177.20000000000005, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
100.0, {'J01': -224.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
105.0, {'J01': -210.60000000000002, 'top_mgr': 6}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -214.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
115.0, {'J01': -255.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
120.0, {'J01': -302.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 39}, 
125.0, {'J01': -306.4, 'top_mgr': 10}, {'J01': 6}, {'J01': 29}, 
130.0, {'J01': -279.2, 'top_mgr': 6}, {'J01': 5}, {'J01': 25}, 
135.0, {'J01': -294.79999999999995, 'top_mgr': 7}, {'J01': 4}, {'J01': 20}, 
140.0, {'J01': -217.60000000000002, 'top_mgr': 8}, {'J01': 3}, {'J01': 17}, 
145.0, {'J01': -258.6, 'top_mgr': 0}, {'J01': 3}, {'J01': 24}, 
150.0, {'J01': -311.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 36}, 
155.0, {'J01': -357.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
160.0, {'J01': -403.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
165.0, {'J01': -407.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 44}, 
170.0, {'J01': -427.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 47}, 
175.0, {'J01': -477.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 47}, 
180.0, {'J01': -506.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 48}, 
185.0, {'J01': -430.59999999999997, 'top_mgr': 9}, {'J01': 8}, {'J01': 42}, 
190.0, {'J01': -447.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 43}, 
195.0, {'J01': -498.40000000000003, 'top_mgr': 0}, {'J01': 9}, {'J01': 48}, 
200.0, {'J01': -512.6, 'top_mgr': 6}, {'J01': 10}, {'J01': 45}, 
205.0, {'J01': -456.80000000000007, 'top_mgr': 4}, {'J01': 10}, {'J01': 42}, 
210.0, {'J01': -482.4000000000001, 'top_mgr': 4}, {'J01': 10}, {'J01': 42}, 
215.0, {'J01': -499.80000000000007, 'top_mgr': 2}, {'J01': 12}, {'J01': 45}, 
220.0, {'J01': -507.20000000000005, 'top_mgr': 4}, {'J01': 12}, {'J01': 43}, 
225.0, {'J01': -330.0, 'top_mgr': 11}, {'J01': 10}, {'J01': 33}, 
230.0, {'J01': -306.4, 'top_mgr': 4}, {'J01': 10}, {'J01': 30}, 
235.0, {'J01': -344.4, 'top_mgr': 0}, {'J01': 10}, {'J01': 36}, 
240.0, {'J01': -326.59999999999997, 'top_mgr': 9}, {'J01': 7}, {'J01': 31}, 
245.0, {'J01': -332.2, 'top_mgr': 5}, {'J01': 7}, {'J01': 27}, 
250.0, {'J01': -373.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
255.0, {'J01': -300.4, 'top_mgr': 9}, {'J01': 6}, {'J01': 28}, 
260.0, {'J01': -189.00000000000003, 'top_mgr': 14}, {'J01': 4}, {'J01': 14}, 
265.0, {'J01': -191.4, 'top_mgr': 9}, {'J01': 4}, {'J01': 12}, 
270.0, {'J01': -198.8, 'top_mgr': 9}, {'J01': 4}, {'J01': 12}, 
275.0, {'J01': -223.80000000000004, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
280.0, {'J01': -247.80000000000004, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
285.0, {'J01': -203.0, 'top_mgr': 8}, {'J01': 3}, {'J01': 14}, 
290.0, {'J01': -207.60000000000002, 'top_mgr': 1}, {'J01': 3}, {'J01': 21}, 
295.0, {'J01': -245.0, 'top_mgr': 1}, {'J01': 6}, {'J01': 33}, 
300.0, {'J01': -290.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
305.0, {'J01': -317.20000000000005, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
310.0, {'J01': -314.8, 'top_mgr': 6}, {'J01': 8}, {'J01': 32}, 
315.0, {'J01': -354.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
320.0, {'J01': -399.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 42}, 
325.0, {'J01': -438.8, 'top_mgr': 2}, {'J01': 9}, {'J01': 45}, 
330.0, {'J01': -445.6, 'top_mgr': 3}, {'J01': 10}, {'J01': 44}, 
335.0, {'J01': -490.6, 'top_mgr': 1}, {'J01': 11}, {'J01': 45}, 
340.0, {'J01': -523.1999999999999, 'top_mgr': 2}, {'J01': 12}, {'J01': 48}, 
345.0, {'J01': -402.79999999999995, 'top_mgr': 5}, {'J01': 12}, {'J01': 44}, 
350.0, {'J01': -380.0, 'top_mgr': 6}, {'J01': 12}, {'J01': 41}, 
355.0, {'J01': -341.99999999999994, 'top_mgr': 11}, {'J01': 11}, {'J01': 34}, 
360.0, {'J01': -365.59999999999997, 'top_mgr': 11}, {'J01': 9}, {'J01': 27}, 
365.0, {'J01': -337.79999999999995, 'top_mgr': 10}, {'J01': 6}, {'J01': 20}, 
370.0, {'J01': -310.59999999999997, 'top_mgr': 9}, {'J01': 5}, {'J01': 18}, 
375.0, {'J01': -281.99999999999994, 'top_mgr': 6}, {'J01': 4}, {'J01': 21}, 
380.0, {'J01': -323.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 26}, 
385.0, {'J01': -363.2, 'top_mgr': 1}, {'J01': 4}, {'J01': 26}, 
390.0, {'J01': -412.2, 'top_mgr': 0}, {'J01': 6}, {'J01': 35}, 
395.0, {'J01': -450.4000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 38}, 
400.0, {'J01': -431.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
405.0, {'J01': -419.20000000000005, 'top_mgr': 10}, {'J01': 7}, {'J01': 30}, 
410.0, {'J01': -330.0, 'top_mgr': 12}, {'J01': 4}, {'J01': 20}, 
415.0, {'J01': -357.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 22}, 
420.0, {'J01': -221.4, 'top_mgr': 6}, {'J01': 4}, {'J01': 20}, 
425.0, {'J01': -196.0, 'top_mgr': 4}, {'J01': 6}, {'J01': 25}, 
430.0, {'J01': -236.79999999999998, 'top_mgr': 1}, {'J01': 8}, {'J01': 31}, 
435.0, {'J01': -277.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
440.0, {'J01': -270.2, 'top_mgr': 9}, {'J01': 7}, {'J01': 26}, 
445.0, {'J01': -300.8, 'top_mgr': 4}, {'J01': 6}, {'J01': 25}, 
450.0, {'J01': -255.60000000000002, 'top_mgr': 6}, {'J01': 5}, {'J01': 21}, 
