5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.009354537)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.12071918)}, {'J01': 4}, {'J01': 6}, 
25.0, {'J01': np.float32(0.034657437)}, {'J01': 3}, {'J01': 5}, 
30.0, {'J01': np.float32(-0.057062674)}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.154719)}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': np.float32(-0.2642451)}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': np.float32(-0.28108326)}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': np.float32(-0.44664595)}, {'J01': 4}, {'J01': 20}, 
55.0, {'J01': np.float32(-0.7194869)}, {'J01': 5}, {'J01': 25}, 
60.0, {'J01': np.float32(0.8101245)}, {'J01': 6}, {'J01': 27}, 
65.0, {'J01': np.float32(-0.13321619)}, {'J01': 7}, {'J01': 25}, 
70.0, {'J01': np.float32(0.03629813)}, {'J01': 6}, {'J01': 24}, 
75.0, {'J01': np.float32(0.1099681)}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': np.float32(-0.09446398)}, {'J01': 4}, {'J01': 19}, 
85.0, {'J01': np.float32(-0.10717858)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(-0.061797567)}, {'J01': 4}, {'J01': 12}, 
95.0, {'J01': np.float32(-0.56478477)}, {'J01': 4}, {'J01': 16}, 
100.0, {'J01': np.float32(-1.0869198)}, {'J01': 4}, {'J01': 24}, 
105.0, {'J01': np.float32(-1.4371761)}, {'J01': 6}, {'J01': 28}, 
110.0, {'J01': np.float32(-1.9514625)}, {'J01': 6}, {'J01': 34}, 
115.0, {'J01': np.float32(-2.3228772)}, {'J01': 7}, {'J01': 37}, 
120.0, {'J01': np.float32(-2.6904073)}, {'J01': 8}, {'J01': 42}, 
125.0, {'J01': np.float32(-2.844723)}, {'J01': 8}, {'J01': 46}, 
130.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 47}, 
135.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 49}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 50}, 
145.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 51}, 
150.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 52}, 
155.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 55}, 
160.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 56}, 
165.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 58}, 
170.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 60}, 
175.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 62}, 
180.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 63}, 
