episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
50,66387142.5,216590014.0,1685886.0,97622.0,62992.0,-1.65306,1.96319,-3.0,3.0,0.7609,0.0059,0.05,957030106422.9926,46104003157.978004,1080,74.4
51,37810092.0,82194605.5,1967832.0,93327.0,62741.0,-1.47254,2.08474,-3.0,3.0,0.6739,0.0161,0.05,753716133159.8223,38963004890.130974,1080,71.1
52,69873279.0,230329409.5,1401647.5,97529.0,62739.0,-1.66043,1.93755,-3.0,3.0,0.7637,0.0046,0.05,569985339392.0,29078594193.891552,1080,75.3
53,59401441.0,142632968.0,2196683.5,83612.0,54094.0,-1.15405,2.23469,-3.0,3.0,0.6984,0.0108,0.05,454594931613.3926,24331085676.63406,1080,72.6
54,38968972.0,80006223.5,1606332.5,81865.0,54990.0,-1.45699,2.06826,-3.0,3.0,0.6635,0.0133,0.05,337017006140.68146,18451895045.646225,1080,65.7
55,35482711.0,103548823.0,2141267.0,98293.0,70320.0,-1.55875,2.18152,-3.0,3.0,0.7335,0.0152,0.05,239324223154.25186,13770695484.69332,1080,73.4
56,48430990.0,169891282.0,4871476.5,133755.0,99907.0,-1.3532,2.24119,-3.0,3.0,0.7612,0.0218,0.05,184342481517.9852,10933919012.811848,1080,79.1
57,61644259.5,148379374.5,1883709.5,85040.0,54292.0,-1.29203,2.19522,-3.0,3.0,0.7002,0.0089,0.05,139873319351.94073,8107800363.434676,1080,73.0
58,44763949.5,127261433.0,3019908.5,104822.0,74624.0,-1.33619,2.20609,-3.0,3.0,0.727,0.0173,0.05,106305688538.07408,6595231476.412446,1080,76.1
59,14307619.5,42160742.5,2255998.5,77141.0,51950.0,-1.32457,2.15782,-3.0,3.0,0.7179,0.0384,0.05,82171397082.07408,5022493417.363551,1080,65.0
60,59840870.5,159748442.5,1962405.0,86209.0,55779.0,-1.43644,2.19161,-3.0,3.0,0.721,0.0089,0.05,65201388335.40741,4021685184.251262,1080,71.8
61,31754095.0,64387168.5,1320423.5,80522.0,52263.0,-1.33119,2.15544,-3.0,3.0,0.6606,0.0135,0.05,50459777115.02222,2984730174.391113,1080,70.6
62,24168997.0,63773635.5,754273.0,87236.0,56775.0,-1.51891,2.0588,-3.0,3.0,0.719,0.0085,0.05,36811300977.77778,2323867583.930667,1080,72.5
63,33177367.0,95471378.5,1451526.5,87446.0,57728.0,-1.35123,2.10416,-3.0,3.0,0.7338,0.0112,0.05,27964138444.8,1730759930.280296,1080,72.6
64,43133686.0,131737182.5,1800560.5,87933.0,57498.0,-1.36735,2.23733,-3.0,3.0,0.7457,0.0102,0.05,20853591784.2963,1314887750.080887,1080,73.2
65,32943929.0,92639208.5,1631183.0,80381.0,52112.0,-1.23794,2.16706,-3.0,3.0,0.7282,0.0128,0.05,15023134963.67407,957709814.387259,1080,73.7
66,21252473.0,71273295.0,1576396.5,90744.0,61224.0,-1.44423,2.12439,-3.0,3.0,0.7574,0.0168,0.05,10429137343.05185,676802735.274963,1080,71.0
67,28302308.5,55866282.5,1245964.0,81867.0,52470.0,-1.16576,2.18503,-3.0,3.0,0.6541,0.0146,0.05,7579544094.81481,499032802.828,1080,69.2
68,17239487.5,96944013.0,3108417.5,125601.0,93588.0,-1.42785,2.07321,-3.0,3.0,0.8265,0.0265,0.05,5831139744.71111,384116344.124222,1080,78.3
69,17238703.5,91674193.5,2904102.0,127818.0,96659.0,-1.46829,2.1131,-3.0,3.0,0.8199,0.026,0.05,4518054387.91111,295518597.694148,1080,77.9
70,15524451.0,119490729.5,3778148.0,130625.0,98362.0,-1.36543,2.25614,-3.0,3.0,0.8609,0.0272,0.05,3393245657.83704,216126589.480222,1080,76.3
71,15803792.5,76146664.5,2166233.0,68795.0,43857.0,-1.40736,2.12242,-3.0,3.0,0.8091,0.023,0.05,2271901273.83704,140590756.58937,1080,61.6
72,14718978.5,34473422.0,2313219.5,61816.0,35329.0,-1.2816,2.11843,-3.0,3.0,0.6693,0.0449,0.05,1252110351.22963,80219281.826648,1080,62.8
73,20753764.5,58434154.5,2471506.5,67774.0,40987.0,-1.06517,2.1749,-3.0,3.0,0.7156,0.0303,0.05,571271508.65185,41690861.461657,1080,61.9
74,25259929.5,80636893.0,1867252.0,80845.0,54642.0,-1.49861,1.86665,-3.0,3.0,0.7483,0.0173,0.05,241369280.23704,19958157.369505,1080,63.4
75,45716823.5,109180144.5,1588891.5,77654.0,46480.0,-1.33589,1.92426,-3.0,3.0,0.6977,0.0102,0.05,104851119.74815,10337524.726025,1080,66.3
76,41232167.5,107318333.5,671124.5,85368.0,52100.0,-0.81976,1.62324,-3.0,3.0,0.7192,0.0045,0.05,58784689.31111,6302471.922766,1080,68.7
77,34665807.5,97494315.5,904246.5,91291.0,58865.0,-1.35322,1.69156,-3.0,3.0,0.7327,0.0068,0.05,31933982.14074,3735559.284803,1080,68.1
78,25277015.5,40689034.5,184800.0,73753.0,41041.0,-0.78856,1.48709,-3.0,3.0,0.6151,0.0028,0.05,17488911.59259,2334528.498117,1080,62.2
79,20108877.0,73356032.5,442606.0,87726.0,57214.0,-1.30911,1.67334,-3.0,3.0,0.7812,0.0047,0.05,10336551.01528,1477667.023218,1080,69.3
80,26196826.5,81913483.5,242703.0,85873.0,56187.0,-1.35175,1.6117,-3.0,3.0,0.756,0.0022,0.05,7665880.51481,1052722.026188,1080,65.3
81,24340756.5,8580013.0,69667.5,52749.0,25579.0,-0.45193,1.36608,-3.0,3.0,0.2601,0.0021,0.05,6073336.19907,852839.559354,1080,54.6
82,25476379.5,1820814.5,64622.5,32825.0,10770.0,-0.38304,1.25756,-3.0,3.0,0.0665,0.0024,0.05,5156720.3875,837900.625176,1080,51.3
83,25233286.5,107052.0,18727.5,25368.0,3022.0,-0.18262,1.2923,-2.71135,3.0,0.0042,0.0007,0.05,3951851.46111,797469.689776,1080,52.5
84,15291016.0,643000.0,34385.0,34720.0,6573.0,-0.24032,1.25868,-3.0,3.0,0.0403,0.0022,0.05,3932912.47546,693889.446721,1080,55.2
85,15350661.5,236294.5,19976.5,32606.0,4090.0,-0.1722,1.21291,-3.0,3.0,0.0151,0.0013,0.05,3288870.81319,377755.069879,1080,52.8
86,9116278.5,119192.5,15685.0,28288.0,3397.0,-0.09101,1.28215,-2.85236,3.0,0.0129,0.0017,0.05,2361715.08576,261376.708399,1080,52.9
87,16970418.5,45386255.0,804670.0,59753.0,33624.0,-0.95649,1.78441,-3.0,3.0,0.7186,0.0127,0.05,2157119.65787,194384.704643,1080,61.3
