episode,decision,signal_id,reward
1,50,J01,-2.01925
1,100,J01,-1.16096
1,150,J01,1.90298
1,200,J01,-0.07112
1,250,J01,-0.17272
1,300,J01,-1.35086
1,350,J01,-0.38767
1,400,J01,-1.84564
1,450,J01,-0.38741
1,500,J01,0.5383
1,550,J01,2.6407
1,600,J01,3.0
1,650,J01,-0.14415
1,700,J01,-1.22202
1,750,J01,0.66257
1,800,J01,-0.42095
1,850,J01,-0.32834
1,900,J01,0.913
1,950,J01,-0.49018
1,1000,J01,-0.26286
1,1050,J01,0.29935
2,50,J01,1.17356
2,100,J01,-0.89805
2,150,J01,-0.66476
2,200,J01,-0.28003
2,250,J01,0.23827
2,300,J01,-0.1729
2,350,J01,-1.35252
2,400,J01,-0.9384
2,450,J01,0.88312
2,500,J01,-0.93778
2,550,J01,-1.94153
2,600,J01,-3.0
2,650,J01,-1.12721
2,700,J01,-0.3216
2,750,J01,-0.8926
2,800,J01,-0.45931
2,850,J01,-0.54256
2,900,J01,1.09261
2,950,J01,-0.08138
2,1000,J01,0.00187
2,1050,J01,0.04771
3,50,J01,-0.20292
3,100,J01,-0.26898
3,150,J01,-0.72279
3,200,J01,-0.57304
3,250,J01,-2.16717
3,300,J01,-0.90366
3,350,J01,3.0
3,400,J01,3.0
3,450,J01,-1.53057
3,500,J01,0.41704
3,550,J01,-3.0
3,600,J01,-2.26336
3,650,J01,-2.42886
3,700,J01,-1.57717
3,750,J01,-0.75268
3,800,J01,-0.52459
3,850,J01,-0.41441
3,900,J01,-0.17774
3,950,J01,-0.07016
3,1000,J01,-0.41441
3,1050,J01,-0.39476
4,50,J01,-1.11464
4,100,J01,-0.33518
4,150,J01,-1.69025
4,200,J01,-0.39018
4,250,J01,3.0
4,300,J01,-1.42893
4,350,J01,-0.27216
4,400,J01,1.85884
4,450,J01,3.0
4,500,J01,-0.41887
4,550,J01,-3.0
4,600,J01,-0.93498
4,650,J01,-0.34784
4,700,J01,-2.04055
4,750,J01,-1.47125
4,800,J01,-0.75527
4,850,J01,2.43604
4,900,J01,-0.2638
4,950,J01,-0.39476
4,1000,J01,1.27502
4,1050,J01,0.58466
5,50,J01,-1.49547
5,100,J01,-2.8034
5,150,J01,0.03896
5,200,J01,-0.7354
5,250,J01,1.04955
5,300,J01,-2.36372
5,350,J01,1.48804
5,400,J01,-3.0
5,450,J01,1.08525
5,500,J01,-0.52246
5,550,J01,-3.0
5,600,J01,2.73025
5,650,J01,-1.29624
5,700,J01,-1.21438
5,750,J01,2.28039
5,800,J01,-0.45182
5,850,J01,-0.4986
5,900,J01,0.37792
5,950,J01,-0.22077
5,1000,J01,0.38167
5,1050,J01,-0.15061
6,50,J01,-2.38689
6,100,J01,-2.35379
6,150,J01,-2.04235
6,200,J01,-1.40281
6,250,J01,2.66015
6,300,J01,3.0
6,350,J01,-2.31014
6,400,J01,-0.29814
6,450,J01,0.54033
6,500,J01,0.3749
6,550,J01,-3.0
6,600,J01,3.0
6,650,J01,1.25869
6,700,J01,-1.96812
6,750,J01,-1.02602
6,800,J01,0.80659
6,850,J01,0.4537
6,900,J01,0.23293
6,950,J01,-0.39476
6,1000,J01,-0.28531
6,1050,J01,-0.4247
7,50,J01,-1.9645
7,100,J01,-2.18765
7,150,J01,3.0
7,200,J01,1.85861
7,250,J01,-0.4667
7,300,J01,0.11231
7,350,J01,-3.0
7,400,J01,-0.88217
7,450,J01,-0.24278
7,500,J01,-0.26237
7,550,J01,-3.0
7,600,J01,-0.30062
7,650,J01,-1.1617
7,700,J01,3.0
7,750,J01,1.39579
7,800,J01,-0.17212
7,850,J01,-0.27596
7,900,J01,-0.57063
7,950,J01,-0.46679
7,1000,J01,-0.41441
7,1050,J01,0.46305
8,50,J01,-2.28388
8,100,J01,-0.53631
8,150,J01,-3.0
8,200,J01,-1.82083
8,250,J01,-0.47773
8,300,J01,2.3196
8,350,J01,-2.52587
8,400,J01,0.55804
8,450,J01,1.10394
