episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight,2865421.0,3446033.0,31331.5,42672.0,17144.0,4275.0,-39.51111,16.65566,-77.0,0.0,0.5433,0.0049,0.2675,0.0667,0.0,0.0,0.0,1080,50.0
2,MPLight,2479073.0,3348776.5,44889.0,41388.0,16150.0,4691.0,-38.32222,17.19469,-85.0,0.0,0.5702,0.0076,0.2595,0.0754,0.0,0.0,0.0,1080,46.8
3,MPLight,3061094.0,3440837.5,43323.0,43681.0,17817.0,4611.0,-40.44537,16.55202,-82.0,0.0,0.5257,0.0066,0.2695,0.0697,0.0,0.0,0.0,1080,47.0
4,MPLight,2651910.5,690873.0,42396.5,33422.0,7901.0,4731.0,-30.9463,10.48159,-61.0,0.0,0.2041,0.0125,0.1716,0.1027,0.0,0.0,0.0,1080,44.2
5,MPLight,2865536.0,11213889.5,30208.5,53884.0,28042.0,4333.0,-49.89259,21.35276,-82.0,0.0,0.7948,0.0021,0.3251,0.0502,0.0,0.0,0.0,1080,51.7
6,MPLight,2244277.0,761121.5,41160.5,33164.0,7950.0,4587.0,-30.70741,10.77495,-58.0,0.0,0.2498,0.0135,0.174,0.1004,0.0,0.0,0.0,1080,50.9
7,MPLight,2306553.5,705247.0,56710.5,33675.0,8042.0,4993.0,-31.18056,10.09647,-55.0,0.0,0.2298,0.0185,0.1722,0.1069,0.0,0.0,0.0,1080,46.8
8,MPLight,2292553.5,972524.5,42383.0,34049.0,9195.0,4809.0,-31.52685,12.2878,-65.0,0.0,0.294,0.0128,0.1914,0.1001,0.0,0.0,0.0,1080,45.2
9,MPLight,2950452.0,9185828.0,37245.5,51971.0,26172.0,4659.0,-48.1213,22.32311,-86.0,0.0,0.7546,0.0031,0.3161,0.0563,0.0,0.0,0.0,1080,47.2
10,MPLight,2423036.5,903051.0,36294.5,34184.0,8833.0,4542.0,-31.65185,11.55058,-63.0,0.0,0.2686,0.0108,0.1857,0.0955,0.0,0.0,0.0,1080,49.7
11,MPLight,2097601.5,668548.0,41745.0,32260.0,7359.0,4938.0,-29.87037,10.77557,-57.0,0.0,0.2381,0.0149,0.1652,0.1108,0.0,0.0,0.0,1080,51.1
12,MPLight,2313457.5,989109.0,41999.5,33899.0,8465.0,4969.0,-31.38796,11.49349,-61.0,0.0,0.2957,0.0126,0.1788,0.105,0.0,0.0,0.0,1080,46.6
13,MPLight,2332885.0,767950.0,56620.5,33017.0,7609.0,5175.0,-30.5713,10.526,-60.0,0.0,0.2432,0.0179,0.1661,0.113,0.0,0.0,0.0,1080,46.6
14,MPLight,1955897.5,392155.0,48652.0,30415.0,5783.0,4924.0,-28.16204,9.81414,-56.0,0.0,0.1636,0.0203,0.1406,0.1197,0.0,0.0,0.0,1080,43.4
15,MPLight,2059352.5,446085.0,54519.0,31090.0,6649.0,5414.0,-28.78704,10.89559,-55.0,0.0,0.1743,0.0213,0.1541,0.1255,0.0,0.0,0.0,1080,49.9
16,MPLight,2139720.5,438383.5,52030.0,31395.0,6245.0,5422.0,-29.06944,10.24929,-58.0,0.0,0.1667,0.0198,0.145,0.1259,0.0,0.0,0.0,1080,50.0
17,MPLight,2325630.5,636620.0,44598.5,32389.0,7140.0,4881.0,-29.98981,10.94096,-58.0,0.0,0.2117,0.0148,0.1608,0.1099,0.0,0.0,0.0,1080,46.2
18,MPLight,1942069.0,302383.0,50740.5,29874.0,5286.0,5160.0,-27.66111,9.72235,-55.0,0.0,0.1317,0.0221,0.1311,0.128,0.0,0.0,0.0,1080,45.7
19,MPLight,1987741.5,466599.0,43306.0,29573.0,5905.0,4837.0,-27.38241,10.87288,-59.0,0.0,0.1868,0.0173,0.1465,0.12,0.0,0.0,0.0,1080,43.0
20,MPLight,1907583.0,289303.0,72691.0,28635.0,5085.0,5611.0,-26.51389,10.24676,-55.0,0.0,0.1275,0.032,0.1293,0.1427,0.0,0.0,0.0,1080,46.0
