episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXPRESSURE,76574573.5,100106.0,21977.0,27004.0,2479.0,4345.0,-70995.07361,41682.09774,-147916.5,0.0,0.0013,0.0003,0.0733,0.1284,0.0,0.0,0.0,1080,25.3
2,MAXPRESSURE,42271873.0,122992025.5,6621964.0,99758.0,66703.0,69379.0,-153022.12824,143102.87631,-444995.0,0.0,0.7155,0.0385,0.2828,0.2942,0.0,0.0,0.0,1080,44.7
3,MAXPRESSURE,72688345.5,35640.5,26076.0,25541.0,1549.0,4749.0,-67337.02407,40207.48791,-147705.5,0.0,0.0005,0.0004,0.0487,0.1492,0.0,0.0,0.0,1080,24.3
4,MAXPRESSURE,75894107.0,48251.0,25637.0,25547.0,1728.0,4746.0,-70316.99815,40738.52192,-148875.5,0.0,0.0006,0.0003,0.054,0.1482,0.0,0.0,0.0,1080,24.9
5,MAXPRESSURE,80006756.5,43372.0,23880.0,25588.0,1702.0,4527.0,-74120.48935,40015.59866,-146820.5,0.0,0.0005,0.0003,0.0535,0.1423,0.0,0.0,0.0,1080,25.1
6,MAXPRESSURE,75479802.0,44056.0,26512.5,25414.0,1581.0,4654.0,-69929.49815,38498.79764,-144063.5,0.0,0.0006,0.0004,0.05,0.1471,0.0,0.0,0.0,1080,25.1
7,MAXPRESSURE,67300476.5,69908.0,38609.0,26330.0,2047.0,5223.0,-62379.98565,41031.02824,-145695.0,0.0,0.001,0.0006,0.0609,0.1554,0.0,0.0,0.0,1080,25.3
8,MAXPRESSURE,72001383.0,43678.0,25340.5,25685.0,1662.0,4574.0,-66708.38981,40299.48968,-144893.0,0.0,0.0006,0.0004,0.0521,0.1433,0.0,0.0,0.0,1080,25.1
9,MAXPRESSURE,73087885.5,42473.5,29230.5,25738.0,1654.0,4872.0,-67713.29537,40760.96916,-149109.0,0.0,0.0006,0.0004,0.0513,0.151,0.0,0.0,0.0,1080,25.4
10,MAXPRESSURE,72842254.0,32986.5,25867.0,25623.0,1513.0,4782.0,-67477.07454,39663.52766,-146055.0,0.0,0.0005,0.0004,0.0474,0.1498,0.0,0.0,0.0,1080,25.1
11,MAXPRESSURE,71663882.0,45051.0,30562.0,26039.0,1761.0,4840.0,-66397.16019,41038.95882,-148524.5,0.0,0.0006,0.0004,0.054,0.1483,0.0,0.0,0.0,1080,25.6
12,MAXPRESSURE,35530411.0,75635527.0,4865276.0,85877.0,53311.0,56613.0,-102931.42407,97790.21877,-324972.5,0.0,0.6519,0.0419,0.2723,0.2891,0.0,0.0,0.0,1080,41.1
