5.0, {'J01': np.float32(3.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.003202329)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.02348949)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.061678022)}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': np.float32(-0.068499565)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.013028966)}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': np.float32(-0.055404365)}, {'J01': 4}, {'J01': 7}, 
45.0, {'J01': np.float32(-0.06357298)}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': np.float32(-0.08691008)}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': np.float32(0.20023994)}, {'J01': 3}, {'J01': 10}, 
60.0, {'J01': np.float32(0.04904949)}, {'J01': 2}, {'J01': 11}, 
65.0, {'J01': np.float32(-0.009286754)}, {'J01': 3}, {'J01': 13}, 
70.0, {'J01': np.float32(-0.0722731)}, {'J01': 4}, {'J01': 19}, 
75.0, {'J01': np.float32(0.0010511208)}, {'J01': 3}, {'J01': 17}, 
80.0, {'J01': np.float32(-0.024294032)}, {'J01': 3}, {'J01': 16}, 
85.0, {'J01': np.float32(-0.08592699)}, {'J01': 4}, {'J01': 22}, 
90.0, {'J01': np.float32(-0.101983696)}, {'J01': 5}, {'J01': 23}, 
95.0, {'J01': np.float32(-0.09666923)}, {'J01': 6}, {'J01': 25}, 
100.0, {'J01': np.float32(-0.064991705)}, {'J01': 6}, {'J01': 29}, 
105.0, {'J01': np.float32(-0.1934466)}, {'J01': 8}, {'J01': 32}, 
110.0, {'J01': np.float32(-0.11079476)}, {'J01': 8}, {'J01': 34}, 
115.0, {'J01': np.float32(-0.13613552)}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': np.float32(-0.1397901)}, {'J01': 8}, {'J01': 34}, 
125.0, {'J01': np.float32(-0.17395386)}, {'J01': 8}, {'J01': 37}, 
130.0, {'J01': np.float32(-0.1891122)}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': np.float32(-0.22859615)}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': np.float32(-0.23303348)}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': np.float32(-0.2375144)}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': np.float32(0.025256798)}, {'J01': 8}, {'J01': 47}, 
