5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.0, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -19.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -29.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -36.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -25.8, 'top_mgr': 3}, {'J01': 3}, {'J01': 5}, 
40.0, {'J01': -37.40000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -64.2, 'top_mgr': 1}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -105.4, 'top_mgr': 2}, {'J01': 6}, {'J01': 24}, 
55.0, {'J01': -130.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 28}, 
60.0, {'J01': -151.0, 'top_mgr': 5}, {'J01': 8}, {'J01': 28}, 
65.0, {'J01': -138.20000000000002, 'top_mgr': 6}, {'J01': 8}, {'J01': 25}, 
70.0, {'J01': -166.39999999999998, 'top_mgr': 1}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -210.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
80.0, {'J01': -200.39999999999998, 'top_mgr': 8}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -219.0, 'top_mgr': 5}, {'J01': 6}, {'J01': 26}, 
90.0, {'J01': -248.0, 'top_mgr': 2}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': -272.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -265.6, 'top_mgr': 5}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -181.80000000000004, 'top_mgr': 8}, {'J01': 7}, {'J01': 26}, 
110.0, {'J01': -169.60000000000002, 'top_mgr': 10}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -177.00000000000003, 'top_mgr': 4}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -196.4, 'top_mgr': 9}, {'J01': 4}, {'J01': 17}, 
125.0, {'J01': -116.2, 'top_mgr': 11}, {'J01': 4}, {'J01': 12}, 
130.0, {'J01': -140.2, 'top_mgr': 9}, {'J01': 4}, {'J01': 12}, 
135.0, {'J01': -169.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 16}, 
140.0, {'J01': -162.40000000000003, 'top_mgr': 5}, {'J01': 3}, {'J01': 23}, 
145.0, {'J01': -185.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 29}, 
150.0, {'J01': -218.20000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
155.0, {'J01': -193.80000000000004, 'top_mgr': 11}, {'J01': 6}, {'J01': 24}, 
160.0, {'J01': -191.2, 'top_mgr': 5}, {'J01': 6}, {'J01': 27}, 
165.0, {'J01': -243.20000000000002, 'top_mgr': 0}, {'J01': 6}, {'J01': 35}, 
170.0, {'J01': -271.79999999999995, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
175.0, {'J01': -312.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 44}, 
