5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -5.6, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -10.0, 'top_mgr': 4}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -23.0, 'top_mgr': 0}, {'J01': 3}, {'J01': 5}, 
30.0, {'J01': -44.199999999999996, 'top_mgr': 0}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -39.6, 'top_mgr': 5}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -42.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -78.60000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 17}, 
50.0, {'J01': -116.0, 'top_mgr': 2}, {'J01': 6}, {'J01': 24}, 
55.0, {'J01': -138.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 28}, 
60.0, {'J01': -157.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -198.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -164.60000000000002, 'top_mgr': 7}, {'J01': 7}, {'J01': 25}, 
75.0, {'J01': -204.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
80.0, {'J01': -249.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -298.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
90.0, {'J01': -291.80000000000007, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
95.0, {'J01': -332.00000000000006, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
100.0, {'J01': -363.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
105.0, {'J01': -404.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
110.0, {'J01': -423.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
115.0, {'J01': -357.79999999999995, 'top_mgr': 9}, {'J01': 7}, {'J01': 29}, 
120.0, {'J01': -339.0, 'top_mgr': 13}, {'J01': 5}, {'J01': 25}, 
125.0, {'J01': -368.0, 'top_mgr': 7}, {'J01': 4}, {'J01': 23}, 
130.0, {'J01': -411.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 26}, 
135.0, {'J01': -448.8, 'top_mgr': 1}, {'J01': 6}, {'J01': 31}, 
140.0, {'J01': -486.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': -519.0, 'top_mgr': 5}, {'J01': 8}, {'J01': 34}, 
150.0, {'J01': -569.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
155.0, {'J01': -557.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
160.0, {'J01': -601.8000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
165.0, {'J01': -640.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': -681.4, 'top_mgr': 5}, {'J01': 8}, {'J01': 41}, 
175.0, {'J01': -724.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 43}, 
180.0, {'J01': -772.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 46}, 
185.0, {'J01': -801.4000000000001, 'top_mgr': 5}, {'J01': 9}, {'J01': 42}, 
190.0, {'J01': -837.2000000000002, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
195.0, {'J01': -863.0000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 42}, 
200.0, {'J01': -865.0, 'top_mgr': 6}, {'J01': 9}, {'J01': 41}, 
205.0, {'J01': -905.0, 'top_mgr': 0}, {'J01': 9}, {'J01': 41}, 
210.0, {'J01': -946.0, 'top_mgr': 1}, {'J01': 9}, {'J01': 45}, 
215.0, {'J01': -989.6000000000001, 'top_mgr': 1}, {'J01': 11}, {'J01': 48}, 
220.0, {'J01': -986.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 48}, 
225.0, {'J01': -1038.0, 'top_mgr': 0}, {'J01': 11}, {'J01': 52}, 
230.0, {'J01': -1035.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 50}, 
235.0, {'J01': -820.2, 'top_mgr': 4}, {'J01': 11}, {'J01': 48}, 
240.0, {'J01': -625.8000000000001, 'top_mgr': 7}, {'J01': 11}, {'J01': 45}, 
245.0, {'J01': -547.0, 'top_mgr': 10}, {'J01': 11}, {'J01': 39}, 
250.0, {'J01': -455.79999999999995, 'top_mgr': 15}, {'J01': 7}, {'J01': 29}, 
255.0, {'J01': -378.2, 'top_mgr': 12}, {'J01': 4}, {'J01': 21}, 
260.0, {'J01': -290.59999999999997, 'top_mgr': 11}, {'J01': 4}, {'J01': 18}, 
265.0, {'J01': -212.00000000000003, 'top_mgr': 7}, {'J01': 4}, {'J01': 19}, 
270.0, {'J01': -198.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 28}, 
275.0, {'J01': -209.00000000000003, 'top_mgr': 10}, {'J01': 4}, {'J01': 20}, 
280.0, {'J01': -217.6, 'top_mgr': 7}, {'J01': 4}, {'J01': 17}, 
285.0, {'J01': -248.00000000000003, 'top_mgr': 8}, {'J01': 4}, {'J01': 16}, 
290.0, {'J01': -271.0, 'top_mgr': 9}, {'J01': 4}, {'J01': 18}, 
295.0, {'J01': -195.0, 'top_mgr': 10}, {'J01': 3}, {'J01': 15}, 
300.0, {'J01': -183.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 22}, 
305.0, {'J01': -235.40000000000003, 'top_mgr': 1}, {'J01': 5}, {'J01': 35}, 
