5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.4, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -32.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -51.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 12}, 
30.0, {'J01': -72.60000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 13}, 
35.0, {'J01': -101.4, 'top_mgr': 0}, {'J01': 5}, {'J01': 18}, 
40.0, {'J01': -105.8, 'top_mgr': 4}, {'J01': 4}, {'J01': 16}, 
45.0, {'J01': -73.0, 'top_mgr': 8}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -102.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 17}, 
55.0, {'J01': -103.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -138.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 27}, 
65.0, {'J01': -174.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
70.0, {'J01': -225.00000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
75.0, {'J01': -279.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
80.0, {'J01': -299.20000000000005, 'top_mgr': 6}, {'J01': 8}, {'J01': 36}, 
85.0, {'J01': -345.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
90.0, {'J01': -388.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
95.0, {'J01': -419.6000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
100.0, {'J01': -464.60000000000014, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': -510.60000000000014, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
110.0, {'J01': -502.8000000000001, 'top_mgr': 7}, {'J01': 7}, {'J01': 37}, 
115.0, {'J01': -550.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 37}, 
120.0, {'J01': -510.2000000000001, 'top_mgr': 4}, {'J01': 7}, {'J01': 38}, 
125.0, {'J01': -469.6000000000001, 'top_mgr': 5}, {'J01': 8}, {'J01': 37}, 
130.0, {'J01': -493.80000000000007, 'top_mgr': 4}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -475.00000000000006, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -496.6000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': -537.8, 'top_mgr': 1}, {'J01': 9}, {'J01': 44}, 
150.0, {'J01': -552.4000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 47}, 
155.0, {'J01': -592.4000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 47}, 
160.0, {'J01': -618.8, 'top_mgr': 3}, {'J01': 10}, {'J01': 46}, 
165.0, {'J01': -662.6000000000001, 'top_mgr': 0}, {'J01': 10}, {'J01': 48}, 
170.0, {'J01': -708.0, 'top_mgr': 1}, {'J01': 11}, {'J01': 50}, 
175.0, {'J01': -714.0, 'top_mgr': 3}, {'J01': 11}, {'J01': 50}, 
180.0, {'J01': -718.4000000000001, 'top_mgr': 4}, {'J01': 10}, {'J01': 52}, 
185.0, {'J01': -741.8, 'top_mgr': 2}, {'J01': 10}, {'J01': 52}, 
190.0, {'J01': -782.6000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 53}, 
195.0, {'J01': -783.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 53}, 
200.0, {'J01': -743.2, 'top_mgr': 7}, {'J01': 11}, {'J01': 50}, 
205.0, {'J01': -758.0, 'top_mgr': 1}, {'J01': 11}, {'J01': 50}, 
210.0, {'J01': -795.0, 'top_mgr': 0}, {'J01': 11}, {'J01': 51}, 
215.0, {'J01': -644.4, 'top_mgr': 10}, {'J01': 13}, {'J01': 44}, 
220.0, {'J01': -510.6, 'top_mgr': 15}, {'J01': 9}, {'J01': 29}, 
225.0, {'J01': -517.4000000000001, 'top_mgr': 6}, {'J01': 8}, {'J01': 28}, 
230.0, {'J01': -557.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
235.0, {'J01': -542.8000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
240.0, {'J01': -554.2000000000002, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
245.0, {'J01': -531.0, 'top_mgr': 3}, {'J01': 9}, {'J01': 36}, 
250.0, {'J01': -558.6000000000001, 'top_mgr': 2}, {'J01': 9}, {'J01': 38}, 
255.0, {'J01': -516.4000000000001, 'top_mgr': 8}, {'J01': 8}, {'J01': 37}, 
260.0, {'J01': -510.4, 'top_mgr': 8}, {'J01': 7}, {'J01': 31}, 
265.0, {'J01': -542.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
270.0, {'J01': -586.2000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
275.0, {'J01': -626.2000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
280.0, {'J01': -451.2, 'top_mgr': 7}, {'J01': 7}, {'J01': 34}, 
285.0, {'J01': -305.40000000000003, 'top_mgr': 10}, {'J01': 6}, {'J01': 24}, 
290.0, {'J01': -344.40000000000003, 'top_mgr': 0}, {'J01': 6}, {'J01': 27}, 
295.0, {'J01': -393.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
300.0, {'J01': -391.2, 'top_mgr': 4}, {'J01': 9}, {'J01': 39}, 
305.0, {'J01': -304.4, 'top_mgr': 5}, {'J01': 9}, {'J01': 37}, 
310.0, {'J01': -280.59999999999997, 'top_mgr': 2}, {'J01': 9}, {'J01': 39}, 
315.0, {'J01': -316.99999999999994, 'top_mgr': 1}, {'J01': 9}, {'J01': 43}, 
320.0, {'J01': -323.6000000000001, 'top_mgr': 8}, {'J01': 9}, {'J01': 38}, 
325.0, {'J01': -274.80000000000007, 'top_mgr': 13}, {'J01': 8}, {'J01': 26}, 
330.0, {'J01': -219.60000000000002, 'top_mgr': 6}, {'J01': 10}, {'J01': 27}, 
335.0, {'J01': -201.8, 'top_mgr': 9}, {'J01': 9}, {'J01': 24}, 
340.0, {'J01': -161.20000000000002, 'top_mgr': 6}, {'J01': 7}, {'J01': 19}, 
345.0, {'J01': -167.39999999999998, 'top_mgr': 4}, {'J01': 7}, {'J01': 22}, 
350.0, {'J01': -173.8, 'top_mgr': 7}, {'J01': 8}, {'J01': 27}, 
355.0, {'J01': -158.2, 'top_mgr': 3}, {'J01': 8}, {'J01': 33}, 
360.0, {'J01': -190.4, 'top_mgr': 1}, {'J01': 9}, {'J01': 36}, 
365.0, {'J01': -181.6, 'top_mgr': 1}, {'J01': 10}, {'J01': 37}, 
370.0, {'J01': -219.2, 'top_mgr': 0}, {'J01': 10}, {'J01': 41}, 
375.0, {'J01': -219.60000000000002, 'top_mgr': 6}, {'J01': 10}, {'J01': 37}, 
380.0, {'J01': -255.60000000000002, 'top_mgr': 1}, {'J01': 10}, {'J01': 36}, 
385.0, {'J01': -260.40000000000003, 'top_mgr': 7}, {'J01': 8}, {'J01': 34}, 
390.0, {'J01': -283.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
395.0, {'J01': -330.0000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
400.0, {'J01': -354.6000000000001, 'top_mgr': 4}, {'J01': 10}, {'J01': 39}, 
405.0, {'J01': -343.20000000000005, 'top_mgr': 4}, {'J01': 10}, {'J01': 38}, 
410.0, {'J01': -361.20000000000005, 'top_mgr': 2}, {'J01': 12}, {'J01': 38}, 
415.0, {'J01': -395.6000000000001, 'top_mgr': 1}, {'J01': 13}, {'J01': 40}, 
420.0, {'J01': -359.80000000000007, 'top_mgr': 2}, {'J01': 14}, {'J01': 44}, 
425.0, {'J01': -397.8, 'top_mgr': 3}, {'J01': 14}, {'J01': 48}, 
430.0, {'J01': -407.6, 'top_mgr': 1}, {'J01': 14}, {'J01': 47}, 
435.0, {'J01': -414.40000000000003, 'top_mgr': 4}, {'J01': 14}, {'J01': 43}, 
440.0, {'J01': -437.2, 'top_mgr': 2}, {'J01': 15}, {'J01': 46}, 
