episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2CFull,2689324.0,4858587.5,33990.5,44174.0,18603.0,4056.0,-254.22963,149.10123,-1382.0,16.0,0.6408,0.0045,0.2784,0.0607,0.0,0.0,0.0,1080,52.5
2,FMA2CFull,2669272.5,1295240.0,26018.5,34842.0,9368.0,3915.0,-207.5337,123.91856,-1178.6,17.0,0.3246,0.0065,0.1947,0.0814,0.0,0.0,0.0,1080,33.9
3,FMA2CFull,2388564.5,1334745.0,58491.0,34277.0,9580.0,4604.0,-200.42917,107.04528,-980.2,17.0,0.3529,0.0155,0.1977,0.095,0.0,0.0,0.0,1080,34.2
4,FMA2CFull,2991786.0,7179088.0,31859.5,47904.0,22221.0,4210.0,-282.98898,165.12982,-1439.6,20.0,0.7036,0.0031,0.2989,0.0566,0.0,0.0,0.0,1080,38.0
5,FMA2CFull,2451642.5,1508217.5,34673.0,36068.0,10679.0,4189.0,-201.84509,113.37044,-1046.2,17.0,0.3776,0.0087,0.2097,0.0822,0.0,0.0,0.0,1080,35.5
6,FMA2CFull,2718124.0,1807772.5,30605.5,36976.0,12012.0,4242.0,-217.53889,134.11307,-1315.2,18.0,0.3967,0.0067,0.2257,0.0797,0.0,0.0,0.0,1080,35.4
7,FMA2CFull,2200046.5,851742.0,33301.5,33930.0,8719.0,4278.0,-181.69046,92.96091,-883.8,21.0,0.2761,0.0108,0.1858,0.0912,0.0,0.0,0.0,1080,34.7
8,FMA2CFull,2558329.5,2219604.0,30896.5,37997.0,12203.0,4153.0,-209.10796,131.09678,-1125.2,17.0,0.4616,0.0064,0.2245,0.0764,0.0,0.0,0.0,1080,35.1
9,FMA2CFull,2893031.5,5010057.0,22185.5,44592.0,18407.0,3627.0,-275.46676,157.652,-1254.4,18.0,0.6322,0.0028,0.2763,0.0544,0.0,0.0,0.0,1080,36.7
10,FMA2CFull,2425592.5,1627703.5,21485.0,36868.0,11264.0,3586.0,-201.97611,112.8143,-1111.4,16.0,0.3995,0.0053,0.2178,0.0693,0.0,0.0,0.0,1080,35.1
11,FMA2CFull,2484192.5,504893.5,49717.0,32151.0,6479.0,4519.0,-193.42796,94.86774,-970.8,18.0,0.1661,0.0164,0.1502,0.1047,0.0,0.0,0.0,1080,33.8
12,FMA2CFull,2773728.5,8326029.5,29787.0,51405.0,25877.0,3926.0,-287.92861,174.62868,-1538.0,19.0,0.7481,0.0027,0.3187,0.0483,0.0,0.0,0.0,1080,38.6
13,FMA2CFull,2354468.5,1249875.0,38976.5,34900.0,9487.0,4668.0,-198.61176,123.67034,-1332.8,18.0,0.3431,0.0107,0.1934,0.0952,0.0,0.0,0.0,1080,35.1
14,FMA2CFull,2381447.5,3602746.5,46356.0,40121.0,14840.0,4531.0,-220.43731,134.06608,-1243.0,18.0,0.5974,0.0077,0.2494,0.0762,0.0,0.0,0.0,1080,36.5
15,FMA2CFull,2446884.0,660023.0,30508.0,32861.0,7367.0,4208.0,-190.17009,111.41607,-1329.4,17.0,0.2104,0.0097,0.1658,0.0947,0.0,0.0,0.0,1080,34.8
16,FMA2CFull,2629671.0,1640536.5,29441.0,37518.0,11694.0,4021.0,-224.21991,129.66357,-1431.8,19.0,0.3816,0.0068,0.2197,0.0755,0.0,0.0,0.0,1080,35.2
17,FMA2CFull,2626135.0,3242904.5,31855.0,41939.0,16531.0,3849.0,-239.75806,145.52714,-1477.2,18.0,0.5496,0.0054,0.2653,0.0618,0.0,0.0,0.0,1080,36.4
18,FMA2CFull,2663444.5,1652632.5,40880.0,36614.0,10803.0,4292.0,-215.53583,120.46332,-1053.6,18.0,0.3793,0.0094,0.2089,0.083,0.0,0.0,0.0,1080,35.6
19,FMA2CFull,2488375.5,814759.0,34357.0,34414.0,8485.0,3935.0,-199.41463,112.05209,-1120.8,20.0,0.2441,0.0103,0.1812,0.084,0.0,0.0,0.0,1080,35.3
20,FMA2CFull,2415450.5,1035089.5,31070.5,34672.0,9345.0,4153.0,-190.55574,91.8974,-869.2,18.0,0.2973,0.0089,0.194,0.0862,0.0,0.0,0.0,1080,35.2
21,FMA2CFull,12402436.0,2281967.5,29187.0,40574.0,13336.0,3951.0,-1171.17787,891.5999,-6042.4,18.0,0.1551,0.002,0.2305,0.0683,0.0,0.0,0.0,1080,38.5
22,FMA2CFull,2342381.5,1156309.5,40568.0,35171.0,9615.0,4227.0,-203.46991,105.29357,-1021.8,19.0,0.3267,0.0115,0.1962,0.0862,0.0,0.0,0.0,1080,35.3
23,FMA2CFull,2457752.0,1896882.5,30416.0,38071.0,12271.0,4095.0,-211.13917,113.84017,-1089.0,16.0,0.4326,0.0069,0.2254,0.0752,0.0,0.0,0.0,1080,36.0
24,FMA2CFull,2162741.0,482058.0,31366.0,31715.0,6555.0,4362.0,-165.22759,83.78668,-922.6,16.0,0.1801,0.0117,0.1538,0.1023,0.0,0.0,0.0,1080,34.8
